Batch	m_SP	2	P2_L	W4_L	
7.347837e-13	9.897893138177999e-06	0.1	7.347837e-13	9.4035786e-08	0.1
2.639119e-12	9.638591624311998e-06	0.1	2.639119e-12	3.3338410000000003e-07	0.1
5.865331e-12	9.214720801897999e-06	0.1	5.865331e-12	7.248776e-07	0.1
1.02786e-11	8.664935831289e-06	0.1	1.02786e-11	1.2331138400000001e-06	0.1
1.752425e-11	7.832577962018462e-06	0.1	1.752425e-11	2.0035644999999997e-06	0.1
3.026711e-11	6.558049524723599e-06	0.1	3.026711e-11	3.1857407e-06	0.1
4.432042e-11	5.39165478637326e-06	0.1	4.432042e-11	4.2703975000000005e-06	0.1
6.033944e-11	4.3130364435828e-06	0.1	6.033944e-11	5.2760162e-06	0.1
7.635845e-11	3.45027235804928e-06	0.1	7.635845e-11	6.0823627e-06	0.1
9.237747e-11	2.76013899201588e-06	0.1	9.237747e-11	6.7287625e-06	0.1
1.083965e-10	2.2080811542255197e-06	0.1	1.083965e-10	7.2468266e-06	0.1
1.250807e-10	1.7501688958261599e-06	0.1	1.250807e-10	7.677281900000001e-06	0.1
1.444254e-10	1.33676253580623e-06	0.1	1.444254e-10	8.0665408e-06	0.1
1.637702e-10	1.02101656873125e-06	0.1	1.637702e-10	8.3643044e-06	0.1
1.83115e-10	7.79856502613955e-07	0.1	1.83115e-10	8.5920325e-06	0.1
2.024598e-10	5.956606187069851e-07	0.1	2.024598e-10	8.766170499999998e-06	0.1
2.250472e-10	4.3488104475582e-07	0.1	2.250472e-10	8.918330000000001e-06	0.1
2.484453e-10	3.13935014200275e-07	0.1	2.484453e-10	9.032905400000001e-06	0.1
2.718434e-10	2.2662593407311001e-07	0.1	2.718434e-10	9.1156855e-06	0.1
2.962096e-10	1.6140736108126503e-07	0.1	2.962096e-10	9.1775646e-06	0.1
3.244482e-10	1.089212880678195e-07	0.1	3.244482e-10	9.2273958e-06	0.1
