Batch	m_SP	13	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
7.613726e-10	0.9863388	0.1	7.613726e-10	2.443058e-13	0.1	7.613726e-10	2.82989e-18	0.1	7.613726e-10	0.01329782	0.1	7.613726e-10	0.0003633492	0.1	7.613726e-10	3.195777e-10	0.1	7.613726e-10	5.310374e-12	0.1	7.613726e-10	5.963867e-12	0.1	7.613726e-10	7.371597e-11	0.1	7.613726e-10	3.661954e-12	0.1	7.613726e-10	6.45472e-21	0.1	7.613726e-10	3.224092e-13	0.1	7.613726e-10	2.489592e-21	0.1
1.663259e-09	0.9704025	0.1	1.663259e-09	5.295556e-13	0.1	1.663259e-09	1.361611e-17	0.1	1.663259e-09	0.0287877	0.1	1.663259e-09	0.0008097665	0.1	1.663259e-09	6.937241e-10	0.1	1.663259e-09	1.151252e-11	0.1	1.663259e-09	1.293681e-11	0.1	1.663259e-09	1.599049e-10	0.1	1.663259e-09	7.940589e-12	0.1	1.663259e-09	1.399876e-20	0.1	1.663259e-09	6.993625e-13	0.1	1.663259e-09	5.399392e-21	0.1
2.954951e-09	0.9480348	0.1	2.954951e-09	9.304081e-13	0.1	2.954951e-09	4.347269e-17	0.1	2.954951e-09	0.05048647	0.1	2.954951e-09	0.001478704	0.1	2.954951e-09	1.221397e-09	0.1	2.954951e-09	2.023157e-11	0.1	2.954951e-09	2.275365e-11	0.1	2.954951e-09	2.812467e-10	0.1	2.954951e-09	1.395879e-11	0.1	2.954951e-09	2.461439e-20	0.1	2.954951e-09	1.230045e-12	0.1	2.954951e-09	9.494037e-21	0.1
4.788815e-09	0.9171794	0.1	4.788815e-09	1.484344e-12	0.1	4.788815e-09	1.159908e-16	0.1	4.788815e-09	0.0803342	0.1	4.788815e-09	0.002486443	0.1	4.788815e-09	1.954396e-09	0.1	4.788815e-09	3.228715e-11	0.1	4.788815e-09	3.635567e-11	0.1	4.788815e-09	4.493766e-10	0.1	4.788815e-09	2.228654e-11	0.1	4.788815e-09	3.931273e-20	0.1	4.788815e-09	1.96533e-12	0.1	4.788815e-09	1.516367e-20	0.1
7.612015e-09	0.87167	0.1	7.612015e-09	2.303566e-12	0.1	7.612015e-09	2.999392e-16	0.1	7.612015e-09	0.1241649	0.1	7.612015e-09	0.004165019	0.1	7.612015e-09	3.047071e-09	0.1	7.612015e-09	5.013169e-11	0.1	7.612015e-09	5.655398e-11	0.1	7.612015e-09	6.990437e-10	0.1	7.612015e-09	3.462809e-11	0.1	7.612015e-09	6.111548e-20	0.1	7.612015e-09	3.057167e-12	0.1	7.612015e-09	2.357419e-20	0.1
1.14745e-08	0.8131211	0.1	1.14745e-08	3.361808e-12	0.1	1.14745e-08	7.021011e-16	0.1	1.14745e-08	0.1801834	0.1	1.14745e-08	0.006695438	0.1	1.14745e-08	4.475243e-09	0.1	1.14745e-08	7.321254e-11	0.1	1.14745e-08	8.28045e-11	0.1	1.14745e-08	1.023526e-09	0.1	1.14745e-08	5.062005e-11	0.1	1.14745e-08	8.940631e-20	0.1	1.14745e-08	4.476163e-12	0.1	1.14745e-08	3.448846e-20	0.1
1.66862e-08	0.7404427	0.1	1.66862e-08	4.683172e-12	0.1	1.66862e-08	1.540314e-15	0.1	1.66862e-08	0.2490571	0.1	1.66862e-08	0.01050011	0.1	1.66862e-08	6.288468e-09	0.1	1.66862e-08	1.020862e-10	0.1	1.66862e-08	1.158682e-10	0.1	1.66862e-08	1.432232e-09	0.1	1.66862e-08	7.067791e-11	0.1	1.66862e-08	1.249608e-19	0.1	1.66862e-08	6.263568e-12	0.1	1.66862e-08	4.820664e-20	0.1
2.223519e-08	0.6703578	0.1	2.223519e-08	5.967044e-12	0.1	2.223519e-08	2.833772e-15	0.1	2.223519e-08	0.3146526	0.1	2.223519e-08	0.01498956	0.1	2.223519e-08	8.087376e-09	0.1	2.223519e-08	1.30208e-10	0.1	2.223519e-08	1.483499e-10	0.1	2.223519e-08	1.83375e-09	0.1	2.223519e-08	9.027874e-11	0.1	2.223519e-08	1.597937e-19	0.1	2.223519e-08	8.019826e-12	0.1	2.223519e-08	6.164853e-20	0.1
2.778419e-08	0.6070805	0.1	2.778419e-08	7.136103e-12	0.1	2.778419e-08	4.568925e-15	0.1	2.778419e-08	0.3730449	0.1	2.778419e-08	0.01987456	0.1	2.778419e-08	9.763117e-09	0.1	2.778419e-08	1.558839e-10	0.1	2.778419e-08	1.7829e-10	0.1	2.778419e-08	2.203852e-09	0.1	2.778419e-08	1.082417e-10	0.1	2.778419e-08	1.918067e-19	0.1	2.778419e-08	9.639175e-12	0.1	2.778419e-08	7.400433e-20	0.1
3.333318e-08	0.5499479	0.1	3.333318e-08	8.201475e-12	0.1	3.333318e-08	6.770623e-15	0.1	3.333318e-08	0.4249491	0.1	3.333318e-08	0.02510298	0.1	3.333318e-08	1.132735e-08	0.1	3.333318e-08	1.79351e-10	0.1	3.333318e-08	2.059335e-10	0.1	3.333318e-08	2.545565e-09	0.1	3.333318e-08	1.247256e-10	0.1	3.333318e-08	2.212739e-19	0.1	3.333318e-08	1.113501e-11	0.1	3.333318e-08	8.537971e-20	0.1
