Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
0.0001423919	0.9894311600000001	0.1	0.0001423919	0.0001405023	0.1	0.0001423919	3.331567e-06	0.1	0.0001423919	0.003104399	0.1	0.0001423919	0.00170286147	0.1	0.0001423919	0.0001423177	0.1	0.0001423919	7.060921e-10	0.1
0.0001617821	0.98796649	0.1	0.0001617821	0.0001594544	0.1	0.0001617821	3.783338e-06	0.1	0.0001617821	0.003562231	0.1	0.0001617821	0.00193256161	0.1	0.0001617821	0.0001615147	0.1	0.0001617821	8.013288e-10	0.1
0.0001811722	0.98650171	0.1	0.0001811722	0.0001783641	0.1	0.0001811722	4.234151e-06	0.1	0.0001811722	0.004022377	0.1	0.0001811722	0.0021617456499999996	0.1	0.0001811722	0.0001806687	0.1	0.0001811722	8.963525e-10	0.1
0.0002044615	0.98474346	0.1	0.0002044615	0.0002010203	0.1	0.0002044615	4.774336e-06	0.1	0.0002044615	0.00457695	0.1	0.0002044615	0.00243633955	0.1	0.0002044615	0.0002036177	0.1	0.0002044615	1.010203e-09	0.1
0.0002277508	0.98298735	0.1	0.0002277508	0.0002236158	0.1	0.0002277508	5.31311e-06	0.1	0.0002277508	0.005132608	0.1	0.0002277508	0.00271019585	0.1	0.0002277508	0.0002265051	0.1	0.0002277508	1.123748e-09	0.1
0.0002510401	0.9812343	0.1	0.0002510401	0.0002461506	0.1	0.0002510401	5.85047e-06	0.1	0.0002510401	0.005688602	0.1	0.0002510401	0.00298331759	0.1	0.0002510401	0.0002493311	0.1	0.0002510401	1.236989e-09	0.1
0.0002780994	0.9792014099999999	0.1	0.0002780994	0.0002722575	0.1	0.0002780994	6.473033e-06	0.1	0.0002780994	0.00633433	0.1	0.0002780994	0.00329973389	0.1	0.0002780994	0.0002757754	0.1	0.0002780994	1.36818e-09	0.1
0.0003061011	0.9771034	0.1	0.0003061011	0.0002991884	0.1	0.0003061011	7.115266e-06	0.1	0.0003061011	0.007001673	0.1	0.0003061011	0.00362613542	0.1	0.0003061011	0.0003030542	0.1	0.0003061011	1.503511e-09	0.1
0.0003341029	0.97501119	0.1	0.0003341029	0.0003260329	0.1	0.0003341029	7.755452e-06	0.1	0.0003341029	0.007667711	0.1	0.0003341029	0.0039514914699999995	0.1	0.0003341029	0.0003302456	0.1	0.0003341029	1.638409e-09	0.1
0.0003679427	0.972491	0.1	0.0003679427	0.0003583596	0.1	0.0003679427	8.526386e-06	0.1	0.0003679427	0.008470485	0.1	0.0003679427	0.00434328952	0.1	0.0003679427	0.00036299	0.1	0.0003679427	1.800855e-09	0.1
0.0004017825	0.96997996	0.1	0.0004017825	0.0003905615	0.1	0.0004017825	9.294353e-06	0.1	0.0004017825	0.009270654	0.1	0.0004017825	0.00473357677	0.1	0.0004017825	0.000395608	0.1	0.0004017825	1.962674e-09	0.1
0.0004399686	0.96715776	0.1	0.0004399686	0.0004267504	0.1	0.0004399686	1.015741e-05	0.1	0.0004399686	0.01017025	0.1	0.0004399686	0.00517218577	0.1	0.0004399686	0.0004322645	0.1	0.0004399686	2.144528e-09	0.1
0.0004810523	0.96413478	0.1	0.0004810523	0.0004655101	0.1	0.0004810523	1.108178e-05	0.1	0.0004810523	0.01113399	0.1	0.0004810523	0.00564195328	0.1	0.0004810523	0.0004715251	0.1	0.0004810523	2.339301e-09	0.1
0.0005275713	0.9607287	0.1	0.0005275713	0.00050918	0.1	0.0005275713	1.212326e-05	0.1	0.0005275713	0.01221998	0.1	0.0005275713	0.0061712326699999995	0.1	0.0005275713	0.0005157593	0.1	0.0005275713	2.558749e-09	0.1
0.0005777139	0.95707728	0.1	0.0005777139	0.0005559946	0.1	0.0005777139	1.323973e-05	0.1	0.0005777139	0.01338428	0.1	0.0005777139	0.0067386241	0.1	0.0005777139	0.0005631787	0.1	0.0005777139	2.793998e-09	0.1
0.0006368171	0.95279976	0.1	0.0006368171	0.0006108356	0.1	0.0006368171	1.454763e-05	0.1	0.0006368171	0.01474826	0.1	0.0006368171	0.007403297	0.1	0.0006368171	0.0006187284	0.1	0.0006368171	3.069582e-09	0.1
0.0007034795	0.94800918	0.1	0.0007034795	0.0006722542	0.1	0.0007034795	1.601239e-05	0.1	0.0007034795	0.01627586	0.1	0.0007034795	0.008147689900000001	0.1	0.0007034795	0.0006809406	0.1	0.0007034795	3.378219e-09	0.1
0.0007781203	0.94268744	0.1	0.0007781203	0.0007404803	0.1	0.0007781203	1.763951e-05	0.1	0.0007781203	0.01797281	0.1	0.0007781203	0.0089745897	0.1	0.0007781203	0.0007500483	0.1	0.0007781203	3.721065e-09	0.1
0.0008720555	0.9360531300000001	0.1	0.0008720555	0.0008255373	0.1	0.0008720555	1.966802e-05	0.1	0.0008720555	0.02008838	0.1	0.0008720555	0.010005479900000001	0.1	0.0008720555	0.0008362044	0.1	0.0008720555	4.148488e-09	0.1
0.0009849638	0.92816988	0.1	0.0009849638	0.0009266043	0.1	0.0009849638	2.207836e-05	0.1	0.0009849638	0.02260216	0.1	0.0009849638	0.0112304099	0.1	0.0009849638	0.0009385773	0.1	0.0009849638	4.656364e-09	0.1
0.00112162	0.91875947	0.1	0.00112162	0.001047251	0.1	0.00112162	2.495565e-05	0.1	0.00112162	0.02560294	0.1	0.00112162	0.0126926498	0.1	0.00112162	0.001060783	0.1	0.00112162	5.26263e-09	0.1
0.001302673	0.90650752	0.1	0.001302673	0.001204327	0.1	0.001302673	2.870174e-05	0.1	0.001302673	0.02950981	0.1	0.001302673	0.0145964106	0.1	0.001302673	0.001219889	0.1	0.001302673	6.05196e-09	0.1
0.00160664	0.88647316	0.1	0.00160664	0.001461178	0.1	0.00160664	3.482734e-05	0.1	0.00160664	0.03589832	0.1	0.00160664	0.0177094387	0.1	0.00160664	0.001480058	0.1	0.00160664	7.34267e-09	0.1
0.002142153	0.85272664	0.1	0.002142153	0.001893826	0.1	0.002142153	4.514553e-05	0.1	0.002142153	0.04665935	0.1	0.002142153	0.0229531398	0.1	0.002142153	0.001918297	0.1	0.002142153	9.51679e-09	0.1
0.002976215	0.8037854799999999	0.1	0.002976215	0.002521278	0.1	0.002976215	6.010954e-05	0.1	0.002976215	0.0622656	0.1	0.002976215	0.03055784	0.1	0.002976215	0.002553856	0.1	0.002976215	1.266982e-08	0.1
0.004231774	0.73743497	0.1	0.004231774	0.003371925	0.1	0.004231774	8.039653e-05	0.1	0.004231774	0.08342329	0.1	0.004231774	0.040867677	0.1	0.004231774	0.003415495	0.1	0.004231774	1.694444e-08	0.1
0.006185297	0.64875152	0.1	0.006185297	0.004508893	0.1	0.006185297	0.000107512	0.1	0.006185297	0.1117025	0.1	0.006185297	0.0546477151	0.1	0.006185297	0.004567155	0.1	0.006185297	2.265786e-08	0.1
0.008598845	0.55843804	0.1	0.008598845	0.00566676	0.1	0.008598845	0.0001351258	0.1	0.008598845	0.1405015	0.1	0.008598845	0.068681061	0.1	0.008598845	0.005739983	0.1	0.008598845	2.847631e-08	0.1
0.01131908	0.475940247	0.1	0.01131908	0.006724425	0.1	0.01131908	0.0001603499	0.1	0.01131908	0.1668082	0.1	0.01131908	0.08149994799999999	0.1	0.01131908	0.006811314	0.1	0.01131908	3.379122e-08	0.1
0.01403931	0.408826662	0.1	0.01403931	0.007584857	0.1	0.01403931	0.0001808703	0.1	0.01403931	0.1882092	0.1	0.01403931	0.091928371	0.1	0.01403931	0.007682864	0.1	0.01403931	3.811501e-08	0.1
0.01675954	0.353442919	0.1	0.01675954	0.008294905	0.1	0.01675954	0.0001978041	0.1	0.01675954	0.2058699	0.1	0.01675954	0.100534151	0.1	0.01675954	0.008402087	0.1	0.01675954	4.16831e-08	0.1
0.01947977	0.307197896	0.1	0.01947977	0.008887791	0.1	0.01947977	0.0002119438	0.1	0.01947977	0.2206164	0.1	0.01947977	0.107719927	0.1	0.01947977	0.009002634	0.1	0.01947977	4.466244e-08	0.1
0.0222	0.268202591	0.1	0.0222	0.009387732	0.1	0.0222	0.0002238668	0.1	0.0222	0.2330512	0.1	0.0222	0.113779217	0.1	0.0222	0.009509036	0.1	0.0222	4.717471e-08	0.1
0.02492024	0.235047147	0.1	0.02492024	0.009812802	0.1	0.02492024	0.0002340043	0.1	0.02492024	0.2436237	0.1	0.02492024	0.118931022	0.1	0.02492024	0.009939598	0.1	0.02492024	4.931074e-08	0.1
