Batch	m_SP	5	T1a_L	C5H5	T4a_L	N1a_L	N7a_L							
0.0002622688	0.981912079	0.1	0.0002622688	0.0001833579	0.1	0.0002622688	0.0177767542196	0.1	0.0002622688	2.17254824e-07	0.1	0.0002622688	8.596431e-06	0.1
0.0004770989	0.967345977	0.1	0.0004770989	0.0003314145	0.1	0.0004770989	0.0321820095969	0.1	0.0004770989	3.9274025e-07	0.1	0.0004770989	1.55578666e-05	0.1
0.0008530517	0.9423763319999999	0.1	0.0008530517	0.0005852207	0.1	0.0008530517	0.05687625603600001	0.1	0.0008530517	6.93566316e-07	0.1	0.0008530517	2.7491505e-05	0.1
0.001465512	0.90307818	0.1	0.001465512	0.0009846696	0.1	0.001465512	0.095740891666	0.1	0.001465512	1.167016631e-06	0.1	0.001465512	4.6273077e-05	0.1
0.002379513	0.847472836	0.1	0.002379513	0.001549874	0.1	0.002379513	0.150732802094	0.1	0.002379513	1.83693008e-06	0.1	0.002379513	7.2848257e-05	0.1
0.003530983	0.7822889599999999	0.1	0.003530983	0.002212439	0.1	0.003530983	0.21519746887900001	0.1	0.003530983	2.6222406599999998e-06	0.1	0.003530983	0.00010400121300000001	0.1
0.004840765	0.7142406280000001	0.1	0.004840765	0.002904121	0.1	0.004840765	0.282495207962	0.1	0.004840765	3.44206329e-06	0.1	0.004840765	0.000136523273	0.1
0.006415743	0.640233493	0.1	0.006415743	0.003656371	0.1	0.006415743	0.355685730754	0.1	0.006415743	4.33367423e-06	0.1	0.006415743	0.000171893075	0.1
0.007990721	0.573919269	0.1	0.007990721	0.004330425	0.1	0.007990721	0.42126833968000005	0.1	0.007990721	5.13260286e-06	0.1	0.007990721	0.00020358618	0.1
0.0095657	0.514493526	0.1	0.0095657	0.004934462	0.1	0.0095657	0.48003848746	0.1	0.0095657	5.8485431e-06	0.1	0.0095657	0.00023198721	0.1
0.01114068	0.4612368519999999	0.1	0.01114068	0.005475793	0.1	0.01114068	0.5327077047500001	0.1	0.01114068	6.49016076e-06	0.1	0.01114068	0.00025743995	0.1
0.01271566	0.413505705	0.1	0.01271566	0.00596096	0.1	0.01271566	0.57991224982	0.1	0.01271566	7.0652092799999995e-06	0.1	0.01271566	0.00028025192	0.1
0.01429063	0.37072413800000004	0.1	0.01429063	0.006395816	0.1	0.01429063	0.6222218799999999	0.1	0.01429063	7.58062513e-06	0.1	0.01429063	0.00030069826999999996	0.1
0.01586561	0.33237709	0.1	0.01586561	0.006785597	0.1	0.01586561	0.66014587632	0.1	0.01586561	8.042617039999999e-06	0.1	0.01586561	0.00031902522	0.1
0.01744059	0.29800312	0.1	0.01744059	0.007134993	0.1	0.01744059	0.69414062381	0.1	0.01744059	8.4567428e-06	0.1	0.01744059	0.00033545345	0.1
0.01901557	0.267189432	0.1	0.01901557	0.007448201	0.1	0.01901557	0.7246143157599999	0.1	0.01901557	8.82797486e-06	0.1	0.01901557	0.00035018004	0.1
0.02059055	0.23956614	0.1	0.02059055	0.00772898	0.1	0.02059055	0.75193293798	0.1	0.02059055	9.16077072e-06	0.1	0.02059055	0.00036338194	0.1
0.02248403	0.21011464300000002	0.1	0.02248403	0.008028341	0.1	0.02248403	0.78105950095	0.1	0.02248403	9.5155913e-06	0.1	0.02248403	0.00037745747999999997	0.1
0.02437752	0.184287551	0.1	0.02437752	0.008290862	0.1	0.02437752	0.8066015637	0.1	0.02437752	9.82674735e-06	0.1	0.02437752	0.00038980087	0.1
0.026271	0.16163797240000002	0.1	0.026271	0.008521086	0.1	0.026271	0.8290013917300001	0.1	0.026271	1.009962039e-05	0.1	0.026271	0.00040062566	0.1
0.02816449	0.1417743085	0.1	0.02816449	0.008722991	0.1	0.02816449	0.8486458054400001	0.1	0.02816449	1.0338929889999997e-05	0.1	0.02816449	0.00041011901	0.1
0.03005797	0.1243534009	0.1	0.03005797	0.008900067	0.1	0.03005797	0.86587454081	0.1	0.03005797	1.054881098e-05	0.1	0.03005797	0.0004184449	0.1
0.03195146	0.1090744444	0.1	0.03195146	0.009055371	0.1	0.03195146	0.88098498329	0.1	0.03195146	1.0732886920000001e-05	0.1	0.03195146	0.00042574710999999997	0.1
0.03384494	0.09567375720000001	0.1	0.03384494	0.009191583	0.1	0.03384494	0.89423781859	0.1	0.03384494	1.08943326e-05	0.1	0.03384494	0.00043215159	0.1
0.03573843	0.0839202399	0.1	0.03573843	0.009311052	0.1	0.03573843	0.9058616882	0.1	0.03573843	1.103593597e-05	0.1	0.03573843	0.00043776894000000004	0.1
0.03763191	0.0736112334	0.1	0.03763191	0.009415839	0.1	0.03763191	0.9160569591500001	0.1	0.03763191	1.116013542e-05	0.1	0.03763191	0.00044269581	0.1
0.03952539	0.06456907919999999	0.1	0.03952539	0.009507748	0.1	0.03952539	0.92499932559	0.1	0.03952539	1.126907203e-05	0.1	0.03952539	0.00044701736	0.1
0.04141888	0.0566379742	0.1	0.04141888	0.009588365	0.1	0.04141888	0.93284292993	0.1	0.04141888	1.136462293e-05	0.1	0.04141888	0.00045080776999999997	0.1
0.04331236	0.04968133909999999	0.1	0.04331236	0.009659076	0.1	0.04331236	0.9397228013	0.1	0.04331236	1.1448433499999999e-05	0.1	0.04331236	0.00045413257	0.1
0.04520585	0.0435793598	0.1	0.04520585	0.0097211	0.1	0.04520585	0.9457574636699999	0.1	0.04520585	1.1521947599999999e-05	0.1	0.04520585	0.00045704885999999997	0.1
0.04709933	0.038227017800000006	0.1	0.04709933	0.009775504	0.1	0.04709933	0.9510507430000001	0.1	0.04709933	1.158643176e-05	0.1	0.04709933	0.00045960682	0.1
0.04899282	0.0335321462	0.1	0.04899282	0.009823225	0.1	0.04899282	0.9556938791899999	0.1	0.04899282	1.164299331e-05	0.1	0.04899282	0.00046185067	0.1
0.0508863	0.029413984100000002	0.1	0.0508863	0.009865085	0.1	0.0508863	0.95976658349	0.1	0.0508863	1.1692607600000001e-05	0.1	0.0508863	0.00046381877	0.1
0.05277979	0.025801652499999998	0.1	0.05277979	0.009901802	0.1	0.05277979	0.9633390370500001	0.1	0.05277979	1.173612803e-05	0.1	0.05277979	0.00046554522000000003	0.1
0.05467327	0.022633007	0.1	0.05467327	0.00993401	0.1	0.05467327	0.96647268291	0.1	0.05467327	1.1774302250000001e-05	0.1	0.05467327	0.00046705961000000003	0.1
0.05656676	0.019853540899999998	0.1	0.05656676	0.009962262	0.1	0.05656676	0.96922157252	0.1	0.05656676	1.180778819e-05	0.1	0.05656676	0.00046838802	0.1
0.05846024	0.0174154425	0.1	0.05846024	0.009987045	0.1	0.05846024	0.9716328387	0.1	0.05846024	1.183716119e-05	0.1	0.05846024	0.00046955320999999997	0.1
0.06035373	0.01527677755	0.1	0.06035373	0.01000878	0.1	0.06035373	0.97374785487	0.1	0.06035373	1.186292704e-05	0.1	0.06035373	0.00047057535999999996	0.1
0.06247944	0.013187144529999998	0.1	0.06247944	0.01003002	0.1	0.06247944	0.9758144069600001	0.1	0.06247944	1.188810245e-05	0.1	0.06247944	0.00047157402	0.1
0.06475998	0.01126206125	0.1	0.06475998	0.01004959	0.1	0.06475998	0.9777182417900001	0.1	0.06475998	1.1911294950000001e-05	0.1	0.06475998	0.00047249403	0.1
