Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
5.89957e-12	9.7831061896295e-06	0.1	5.89957e-12	1.367327e-07	0.1	5.89957e-12	4.784256e-08	0.1	5.89957e-12	2.805732e-08	0.1
1.314457e-11	9.5232908614424e-06	0.1	1.314457e-11	3.006052e-07	0.1	1.314457e-11	1.051875e-07	0.1	1.314457e-11	6.168268e-08	0.1
2.728448e-11	9.0359259290043e-06	0.1	2.728448e-11	6.080203e-07	0.1	2.728448e-11	2.127825e-07	0.1	2.728448e-11	1.247588e-07	0.1
5.242119e-11	8.2302967579296e-06	0.1	5.242119e-11	1.116249e-06	0.1	5.242119e-11	3.907238e-07	0.1	5.242119e-11	2.290284e-07	0.1
8.736169e-11	7.228382486918e-06	0.1	8.736169e-11	1.748435e-06	0.1	8.736169e-11	6.121922e-07	0.1	8.736169e-11	3.587091e-07	0.1
1.363822e-10	6.0249233150912e-06	0.1	1.363822e-10	2.508039e-06	0.1	1.363822e-10	8.785377e-07	0.1	1.363822e-10	5.144889e-07	0.1
1.854027e-10	5.0218572435828e-06	0.1	1.854027e-10	3.141437e-06	0.1	1.854027e-10	1.100903e-06	0.1	1.854027e-10	6.443428e-07	0.1
2.598177e-10	3.8090165294314002e-06	0.1	2.598177e-10	3.907806e-06	0.1	2.598177e-10	1.370441e-06	0.1	2.598177e-10	8.013788e-07	0.1
3.342327e-10	2.8891478852e-06	0.1	3.342327e-10	4.489634e-06	0.1	3.342327e-10	1.57564e-06	0.1	3.342327e-10	9.205101e-07	0.1
4.086477e-10	2.1914811678357e-06	0.1	4.086477e-10	4.93148e-06	0.1	4.086477e-10	1.732018e-06	0.1	4.086477e-10	1.010892e-06	0.1
4.830627e-10	1.662338555556e-06	0.1	4.830627e-10	5.26714e-06	0.1	4.830627e-10	1.851342e-06	0.1	4.830627e-10	1.079469e-06	0.1
5.574777e-10	1.2610104805463e-06	0.1	5.574777e-10	5.522248e-06	0.1	5.574777e-10	1.94254e-06	0.1	5.574777e-10	1.131507e-06	0.1
6.318927e-10	9.566219724232799e-07	0.1	6.318927e-10	5.716244e-06	0.1	6.318927e-10	2.012384e-06	0.1	6.318927e-10	1.171001e-06	0.1
7.063077e-10	7.2575584731885e-07	0.1	7.063077e-10	5.863874e-06	0.1	7.063077e-10	2.066009e-06	0.1	7.063077e-10	1.20098e-06	0.1
7.807227e-10	5.5065187623264e-07	0.1	7.807227e-10	5.976323e-06	0.1	7.807227e-10	2.107313e-06	0.1	7.807227e-10	1.223741e-06	0.1
8.581902e-10	4.1313706388916e-07	0.1	8.581902e-10	6.065119e-06	0.1	8.581902e-10	2.140395e-06	0.1	8.581902e-10	1.24164e-06	0.1
9.47868e-10	2.9629552958669997e-07	0.1	9.47868e-10	6.141156e-06	0.1	9.47868e-10	2.169284e-06	0.1	9.47868e-10	1.256878e-06	0.1
1.037546e-09	2.125553304643e-07	0.1	1.037546e-09	6.196254e-06	0.1	1.037546e-09	2.190787e-06	0.1	1.037546e-09	1.267828e-06	0.1
1.127223e-09	1.5253664072755e-07	0.1	1.127223e-09	6.236324e-06	0.1	1.127223e-09	2.206967e-06	0.1	1.127223e-09	1.275705e-06	0.1
1.231288e-09	1.038537979548e-07	0.1	1.231288e-09	6.269511e-06	0.1	1.231288e-09	2.220998e-06	0.1	1.231288e-09	1.282129e-06	0.1
