Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.0000000519999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
7.253005e-12	0.999999938	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1	7.253005e-12	0.0	0.1
3.616906e-10	1.000000034	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1	3.616906e-10	0.0	0.1
1.367526e-09	0.999999894	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1	1.367526e-09	0.0	0.1
2.628687e-09	0.999999965	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1	2.628687e-09	0.0	0.1
4.866473e-09	1.0000000290000002	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1	4.866473e-09	0.0	0.1
7.698604e-09	0.999999905	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1	7.698604e-09	0.0	0.1
1.077484e-08	0.9999999650000001	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1	1.077484e-08	0.0	0.1
1.554686e-08	1.000000084	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1	1.554686e-08	0.0	0.1
2.117358e-08	0.9999999869999999	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1	2.117358e-08	0.0	0.1
