Batch	m_SP	2	P2_L	W4_L	
3.155789e-10	9.7953711295062e-06	0.1	3.155789e-10	4.771032e-118	0.1
6.84733e-10	9.562977867608401e-06	0.1	6.84733e-10	1.0261407e-117	0.1
1.591287e-09	9.021520250665099e-06	0.1	1.591287e-09	2.3341862999999998e-117	0.1
3.05232e-09	8.228804722726001e-06	0.1	3.05232e-09	4.3277190000000004e-117	0.1
4.431454e-09	7.5605594201225e-06	0.1	4.431454e-09	6.088236e-117	0.1
5.479811e-09	7.098406702000501e-06	0.1	5.479811e-09	7.352967e-117	0.1
6.908024e-09	6.5251182239123995e-06	0.1	6.908024e-09	8.980359e-117	0.1
8.901464e-09	5.8194808209622e-06	0.1	8.901464e-09	1.108092e-116	0.1
1.16003e-08	5.0100657534746e-06	0.1	1.16003e-08	1.3638132e-116	0.1
1.429913e-08	4.3358244688864e-06	0.1	1.429913e-08	1.590288e-116	0.1
1.699796e-08	3.7691302616596002e-06	0.1	1.699796e-08	1.791051e-116	0.1
1.96968e-08	3.2889318144597e-06	0.1	1.96968e-08	1.9691487000000002e-116	0.1
2.239563e-08	2.8790488911026404e-06	0.1	2.239563e-08	2.1272255999999998e-116	0.1
2.542258e-08	2.4875598316098e-06	0.1	2.542258e-08	2.2835445e-116	0.1
2.866827e-08	2.13306326578305e-06	0.1	2.866827e-08	2.4296051999999998e-116	0.1
3.191397e-08	1.8335622922839599e-06	0.1	3.191397e-08	2.5562904e-116	0.1
3.555897e-08	1.5505488834156e-06	0.1	3.555897e-08	2.6786589e-116	0.1
3.947017e-08	1.29787086921492e-06	0.1	3.947017e-08	2.7899631e-116	0.1
4.338136e-08	1.08803568128952e-06	0.1	4.338136e-08	2.8837491e-116	0.1
4.810276e-08	8.806791357104e-07	0.1	4.810276e-08	2.9775114e-116	0.1
5.282416e-08	7.136104046981001e-07	0.1	5.282416e-08	3.053745e-116	0.1
5.835626e-08	5.5821104393718e-07	0.1	5.835626e-08	3.125121e-116	0.1
6.409104e-08	4.3300006942368e-07	0.1	6.409104e-08	3.182904e-116	0.1
7.079162e-08	3.21941450250992e-07	0.1	7.079162e-08	3.2343149999999997e-116	0.1
7.773365e-08	2.36873274654793e-07	0.1	7.773365e-08	3.273774e-116	0.1
8.554728e-08	1.67706222205644e-07	0.1	8.554728e-08	3.3058889999999997e-116	0.1
9.394199e-08	1.1572064142211801e-07	0.1	9.394199e-08	3.330042e-116	0.1
