Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.9999999399999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.79872e-14	1.00000006	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1	6.79872e-14	0.0	0.1
7.418144e-13	0.99999998	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1	7.418144e-13	0.0	0.1
2.773474e-12	0.9999999900000001	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1	2.773474e-12	0.0	0.1
8.096272e-12	1.00000001	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1	8.096272e-12	0.0	0.1
1.739424e-11	1.0000000199999999	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1	1.739424e-11	0.0	0.1
3.004436e-11	0.99999996	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1	3.004436e-11	0.0	0.1
4.893793e-11	1.00000004	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1	4.893793e-11	0.0	0.1
6.783149e-11	0.9999999900000001	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1	6.783149e-11	0.0	0.1
9.050376e-11	1.00000001	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1	9.050376e-11	0.0	0.1
