Batch	m_SP	2	N7a_L	N1a_L	
0.0	1.0	0.1	0.0	0.0	0.1
2.30419e-14	0.9999947949900001	0.1	2.30419e-14	3.68919783e-09	0.1
1.216023e-13	0.99997229117	0.1	1.216023e-13	1.945696246e-08	0.1
2.678978e-13	0.9999391461399999	0.1	2.678978e-13	4.28235036e-08	0.1
5.502818e-13	0.99987513968	0.1	5.502818e-13	8.77958114e-08	0.1
9.148043e-13	0.99979265003	0.1	9.148043e-13	1.455883539e-07	0.1
1.403979e-12	0.99968221854	0.1	1.403979e-12	2.226643779e-07	0.1
2.01041e-12	0.9995456377099999	0.1	2.01041e-12	3.1741966100000003e-07	0.1
2.75346e-12	0.9993785043300001	0.1	2.75346e-12	4.32260506e-07	0.1
3.49651e-12	0.99921154138	0.1	3.49651e-12	5.45642957e-07	0.1
4.314202e-12	0.9990278835799999	0.1	4.314202e-12	6.68649062e-07	0.1
5.243858e-12	0.9988192129100001	0.1	5.243858e-12	8.06151756e-07	0.1
6.374131e-12	0.9985655649	0.1	6.374131e-12	9.69823976e-07	0.1
7.674953e-12	0.9982737772300001	0.1	7.674953e-12	1.15325131e-06	0.1
9.089475e-12	0.99795666424	0.1	9.089475e-12	1.34651082e-06	0.1
1.081256e-11	0.9975706233300001	0.1	1.081256e-11	1.57297426e-06	0.1
1.274419e-11	0.99713809194	0.1	1.274419e-11	1.8149622399999998e-06	0.1
1.490455e-11	0.9966547066	0.1	1.490455e-11	2.07063987e-06	0.1
1.742365e-11	0.99609137651	0.1	1.742365e-11	2.348974e-06	0.1
2.024529e-11	0.9954610253999999	0.1	2.024529e-11	2.63600219e-06	0.1
2.326861e-11	0.9947862553	0.1	2.326861e-11	2.9156803600000002e-06	0.1
2.629193e-11	0.99411211918	0.1	2.629193e-11	3.16808718e-06	0.1
2.992766e-11	0.99330240457	0.1	2.992766e-11	3.43804851e-06	0.1
3.356339e-11	0.9924935869099999	0.1	3.356339e-11	3.6744809299999998e-06	0.1
3.734926e-11	0.9916524695400001	0.1	3.734926e-11	3.8886526e-06	0.1
4.173569e-11	0.99067916758	0.1	4.173569e-11	4.10071396e-06	0.1
4.612213e-11	0.9897072824400001	0.1	4.612213e-11	4.27916455e-06	0.1
5.124006e-11	0.9885751630500001	0.1	5.124006e-11	4.4514152400000005e-06	0.1
5.654086e-11	0.98740461465	0.1	5.654086e-11	4.59597428e-06	0.1
6.275267e-11	0.98603557012	0.1	6.275267e-11	4.73024027e-06	0.1
