Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.998022e-11	9.99989400006e-06	0.1	6.998022e-11	7.603824e-14	0.1	6.998022e-11	8.245055e-14	0.1	6.998022e-11	1.656597e-14	0.1	6.998022e-11	7.42207249e-13	0.1	6.998022e-11	3.418324e-14	0.1	6.998022e-11	3.403006e-14	0.1
5.895283e-10	9.999864000360001e-06	0.1	5.895283e-10	6.13458e-13	0.1	5.895283e-10	6.910377e-13	0.1	5.895283e-10	1.463187e-13	0.1	5.895283e-10	6.3121430600000004e-12	0.1	5.895283e-10	2.985035e-13	0.1	5.895283e-10	3.014354e-13	0.1
1.196638e-09	9.99984500055e-06	0.1	1.196638e-09	1.1711e-12	0.1	1.196638e-09	1.382577e-12	0.1	1.196638e-09	3.115834e-13	0.1	1.196638e-09	1.29116763e-11	0.1	1.196638e-09	6.286162e-13	0.1	1.196638e-09	6.462396e-13	0.1
2.027937e-09	9.99982800072e-06	0.1	2.027937e-09	1.811207e-12	0.1	2.027937e-09	2.281369e-12	0.1	2.027937e-09	5.579653e-13	0.1	2.027937e-09	2.20447219e-11	0.1	2.027937e-09	1.111898e-12	0.1	2.027937e-09	1.172422e-12	0.1
3.142024e-09	9.999811000890002e-06	0.1	3.142024e-09	2.476385e-12	0.1	3.142024e-09	3.393242e-12	0.1	3.142024e-09	9.172012e-13	0.1	3.142024e-09	3.43973619e-11	0.1	3.142024e-09	1.804772e-12	0.1	3.142024e-09	1.969107e-12	0.1
4.836164e-09	9.999786001140002e-06	0.1	4.836164e-09	3.172608e-12	0.1	4.836164e-09	4.892967e-12	0.1	4.836164e-09	1.509659e-12	0.1	4.836164e-09	5.33440277e-11	0.1	4.836164e-09	2.930256e-12	0.1	4.836164e-09	3.36185e-12	0.1
7.849514e-09	9.99974300157e-06	0.1	7.849514e-09	3.837046e-12	0.1	7.849514e-09	7.072521e-12	0.1	7.849514e-09	2.646953e-12	0.1	7.849514e-09	8.7330331e-11	0.1	7.849514e-09	5.062062e-12	0.1	7.849514e-09	6.297981e-12	0.1
1.465778e-08	9.99964600254e-06	0.1	1.465778e-08	4.272332e-12	0.1	1.465778e-08	1.03241e-11	0.1	1.465778e-08	5.371658e-12	0.1	1.465778e-08	1.64647895e-10	0.1	1.465778e-08	1.012001e-11	0.1	1.465778e-08	1.450176e-11	0.1
2.627314e-08	9.99948100419e-06	0.1	2.627314e-08	4.361813e-12	0.1	2.627314e-08	1.290405e-11	0.1	2.627314e-08	1.011581e-11	0.1	2.627314e-08	2.9688446199999996e-10	0.1	2.627314e-08	1.889806e-11	0.1	2.627314e-08	3.128035e-11	0.1
4.293998e-08	9.99924400656e-06	0.1	4.293998e-08	4.366695e-12	0.1	4.293998e-08	1.403656e-11	0.1	4.293998e-08	1.69418e-11	0.1	4.293998e-08	4.8669313e-10	0.1	4.293998e-08	3.152266e-11	0.1	4.293998e-08	5.77639e-11	0.1
7.149605e-08	9.99883901061e-06	0.1	7.149605e-08	4.366666e-12	0.1	7.149605e-08	1.433789e-11	0.1	7.149605e-08	2.863852e-11	0.1	7.149605e-08	8.118978400000001e-10	0.1	7.149605e-08	5.315509e-11	0.1	7.149605e-08	1.046741e-10	0.1
1.301016e-07	9.99800601894e-06	0.1	1.301016e-07	4.366425e-12	0.1	1.301016e-07	1.437477e-11	0.1	1.301016e-07	5.264293e-11	0.1	1.301016e-07	1.47927003e-09	0.1	1.301016e-07	9.754941e-11	0.1	1.301016e-07	2.01487e-10	0.1
2.808015e-07	9.99586504035e-06	0.1	2.808015e-07	4.366135e-12	0.1	2.808015e-07	1.437179e-11	0.1	2.808015e-07	1.143658e-10	0.1	2.808015e-07	3.19505727e-09	0.1	2.808015e-07	2.116955e-10	0.1	2.808015e-07	4.504882e-10	0.1
6.156903e-07	9.9911100879e-06	0.1	6.156903e-07	4.367189e-12	0.1	6.156903e-07	1.436515e-11	0.1	6.156903e-07	2.515519e-10	0.1	6.156903e-07	7.0060593e-09	0.1	6.156903e-07	4.653383e-10	0.1	6.156903e-07	1.003638e-09	0.1
1.285468e-06	9.98161118289e-06	0.1	1.285468e-06	4.376358e-12	0.1	1.285468e-06	1.43524e-11	0.1	1.285468e-06	5.263556e-10	0.1	1.285468e-06	1.46177111e-08	0.1	1.285468e-06	9.728922e-10	0.1	1.285468e-06	2.109173e-09	0.1
2.625023e-06	9.962669372310002e-06	0.1	2.625023e-06	4.422712e-12	0.1	2.625023e-06	1.432888e-11	0.1	2.625023e-06	1.080374e-09	0.1	2.625023e-06	2.97787381e-08	0.1	2.625023e-06	1.991757e-09	0.1	2.625023e-06	4.317289e-09	0.1
5.304133e-06	9.9251327551467e-06	0.1	5.304133e-06	4.62453e-12	0.1	5.304133e-06	1.428992e-11	0.1	5.304133e-06	2.227142e-09	0.1	5.304133e-06	5.9688746e-08	0.1	5.304133e-06	4.065152e-09	0.1	5.304133e-06	8.722582e-09	0.1
9.504216e-06	9.8677513347049e-06	0.1	9.504216e-06	5.211291e-12	0.1	9.504216e-06	1.425028e-11	0.1	9.504216e-06	4.223114e-09	0.1	9.504216e-06	1.0476078600000001e-07	0.1	9.504216e-06	7.496998e-09	0.1	9.504216e-06	1.560357e-08	0.1
1.395891e-05	9.8096739403052e-06	0.1	1.395891e-05	6.135112e-12	0.1	1.395891e-05	1.423576e-11	0.1	1.395891e-05	6.758449e-09	0.1	1.395891e-05	1.4903401499999998e-07	0.1	1.395891e-05	1.149193e-08	0.1	1.395891e-05	2.287509e-08	0.1
1.943204e-05	9.7432846431345e-06	0.1	1.943204e-05	7.566281e-12	0.1	1.943204e-05	1.425337e-11	0.1	1.943204e-05	1.067436e-08	0.1	1.943204e-05	1.97116129e-07	0.1	1.943204e-05	1.697302e-08	0.1	1.943204e-05	3.17822e-08	0.1
2.555384e-05	9.6762673334199e-06	0.1	2.555384e-05	9.357782e-12	0.1	2.555384e-05	1.431341e-11	0.1	2.555384e-05	1.629468e-08	0.1	2.555384e-05	2.41799928e-07	0.1	2.555384e-05	2.374418e-08	0.1	2.555384e-05	4.172139e-08	0.1
3.264865e-05	9.608123074480801e-06	0.1	3.264865e-05	1.143533e-11	0.1	3.264865e-05	1.442772e-11	0.1	3.264865e-05	2.454585e-08	0.1	3.264865e-05	2.8190954000000004e-07	0.1	3.264865e-05	3.202368e-08	0.1	3.264865e-05	5.321918e-08	0.1
4.1824e-05	9.533363898627999e-06	0.1	4.1824e-05	1.382756e-11	0.1	4.1824e-05	1.463481e-11	0.1	4.1824e-05	3.78245e-08	0.1	4.1824e-05	3.1807150000000003e-07	0.1	4.1824e-05	4.249442e-08	0.1	4.1824e-05	6.806019e-08	0.1
5.099936e-05	9.470434559393e-06	0.1	5.099936e-05	1.574273e-11	0.1	5.099936e-05	1.490029e-11	0.1	5.099936e-05	5.355551e-08	0.1	5.099936e-05	3.4115364e-07	0.1	5.099936e-05	5.180077e-08	0.1	5.099936e-05	8.286392e-08	0.1
6.017471e-05	9.415990189446e-06	0.1	6.017471e-05	1.719562e-11	0.1	6.017471e-05	1.522041e-11	0.1	6.017471e-05	7.109775e-08	0.1	6.017471e-05	3.5559936e-07	0.1	6.017471e-05	5.949513e-08	0.1	6.017471e-05	9.761925e-08	0.1
7.035604e-05	9.3623897576166e-06	0.1	7.035604e-05	1.837523e-11	0.1	7.035604e-05	1.563839e-11	0.1	7.035604e-05	9.194615e-08	0.1	7.035604e-05	3.6539542999999997e-07	0.1	7.035604e-05	6.614306e-08	0.1	7.035604e-05	1.139217e-07	0.1
8.204635e-05	9.306727416951098e-06	0.1	8.204635e-05	1.93353e-11	0.1	8.204635e-05	1.619951e-11	0.1	8.204635e-05	1.168182e-07	0.1	8.204635e-05	3.7199168e-07	0.1	8.204635e-05	7.172033e-08	0.1	8.204635e-05	1.325322e-07	0.1
9.373665e-05	9.255271967530299e-06	0.1	9.373665e-05	2.002805e-11	0.1	9.373665e-05	1.68471e-11	0.1	9.373665e-05	1.419299e-07	0.1	9.373665e-05	3.7589526000000004e-07	0.1	9.373665e-05	7.567602e-08	0.1	9.373665e-05	1.510126e-07	0.1
0.0001059002	9.2048775862484e-06	0.1	0.0001059002	2.058359e-11	0.1	0.0001059002	1.761171e-11	0.1	0.0001059002	1.676985e-07	0.1	0.0001059002	3.7847297e-07	0.1	0.0001059002	7.864032e-08	0.1	0.0001059002	1.700912e-07	0.1
0.0001199569	9.149710267071e-06	0.1	0.0001199569	2.111321e-11	0.1	0.0001199569	1.860841e-11	0.1	0.0001199569	1.964523e-07	0.1	0.0001199569	3.8051028999999995e-07	0.1	0.0001199569	8.116642e-08	0.1	0.0001199569	1.919368e-07	0.1
0.0001353995	9.0922938929163e-06	0.1	0.0001353995	2.16287e-11	0.1	0.0001353995	1.983922e-11	0.1	0.0001353995	2.262763e-07	0.1	0.0001353995	3.8220873e-07	0.1	0.0001353995	8.331963e-08	0.1	0.0001353995	2.156744e-07	0.1
0.000152921	9.030815659935e-06	0.1	0.000152921	2.217818e-11	0.1	0.000152921	2.140136e-11	0.1	0.000152921	2.574686e-07	0.1	0.000152921	3.8385545e-07	0.1	0.000152921	8.536721e-08	0.1	0.000152921	2.42262e-07	0.1
0.0001741686	8.961245425216e-06	0.1	0.0001741686	2.282038e-11	0.1	0.0001741686	2.352003e-11	0.1	0.0001741686	2.912337e-07	0.1	0.0001741686	3.8570693e-07	0.1	0.0001741686	8.758553e-08	0.1	0.0001741686	2.739928e-07	0.1
0.0001984872	8.8880933410688e-06	0.1	0.0001984872	2.352278e-11	0.1	0.0001984872	2.622686e-11	0.1	0.0001984872	3.244157e-07	0.1	0.0001984872	3.8772799e-07	0.1	0.0001984872	8.99255e-08	0.1	0.0001984872	3.095966e-07	0.1
0.0002261926	8.812763295945599e-06	0.1	0.0002261926	2.4259e-11	0.1	0.0002261926	2.964629e-11	0.1	0.0002261926	3.5557e-07	0.1	0.0002261926	3.8986944e-07	0.1	0.0002261926	9.235464e-08	0.1	0.0002261926	3.491965e-07	0.1
0.0002592559	8.733096314896499e-06	0.1	0.0002592559	2.501671e-11	0.1	0.0002592559	3.414329e-11	0.1	0.0002592559	3.846417e-07	0.1	0.0002592559	3.9208431e-07	0.1	0.0002592559	9.486413e-08	0.1	0.0002592559	3.950597e-07	0.1
0.0002980624	8.6519562317898e-06	0.1	0.0002980624	2.571689e-11	0.1	0.0002980624	3.991475e-11	0.1	0.0002980624	4.096027e-07	0.1	0.0002980624	3.9409378e-07	0.1	0.0002980624	9.72129e-08	0.1	0.0002980624	4.468737e-07	0.1
0.0003383048	8.5794811927994e-06	0.1	0.0003383048	2.62373e-11	0.1	0.0003383048	4.635466e-11	0.1	0.0003383048	4.275397e-07	0.1	0.0003383048	3.9549243e-07	0.1	0.0003383048	9.900053e-08	0.1	0.0003383048	4.98217e-07	0.1
0.0003856817	8.5061971776075e-06	0.1	0.0003856817	2.662847e-11	0.1	0.0003856817	5.437612e-11	0.1	0.0003856817	4.412985e-07	0.1	0.0003856817	3.9637341999999996e-07	0.1	0.0003856817	1.004069e-07	0.1	0.0003856817	5.554454e-07	0.1
0.0004404728	8.4338841658088e-06	0.1	0.0004404728	2.686419e-11	0.1	0.0004404728	6.402608e-11	0.1	0.0004404728	4.506508e-07	0.1	0.0004404728	3.9663322e-07	0.1	0.0004404728	1.013488e-07	0.1	0.0004404728	6.171938e-07	0.1
0.0005037099	8.3628739895364e-06	0.1	0.0005037099	2.695386e-11	0.1	0.0005037099	7.535383e-11	0.1	0.0005037099	4.561702e-07	0.1	0.0005037099	3.963023e-07	0.1	0.0005037099	1.018534e-07	0.1	0.0005037099	6.825006e-07	0.1
0.000566947	8.3020458649269e-06	0.1	0.000566947	2.693476e-11	0.1	0.000566947	8.657697e-11	0.1	0.000566947	4.585278e-07	0.1	0.000566947	3.9561715999999996e-07	0.1	0.000566947	1.020014e-07	0.1	0.000566947	7.414964e-07	0.1
0.0006329367	8.2471936819662e-06	0.1	0.0006329367	2.685849e-11	0.1	0.0006329367	9.789772e-11	0.1	0.0006329367	4.592232e-07	0.1	0.0006329367	3.9474902e-07	0.1	0.0006329367	1.01959e-07	0.1	0.0006329367	7.965529e-07	0.1
0.0007099366	8.1923663289366e-06	0.1	0.0007099366	2.674161e-11	0.1	0.0007099366	1.103209e-10	0.1	0.0007099366	4.589376e-07	0.1	0.0007099366	3.9370705e-07	0.1	0.0007099366	1.017951e-07	0.1	0.0007099366	8.528598e-07	0.1
0.0007905981	8.1438670868284e-06	0.1	0.0007905981	2.661492e-11	0.1	0.0007905981	1.222006e-10	0.1	0.0007905981	4.581187e-07	0.1	0.0007905981	3.9268388999999997e-07	0.1	0.0007905981	1.015796e-07	0.1	0.0007905981	9.03405e-07	0.1
0.0008859054	8.09650365046e-06	0.1	0.0008859054	2.647744e-11	0.1	0.0008859054	1.345798e-10	0.1	0.0008859054	4.569783e-07	0.1	0.0008859054	3.9162356e-07	0.1	0.0008859054	1.01327e-07	0.1	0.0008859054	9.532105e-07	0.1
0.0009972771	8.0524971741433e-06	0.1	0.0009972771	2.634206e-11	0.1	0.0009972771	1.467485e-10	0.1	0.0009972771	4.557235e-07	0.1	0.0009972771	3.9060329e-07	0.1	0.0009972771	1.010683e-07	0.1	0.0009972771	9.997398e-07	0.1
0.001125064	8.014084829828e-06	0.1	0.001125064	2.622029e-11	0.1	0.001125064	1.578817e-10	0.1	0.001125064	4.545309e-07	0.1	0.001125064	3.8969538e-07	0.1	0.001125064	1.008308e-07	0.1	0.001125064	1.040479e-06	0.1
0.001271449	7.982230212087999e-06	0.1	0.001271449	2.61178e-11	0.1	0.001271449	1.6747e-10	0.1	0.001271449	4.534974e-07	0.1	0.001271449	3.8893453e-07	0.1	0.001271449	1.006286e-07	0.1	0.001271449	1.074321e-06	0.1
0.001455836	7.955307535164e-06	0.1	0.001455836	2.603053e-11	0.1	0.001455836	1.758226e-10	0.1	0.001455836	4.526023e-07	0.1	0.001455836	3.8828762999999997e-07	0.1	0.001455836	1.004553e-07	0.1	0.001455836	1.102952e-06	0.1
0.001690455	7.9348509871413e-06	0.1	0.001690455	2.596396e-11	0.1	0.001690455	1.823201e-10	0.1	0.001690455	4.519122e-07	0.1	0.001690455	3.8779439e-07	0.1	0.001690455	1.003225e-07	0.1	0.001690455	1.124717e-06	0.1
0.001958563	7.9224191375685e-06	0.1	0.001958563	2.592342e-11	0.1	0.001958563	1.86333e-10	0.1	0.001958563	4.514891e-07	0.1	0.001958563	3.8749400999999997e-07	0.1	0.001958563	1.002415e-07	0.1	0.001958563	1.137951e-06	0.1
0.00222667	7.916154213375e-06	0.1	0.00222667	2.590297e-11	0.1	0.00222667	1.883732e-10	0.1	0.00222667	4.512749e-07	0.1	0.00222667	3.8734241000000003e-07	0.1	0.00222667	1.002005e-07	0.1	0.00222667	1.14462e-06	0.1
