Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
3.541092e-10	9.75073549167e-06	0.1	3.541092e-10	2.28515101e-07	0.1	3.541092e-10	2.210578e-11	0.1	3.541092e-10	9.694582e-09	0.1	3.541092e-10	9.764894200000001e-09	0.1	3.541092e-10	1.155892e-09	0.1	3.541092e-10	1.422227e-14	0.1
7.868022e-10	9.45468845217e-06	0.1	7.868022e-10	5.0002721e-07	0.1	7.868022e-10	4.837093e-11	0.1	7.868022e-10	2.121328e-08	0.1	7.868022e-10	2.13671339e-08	0.1	7.868022e-10	2.529275e-09	0.1	7.868022e-10	3.112057e-14	0.1
1.806548e-09	8.792048199416299e-06	0.1	1.806548e-09	1.10775058e-06	0.1	1.806548e-09	1.0716e-10	0.1	1.806548e-09	4.699548e-08	0.1	1.806548e-09	4.7336327e-08	0.1	1.806548e-09	5.603307e-09	0.1	1.806548e-09	6.894392e-14	0.1
3.642091e-09	7.7141333150376e-06	0.1	3.642091e-09	2.09633234e-06	0.1	3.642091e-09	2.02792e-10	0.1	3.642091e-09	8.89353e-08	0.1	3.642091e-09	8.9580322e-08	0.1	3.642091e-09	1.060382e-08	0.1	3.642091e-09	1.30471e-13	0.1
5.406113e-09	6.8029549288424995e-06	0.1	5.406113e-09	2.9319978e-06	0.1	5.406113e-09	2.836314e-10	0.1	5.406113e-09	1.243878e-07	0.1	5.406113e-09	1.252899e-07	0.1	5.406113e-09	1.483085e-08	0.1	5.406113e-09	1.824809e-13	0.1
6.756931e-09	6.178671359029499e-06	0.1	6.756931e-09	3.5045436000000003e-06	0.1	6.756931e-09	3.390176e-10	0.1	6.756931e-09	1.486776e-07	0.1	6.756931e-09	1.4975585e-07	0.1	6.756931e-09	1.772694e-08	0.1	6.756931e-09	2.181149e-13	0.1
8.611338e-09	5.4138776950864e-06	0.1	8.611338e-09	4.2059541e-06	0.1	8.611338e-09	4.068697e-10	0.1	8.611338e-09	1.784344e-07	0.1	8.611338e-09	1.79728465e-07	0.1	8.611338e-09	2.127487e-08	0.1	8.611338e-09	2.617691e-13	0.1
1.124155e-08	4.488630868880999e-06	0.1	1.124155e-08	5.0545208e-06	0.1	1.124155e-08	4.889572e-10	0.1	1.124155e-08	2.144343e-07	0.1	1.124155e-08	2.15989366e-07	0.1	1.124155e-08	2.556715e-08	0.1	1.124155e-08	3.145821e-13	0.1
1.484661e-08	3.471773545995e-06	0.1	1.484661e-08	5.9871071e-06	0.1	1.484661e-08	5.791724e-10	0.1	1.484661e-08	2.539985e-07	0.1	1.484661e-08	2.55840473e-07	0.1	1.484661e-08	3.028442e-08	0.1	1.484661e-08	3.726241e-13	0.1
1.845167e-08	2.6852755357776e-06	0.1	1.845167e-08	6.7084230999999995e-06	0.1	1.845167e-08	6.489501e-10	0.1	1.845167e-08	2.845999e-07	0.1	1.845167e-08	2.86663732e-07	0.1	1.845167e-08	3.393303e-08	0.1	1.845167e-08	4.175173e-13	0.1
2.205674e-08	2.0769517763782e-06	0.1	2.205674e-08	7.266334200000001e-06	0.1	2.205674e-08	7.029204e-10	0.1	2.205674e-08	3.082688e-07	0.1	2.205674e-08	3.1050414199999997e-07	0.1	2.205674e-08	3.675507e-08	0.1	2.205674e-08	4.522403e-13	0.1
2.56618e-08	1.6064378109315e-06	0.1	2.56618e-08	7.6978537e-06	0.1	2.56618e-08	7.446642e-10	0.1	2.56618e-08	3.265758e-07	0.1	2.56618e-08	3.28943678e-07	0.1	2.56618e-08	3.893781e-08	0.1	2.56618e-08	4.790972e-13	0.1
2.926686e-08	1.2425147049504001e-06	0.1	2.926686e-08	8.0316172e-06	0.1	2.926686e-08	7.769514e-10	0.1	2.926686e-08	3.407355e-07	0.1	2.926686e-08	3.4320587299999997e-07	0.1	2.926686e-08	4.062606e-08	0.1	2.926686e-08	4.998699e-13	0.1
3.287193e-08	9.6103441682171e-07	0.1	3.287193e-08	8.289769200000002e-06	0.1	3.287193e-08	8.019242e-10	0.1	3.287193e-08	3.516875e-07	0.1	3.287193e-08	3.54237128e-07	0.1	3.287193e-08	4.193185e-08	0.1	3.287193e-08	5.159367e-13	0.1
3.647699e-08	7.4332107204572e-07	0.1	3.647699e-08	8.4894401e-06	0.1	3.647699e-08	8.212396e-10	0.1	3.647699e-08	3.601584e-07	0.1	3.647699e-08	3.6276929300000004e-07	0.1	3.647699e-08	4.294181e-08	0.1	3.647699e-08	5.283637e-13	0.1
4.080716e-08	5.4597770337712e-07	0.1	4.080716e-08	8.670429299999998e-06	0.1	4.080716e-08	8.387479e-10	0.1	4.080716e-08	3.678368e-07	0.1	4.080716e-08	3.7050304399999997e-07	0.1	4.080716e-08	4.385728e-08	0.1	4.080716e-08	5.396281e-13	0.1
4.513732e-08	4.0102676886412e-07	0.1	4.513732e-08	8.803367499999999e-06	0.1	4.513732e-08	8.516079e-10	0.1	4.513732e-08	3.734767e-07	0.1	4.513732e-08	3.76183609e-07	0.1	4.513732e-08	4.45297e-08	0.1	4.513732e-08	5.479019e-13	0.1
4.946749e-08	2.9455871873148004e-07	0.1	4.946749e-08	8.9010123e-06	0.1	4.946749e-08	8.610537e-10	0.1	4.946749e-08	3.776193e-07	0.1	4.946749e-08	3.80355933e-07	0.1	4.946749e-08	4.502359e-08	0.1	4.946749e-08	5.53979e-13	0.1
5.397857e-08	2.1358539325283998e-07	0.1	5.397857e-08	8.975274699999999e-06	0.1	5.397857e-08	8.682377e-10	0.1	5.397857e-08	3.807699e-07	0.1	5.397857e-08	3.83529012e-07	0.1	5.397857e-08	4.53992e-08	0.1	5.397857e-08	5.58601e-13	0.1
5.921332e-08	1.470879114334e-07	0.1	5.921332e-08	9.0362613e-06	0.1	5.921332e-08	8.741373e-10	0.1	5.921332e-08	3.833573e-07	0.1	5.921332e-08	3.86134821e-07	0.1	5.921332e-08	4.570766e-08	0.1	5.921332e-08	5.623967e-13	0.1
6.444807e-08	1.0129370601616e-07	0.1	6.444807e-08	9.0782618e-06	0.1	6.444807e-08	8.782002e-10	0.1	6.444807e-08	3.851392e-07	0.1	6.444807e-08	3.8792931e-07	0.1	6.444807e-08	4.592007e-08	0.1	6.444807e-08	5.650106e-13	0.1
