Batch	m_SP	2	P2_L	W4_L	
2.971244e-10	9.7887242637756e-06	0.1	2.971244e-10	4.922892e-118	0.1
6.424269e-10	9.550324124484598e-06	0.1	6.424269e-10	1.0607742e-117	0.1
1.486916e-09	8.996942859695998e-06	0.1	1.486916e-09	2.4351906e-117	0.1
2.864497e-09	8.176903010530801e-06	0.1	2.864497e-09	4.63143e-117	0.1
4.163769e-09	7.48667028963e-06	0.1	4.163769e-09	6.654597e-117	0.1
5.145671e-09	7.0123139206496e-06	0.1	5.145671e-09	8.154816e-117	0.1
6.481013e-09	6.425064862645199e-06	0.1	6.481013e-09	1.0158177000000002e-116	0.1
8.355596e-09	5.698801505110401e-06	0.1	8.355596e-09	1.2904602e-116	0.1
1.09065e-08	4.8638623188636e-06	0.1	1.09065e-08	1.6531239e-116	0.1
1.34574e-08	4.1714992927396e-06	0.1	1.34574e-08	2.0045939999999998e-116	0.1
1.600831e-08	3.5926716659652003e-06	0.1	1.600831e-08	2.3463192e-116	0.1
1.855921e-08	3.10517554226922e-06	0.1	1.855921e-08	2.6795172e-116	0.1
2.111012e-08	2.6918851247480998e-06	0.1	2.111012e-08	3.0052200000000004e-116	0.1
2.38751e-08	2.3123103346917e-06	0.1	2.38751e-08	3.350811e-116	0.1
2.69612e-08	1.9570359800305e-06	0.1	2.69612e-08	3.728529e-116	0.1
3.00473e-08	1.6603113760201702e-06	0.1	3.00473e-08	4.0988729999999996e-116	0.1
3.338968e-08	1.39240913295512e-06	0.1	3.338968e-08	4.492752e-116	0.1
3.711647e-08	1.14660382085975e-06	0.1	3.711647e-08	4.924275e-116	0.1
4.084326e-08	9.456572642863999e-07	0.1	4.084326e-08	5.348838e-116	0.1
4.519073e-08	7.563591649480999e-07	0.1	4.519073e-08	5.836584e-116	0.1
4.969337e-08	6.0081335573772e-07	0.1	4.969337e-08	6.334443e-116	0.1
5.476531e-08	4.6397045886746e-07	0.1	5.476531e-08	6.887697e-116	0.1
6.021678e-08	3.5165552585595e-07	0.1	6.021678e-08	7.474779e-116	0.1
6.613486e-08	2.60387926248898e-07	0.1	6.613486e-08	8.104566e-116	0.1
7.275285e-08	1.8612075343626e-07	0.1	7.275285e-08	8.800887e-116	0.1
7.937085e-08	1.3304657509390798e-07	0.1	7.937085e-08	9.489941999999999e-116	0.1
