Batch	m_SP	13	P5	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P6																							
2.839192e-10	9.7813172076984e-06	0.1	2.839192e-10	1.750307e-118	0.1	2.839192e-10	1.750307e-118	0.1	2.839192e-10	3.567124e-11	0.1	2.839192e-10	1.750307e-118	0.1	2.839192e-10	7.260413e-10	0.1	2.839192e-10	1.750307e-118	0.1	2.839192e-10	3.354996e-08	0.1	2.839192e-10	2.692108e-08	0.1	2.839192e-10	9.622561e-08	0.1	2.839192e-10	6.06841e-08	0.1	2.839192e-10	4.328791e-10	0.1	2.839192e-10	8.331935e-12	0.1
6.191974e-10	9.5296877491816e-06	0.1	6.191974e-10	4.085623e-118	0.1	6.191974e-10	4.085623e-118	0.1	6.191974e-10	7.840223e-11	0.1	6.191974e-10	4.085623e-118	0.1	6.191974e-10	1.60238e-09	0.1	6.191974e-10	4.085623e-118	0.1	6.191974e-10	7.300281e-08	0.1	6.191974e-10	6.05172e-08	0.1	6.191974e-10	2.05292e-07	0.1	6.191974e-10	1.287583e-07	0.1	6.191974e-10	9.469248e-10	0.1	6.191974e-10	1.786491e-11	0.1
1.405331e-09	8.9661666475323e-06	0.1	1.405331e-09	1.073589e-117	0.1	1.405331e-09	1.073589e-117	0.1	1.405331e-09	1.808866e-10	0.1	1.405331e-09	1.073589e-117	0.1	1.405331e-09	3.729983e-09	0.1	1.405331e-09	1.073589e-117	0.1	1.405331e-09	1.647273e-07	0.1	1.405331e-09	1.464e-07	0.1	1.405331e-09	4.424618e-07	0.1	1.405331e-09	2.740404e-07	0.1	1.405331e-09	2.162114e-09	0.1	1.405331e-09	3.895219e-11	0.1
2.820371e-09	8.0388879829782e-06	0.1	2.820371e-09	2.704653e-117	0.1	2.820371e-09	2.704653e-117	0.1	2.820371e-09	3.717818e-10	0.1	2.820371e-09	2.704653e-117	0.1	2.820371e-09	7.771808e-09	0.1	2.820371e-09	2.704653e-117	0.1	2.820371e-09	3.266432e-07	0.1	2.820371e-09	3.228075e-07	0.1	2.820371e-09	8.088105e-07	0.1	2.820371e-09	4.901777e-07	0.1	2.820371e-09	4.371299e-09	0.1	2.820371e-09	7.266373e-11	0.1
4.173814e-09	7.246644286036001e-06	0.1	4.173814e-09	4.812026e-117	0.1	4.173814e-09	4.812026e-117	0.1	4.173814e-09	5.595855e-10	0.1	4.173814e-09	4.812026e-117	0.1	4.173814e-09	1.182494e-08	0.1	4.173814e-09	4.812026e-117	0.1	4.173814e-09	4.770764e-07	0.1	4.173814e-09	5.12758e-07	0.1	4.173814e-09	1.094244e-06	0.1	4.173814e-09	6.50222e-07	0.1	4.173814e-09	6.49117e-09	0.1	4.173814e-09	1.001732e-10	0.1
5.199023e-09	6.7018322684396005e-06	0.1	5.199023e-09	6.777049e-117	0.1	5.199023e-09	6.777049e-117	0.1	5.199023e-09	7.037301e-10	0.1	5.199023e-09	6.777049e-117	0.1	5.199023e-09	1.497591e-08	0.1	5.199023e-09	6.777049e-117	0.1	5.199023e-09	5.878122e-07	0.1	5.199023e-09	6.67368e-07	0.1	5.199023e-09	1.273188e-06	0.1	5.199023e-09	7.458354e-07	0.1	5.199023e-09	8.089887e-09	0.1	5.199023e-09	1.181828e-10	0.1
6.601887e-09	6.02573010072e-06	0.1	6.601887e-09	9.991627e-117	0.1	6.601887e-09	9.991627e-117	0.1	6.601887e-09	9.018353e-10	0.1	6.601887e-09	9.991627e-117	0.1	6.601887e-09	1.935187e-08	0.1	6.601887e-09	9.991627e-117	0.1	6.601887e-09	7.345115e-07	0.1	6.601887e-09	8.901943e-07	0.1	6.601887e-09	1.472305e-06	0.1	6.601887e-09	8.465412e-07	0.1	6.601887e-09	1.025443e-08	0.1	6.601887e-09	1.392163e-10	0.1
8.588058e-09	5.1897146847084e-06	0.1	8.588058e-09	1.559181e-116	0.1	8.588058e-09	1.559181e-116	0.1	8.588058e-09	1.180651e-09	0.1	8.588058e-09	1.559181e-116	0.1	8.588058e-09	2.558142e-08	0.1	8.588058e-09	1.559181e-116	0.1	8.588058e-09	9.321366e-07	0.1	8.588058e-09	1.22065e-06	0.1	8.588058e-09	1.676758e-06	0.1	8.588058e-09	9.405046e-07	0.1	8.588058e-09	1.324883e-08	0.1	8.588058e-09	1.626063e-10	0.1
1.130757e-08	4.2395283093793e-06	0.1	1.130757e-08	2.524318e-116	0.1	1.130757e-08	2.524318e-116	0.1	1.130757e-08	1.552385e-09	0.1	1.130757e-08	2.524318e-116	0.1	1.130757e-08	3.39838e-08	0.1	1.130757e-08	2.524318e-116	0.1	1.130757e-08	1.182839e-06	0.1	1.130757e-08	1.686083e-06	0.1	1.130757e-08	1.838768e-06	0.1	1.130757e-08	9.99839e-07	0.1	1.130757e-08	1.716737e-08	0.1	1.130757e-08	1.843021e-10	0.1
1.402708e-08	3.4724237743944e-06	0.1	1.402708e-08	3.712253e-116	0.1	1.402708e-08	3.712253e-116	0.1	1.402708e-08	1.905688e-09	0.1	1.402708e-08	3.712253e-116	0.1	1.402708e-08	4.204376e-08	0.1	1.402708e-08	3.712253e-116	0.1	1.402708e-08	1.410365e-06	0.1	1.402708e-08	2.149979e-06	0.1	1.402708e-08	1.89846e-06	0.1	1.402708e-08	1.003748e-06	0.1	1.402708e-08	2.083143e-08	0.1	1.402708e-08	1.963414e-10	0.1
