Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
5.305009e-06	0.9893094	0.1	5.305009e-06	2.109848e-07	0.1	5.305009e-06	1.7111755e-05	0.1	5.305009e-06	0.004737809	0.1	5.305009e-06	5.12173839e-06	0.1	5.305009e-06	2.497886e-07	0.1	5.305009e-06	0.0002227073	0.1
5.806886e-06	0.9882632	0.1	5.806886e-06	2.307952e-07	0.1	5.806886e-06	1.8735761e-05	0.1	5.806886e-06	0.005235917	0.1	5.806886e-06	5.60418315e-06	0.1	5.806886e-06	2.732376e-07	0.1	5.806886e-06	0.0002435841	0.1
6.393557e-06	0.9870403	0.1	6.393557e-06	2.539126e-07	0.1	6.393557e-06	2.0631074999999998e-05	0.1	6.393557e-06	0.005819309	0.1	6.393557e-06	6.16724803e-06	0.1	6.393557e-06	3.006009e-07	0.1	6.393557e-06	0.0002679457	0.1
7.001428e-06	0.9857738	0.1	7.001428e-06	2.778198e-07	0.1	7.001428e-06	2.2591306e-05	0.1	7.001428e-06	0.006424335	0.1	7.001428e-06	6.7496186e-06	0.1	7.001428e-06	3.288992e-07	0.1	7.001428e-06	0.0002931396	0.1
7.609299e-06	0.9845087	0.1	7.609299e-06	3.016809e-07	0.1	7.609299e-06	2.4547875e-05	0.1	7.609299e-06	0.007029379	0.1	7.609299e-06	7.33091292e-06	0.1	7.609299e-06	3.571428e-07	0.1	7.609299e-06	0.0003182849	0.1
8.320094e-06	0.9830314	0.1	8.320094e-06	3.295239e-07	0.1	8.320094e-06	2.6831042000000003e-05	0.1	8.320094e-06	0.007736394	0.1	8.320094e-06	8.00925208e-06	0.1	8.320094e-06	3.900997e-07	0.1	8.320094e-06	0.0003476264	0.1
9.056621e-06	0.9815034	0.1	9.056621e-06	3.583087e-07	0.1	9.056621e-06	2.9191523e-05	0.1	9.056621e-06	0.008468068	0.1	9.056621e-06	8.7105676e-06	0.1	9.056621e-06	4.241714e-07	0.1	9.056621e-06	0.0003779603	0.1
9.824796e-06	0.979913	0.1	9.824796e-06	3.882591e-07	0.1	9.824796e-06	3.1647619000000004e-05	0.1	9.824796e-06	0.009229873	0.1	9.824796e-06	9.4402995e-06	0.1	9.824796e-06	4.596226e-07	0.1	9.824796e-06	0.0004095225	0.1
1.071956e-05	0.978065	0.1	1.071956e-05	4.230536e-07	0.1	1.071956e-05	3.4501011e-05	0.1	1.071956e-05	0.01011529	0.1	1.071956e-05	1.02880788e-05	0.1	1.071956e-05	5.008078e-07	0.1	1.071956e-05	0.0004461896	0.1
1.165131e-05	0.9761458	0.1	1.165131e-05	4.591822e-07	0.1	1.165131e-05	3.746383000000001e-05	0.1	1.165131e-05	0.01103491	0.1	1.165131e-05	1.1168367999999999e-05	0.1	1.165131e-05	5.435721e-07	0.1	1.165131e-05	0.0004842625	0.1
1.273101e-05	0.9739288	0.1	1.273101e-05	5.009152e-07	0.1	1.273101e-05	4.0886263e-05	0.1	1.273101e-05	0.01209737	0.1	1.273101e-05	1.21852157e-05	0.1	1.273101e-05	5.929701e-07	0.1	1.273101e-05	0.0005282414	0.1
1.389991e-05	0.971537	0.1	1.389991e-05	5.459363e-07	0.1	1.389991e-05	4.4578369e-05	0.1	1.389991e-05	0.01324365	0.1	1.389991e-05	1.32821871e-05	0.1	1.389991e-05	6.462601e-07	0.1	1.389991e-05	0.0005756853	0.1
1.520259e-05	0.9688817	0.1	1.520259e-05	5.959162e-07	0.1	1.520259e-05	4.8677131e-05	0.1	1.520259e-05	0.01451626	0.1	1.520259e-05	1.44999917e-05	0.1	1.520259e-05	7.054198e-07	0.1	1.520259e-05	0.000628355	0.1
1.673287e-05	0.9657762	0.1	1.673287e-05	6.543687e-07	0.1	1.673287e-05	5.3470729e-05	0.1	1.673287e-05	0.01600464	0.1	1.673287e-05	1.59242281e-05	0.1	1.673287e-05	7.746082e-07	0.1	1.673287e-05	0.0006899532	0.1
1.848072e-05	0.9622473	0.1	1.848072e-05	7.207904e-07	0.1	1.848072e-05	5.891787499999999e-05	0.1	1.848072e-05	0.01769596	0.1	1.848072e-05	1.7542651600000003e-05	0.1	1.848072e-05	8.532294e-07	0.1	1.848072e-05	0.0007599494	0.1
2.046955e-05	0.9582552	0.1	2.046955e-05	7.959313e-07	0.1	2.046955e-05	6.5080056e-05	0.1	2.046955e-05	0.01960931	0.1	2.046955e-05	1.93735177e-05	0.1	2.046955e-05	9.421713e-07	0.1	2.046955e-05	0.0008391341	0.1
2.304817e-05	0.9531158	0.1	2.304817e-05	8.926662e-07	0.1	2.304817e-05	7.301312399999999e-05	0.1	2.304817e-05	0.02207252	0.1	2.304817e-05	2.1730551300000002e-05	0.1	2.304817e-05	1.056673e-06	0.1	2.304817e-05	0.0009410749	0.1
2.623644e-05	0.9468178	0.1	2.623644e-05	1.011209e-06	0.1	2.623644e-05	8.273461500000001e-05	0.1	2.623644e-05	0.02509103	0.1	2.623644e-05	2.46189339e-05	0.1	2.623644e-05	1.196988e-06	0.1	2.623644e-05	0.001065997	0.1
3.021662e-05	0.9390419	0.1	3.021662e-05	1.157568e-06	0.1	3.021662e-05	9.473734499999999e-05	0.1	3.021662e-05	0.02881787	0.1	3.021662e-05	2.81851104e-05	0.1	3.021662e-05	1.37023e-06	0.1	3.021662e-05	0.001220233	0.1
3.573867e-05	0.9284096	0.1	3.573867e-05	1.357691e-06	0.1	3.573867e-05	0.00011114907	0.1	3.573867e-05	0.03391369	0.1	3.573867e-05	3.3061267099999996e-05	0.1	3.573867e-05	1.607108e-06	0.1	3.573867e-05	0.001431125	0.1
4.567835e-05	0.9097155	0.1	4.567835e-05	1.709555e-06	0.1	4.567835e-05	0.00014000489000000002	0.1	4.567835e-05	0.04287339	0.1	4.567835e-05	4.16347247e-05	0.1	4.567835e-05	2.023598e-06	0.1	4.567835e-05	0.001801925	0.1
6.33489e-05	0.8778255	0.1	6.33489e-05	2.309796e-06	0.1	6.33489e-05	0.00018922969000000002	0.1	6.33489e-05	0.05815765	0.1	6.33489e-05	5.6260108700000003e-05	0.1	6.33489e-05	2.734085e-06	0.1	6.33489e-05	0.002434469	0.1
9.242351e-05	0.8288118	0.1	9.242351e-05	3.232341e-06	0.1	9.242351e-05	0.00026488625	0.1	9.242351e-05	0.08164891	0.1	9.242351e-05	7.873869640000001e-05	0.1	9.242351e-05	3.826073e-06	0.1	9.242351e-05	0.003406662	0.1
0.0001319778	0.7682737	0.1	0.0001319778	4.371802e-06	0.1	0.0001319778	0.0003583316	0.1	0.0001319778	0.1106636	0.1	0.0001319778	0.00010650266099999999	0.1	0.0001319778	5.174816e-06	0.1	0.0001319778	0.004607444	0.1
0.000171532	0.7138813	0.1	0.000171532	5.395587e-06	0.1	0.000171532	0.00044229059	0.1	0.000171532	0.1367328	0.1	0.000171532	0.00013144799499999999	0.1	0.000171532	6.386639e-06	0.1	0.000171532	0.005686325	0.1
0.0002110863	0.6647856	0.1	0.0002110863	6.319675e-06	0.1	0.0002110863	0.00051807373	0.1	0.0002110863	0.1602633	0.1	0.0002110863	0.000153964216	0.1	0.0002110863	7.480453e-06	0.1	0.0002110863	0.006660145	0.1
0.0002340505	0.6384307	0.1	0.0002340505	6.815733e-06	0.1	0.0002340505	0.0005587546500000001	0.1	0.0002340505	0.1728947	0.1	0.0002340505	0.000166051088	0.1	0.0002340505	8.06762e-06	0.1	0.0002340505	0.007182899	0.1
0.0002475878	0.6235713	0.1	0.0002475878	7.095419e-06	0.1	0.0002475878	0.00058169121	0.1	0.0002475878	0.1800165	0.1	0.0002475878	0.00017286586	0.1	0.0002475878	8.398675e-06	0.1	0.0002475878	0.007477636	0.1
0.0002635746	0.6066323	0.1	0.0002635746	7.414248e-06	0.1	0.0002635746	0.00060783796	0.1	0.0002635746	0.188135	0.1	0.0002635746	0.000180634366	0.1	0.0002635746	8.776063e-06	0.1	0.0002635746	0.007813623	0.1
0.0002795613	0.5903205	0.1	0.0002795613	7.721271e-06	0.1	0.0002795613	0.0006330164500000001	0.1	0.0002795613	0.1959529	0.1	0.0002795613	0.00018811528499999998	0.1	0.0002795613	9.139477e-06	0.1	0.0002795613	0.00813717	0.1
0.0003113202	0.5596528	0.1	0.0003113202	8.298506e-06	0.1	0.0003113202	0.0006803546	0.1	0.0003113202	0.2106514	0.1	0.0003113202	0.00020218005599999999	0.1	0.0003113202	9.822732e-06	0.1	0.0003113202	0.008745469	0.1
0.0003588698	0.5176458	0.1	0.0003588698	9.08917e-06	0.1	0.0003588698	0.00074519575	0.1	0.0003588698	0.2307845	0.1	0.0003588698	0.000221445282	0.1	0.0003588698	1.075862e-05	0.1	0.0003588698	0.009578684	0.1
0.0004292425	0.4628787	0.1	0.0004292425	1.012001e-05	0.1	0.0004292425	0.0008297330700000001	0.1	0.0004292425	0.2570332	0.1	0.0004292425	0.000246562441	0.1	0.0004292425	1.197879e-05	0.1	0.0004292425	0.010665	0.1
0.0005121987	0.4076904	0.1	0.0005121987	1.115877e-05	0.1	0.0005121987	0.00091492063	0.1	0.0005121987	0.2834839	0.1	0.0005121987	0.000271872874	0.1	0.0005121987	1.320834e-05	0.1	0.0005121987	0.01175966	0.1
0.0006169593	0.3495085	0.1	0.0006169593	1.225389e-05	0.1	0.0006169593	0.0010047291	0.1	0.0006169593	0.3113693	0.1	0.0006169593	0.00029855618	0.1	0.0006169593	1.450459e-05	0.1	0.0006169593	0.01291371	0.1
0.0007217199	0.3014046	0.1	0.0007217199	1.315931e-05	0.1	0.0007217199	0.0010789813	0.1	0.0007217199	0.3344245	0.1	0.0007217199	0.000320617543	0.1	0.0007217199	1.557631e-05	0.1	0.0007217199	0.01386786	0.1
0.0008264805	0.2612007	0.1	0.0008264805	1.391603e-05	0.1	0.0008264805	0.0011410391	0.1	0.0008264805	0.3536934	0.1	0.0008264805	0.000339055829	0.1	0.0008264805	1.647202e-05	0.1	0.0008264805	0.01466531	0.1
0.0009312411	0.2272945	0.1	0.0009312411	1.455422e-05	0.1	0.0009312411	0.0011933761000000001	0.1	0.0009312411	0.369944	0.1	0.0009312411	0.00035460589499999997	0.1	0.0009312411	1.722742e-05	0.1	0.0009312411	0.01533784	0.1
0.001036002	0.198481	0.1	0.001036002	1.509656e-05	0.1	0.001036002	0.001237852	0.1	0.001036002	0.3837537	0.1	0.001036002	0.00036782024899999997	0.1	0.001036002	1.786937e-05	0.1	0.001036002	0.01590936	0.1
0.001153372	0.1711152	0.1	0.001153372	1.561164e-05	0.1	0.001153372	0.0012800932	0.1	0.001153372	0.3968696	0.1	0.001153372	0.000380370682	0.1	0.001153372	1.847906e-05	0.1	0.001153372	0.01645217	0.1
0.001279148	0.1464722	0.1	0.001279148	1.607548e-05	0.1	0.001279148	0.0013181317	0.1	0.001279148	0.4086805	0.1	0.001279148	0.000391672507	0.1	0.001279148	1.902808e-05	0.1	0.001279148	0.01694097	0.1
0.001404924	0.1257584	0.1	0.001404924	1.646535e-05	0.1	0.001404924	0.001350105	0.1	0.001404924	0.4186082	0.1	0.001404924	0.00040117220500000004	0.1	0.001404924	1.948957e-05	0.1	0.001404924	0.01735183	0.1
0.0015307	0.10825	0.1	0.0015307	1.67949e-05	0.1	0.0015307	0.0013771307	0.1	0.0015307	0.4269996	0.1	0.0015307	0.00040920188699999997	0.1	0.0015307	1.987965e-05	0.1	0.0015307	0.01769911	0.1
0.001656476	0.09338092	0.1	0.001656476	1.707477e-05	0.1	0.001656476	0.0014000823	0.1	0.001656476	0.4341261	0.1	0.001656476	0.000416021112	0.1	0.001656476	2.021092e-05	0.1	0.001656476	0.01799404	0.1
