Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
1.298138e-11	9.7307737450954e-06	0.1	1.298138e-11	8.880235e-118	0.1	1.298138e-11	3.461582e-12	0.1	1.298138e-11	2.915929e-10	0.1	1.298138e-11	8.880235e-118	0.1	1.298138e-11	1.018443e-07	0.1	1.298138e-11	9.692604e-11	0.1	1.298138e-11	2.439547e-08	0.1	1.298138e-11	8.460246e-08	0.1	1.298138e-11	4.599695e-08	0.1	1.298138e-11	1.478474e-10	0.1	1.298138e-11	1.174564e-08	0.1	1.298138e-11	3.367585e-12	0.1
2.776235e-11	9.433147894241602e-06	0.1	2.776235e-11	2.03147e-117	0.1	2.776235e-11	7.278724e-12	0.1	2.776235e-11	6.140887e-10	0.1	2.776235e-11	2.03147e-117	0.1	2.776235e-11	2.144628e-07	0.1	2.776235e-11	2.041296e-10	0.1	2.776235e-11	5.137696e-08	0.1	2.776235e-11	1.781698e-07	0.1	2.776235e-11	9.68667e-08	0.1	2.776235e-11	3.113574e-10	0.1	2.776235e-11	2.473557e-08	0.1	2.776235e-11	7.091808e-12	0.1
6.204878e-11	8.777350203594e-06	0.1	6.204878e-11	5.20323e-117	0.1	6.204878e-11	1.564526e-11	0.1	6.204878e-11	1.324785e-09	0.1	6.204878e-11	5.20323e-117	0.1	6.204878e-11	4.625675e-07	0.1	6.204878e-11	4.403999e-10	0.1	6.204878e-11	1.108395e-07	0.1	6.204878e-11	3.843623e-07	0.1	6.204878e-11	2.089625e-07	0.1	6.204878e-11	6.716657e-10	0.1	6.204878e-11	5.335989e-08	0.1	6.204878e-11	1.529798e-11	0.1
1.237644e-10	7.7096861085764e-06	0.1	1.237644e-10	1.260546e-116	0.1	1.237644e-10	2.911562e-11	0.1	1.237644e-10	2.482161e-09	0.1	1.237644e-10	1.260546e-116	0.1	1.237644e-10	8.663442e-07	0.1	1.237644e-10	8.252427e-10	0.1	1.237644e-10	2.076832e-07	0.1	1.237644e-10	7.201309e-07	0.1	1.237644e-10	3.914847e-07	0.1	1.237644e-10	1.258347e-09	0.1	1.237644e-10	9.996781e-08	0.1	1.237644e-10	2.865823e-11	0.1
2.008893e-10	6.556140669738e-06	0.1	2.008893e-10	2.456725e-116	0.1	2.008893e-10	4.340618e-11	0.1	2.008893e-10	3.733225e-09	0.1	2.008893e-10	2.456725e-116	0.1	2.008893e-10	1.302339e-06	0.1	2.008893e-10	1.241369e-09	0.1	2.008893e-10	3.123814e-07	0.1	2.008893e-10	1.083048e-06	0.1	2.008893e-10	5.887346e-07	0.1	2.008893e-10	1.892371e-09	0.1	2.008893e-10	1.503361e-07	0.1	2.008893e-10	4.309368e-11	0.1
2.837157e-10	5.5088314860544004e-06	0.1	2.837157e-10	4.028454e-116	0.1	2.837157e-10	5.606345e-11	0.1	2.837157e-10	4.869789e-09	0.1	2.837157e-10	4.028454e-116	0.1	2.837157e-10	1.697861e-06	0.1	2.837157e-10	1.619571e-09	0.1	2.837157e-10	4.075168e-07	0.1	2.837157e-10	1.412713e-06	0.1	2.837157e-10	7.678746e-07	0.1	2.837157e-10	2.46819e-09	0.1	2.837157e-10	1.960796e-07	0.1	2.837157e-10	5.62003e-11	0.1
3.800119e-10	4.499690703336599e-06	0.1	3.800119e-10	6.168019e-116	0.1	3.800119e-10	6.785915e-11	0.1	3.800119e-10	5.96585e-09	0.1	3.800119e-10	6.168019e-116	0.1	3.800119e-10	2.078556e-06	0.1	3.800119e-10	1.984498e-09	0.1	3.800119e-10	4.992876e-07	0.1	3.800119e-10	1.730584e-06	0.1	3.800119e-10	9.405577e-07	0.1	3.800119e-10	3.023263e-09	0.1	3.800119e-10	2.401737e-07	0.1	3.800119e-10	6.883006e-11	0.1
4.852882e-10	3.6067665045620004e-06	0.1	4.852882e-10	8.821605e-116	0.1	4.852882e-10	7.781999e-11	0.1	4.852882e-10	6.936787e-09	0.1	4.852882e-10	8.821605e-116	0.1	4.852882e-10	2.414909e-06	0.1	4.852882e-10	2.308011e-09	0.1	4.852882e-10	5.806144e-07	0.1	4.852882e-10	2.012114e-06	0.1	4.852882e-10	1.093441e-06	0.1	4.852882e-10	3.514702e-09	0.1	4.852882e-10	2.792113e-07	0.1	4.852882e-10	8.000626e-11	0.1
5.905644e-10	2.8910973675984004e-06	0.1	5.905644e-10	1.173971e-115	0.1	5.905644e-10	8.531926e-11	0.1	5.905644e-10	7.716122e-09	0.1	5.905644e-10	1.173971e-115	0.1	5.905644e-10	2.683971e-06	0.1	5.905644e-10	2.567931e-09	0.1	5.905644e-10	6.459271e-07	0.1	5.905644e-10	2.238035e-06	0.1	5.905644e-10	1.216065e-06	0.1	5.905644e-10	3.908889e-09	0.1	5.905644e-10	3.105221e-07	0.1	5.905644e-10	8.896485e-11	0.1
6.958406e-10	2.3174937005856003e-06	0.1	6.958406e-10	1.486927e-115	0.1	6.958406e-10	9.085751e-11	0.1	6.958406e-10	8.341878e-09	0.1	6.958406e-10	1.486927e-115	0.1	6.958406e-10	2.899102e-06	0.1	6.958406e-10	2.776874e-09	0.1	6.958406e-10	6.984047e-07	0.1	6.958406e-10	2.419386e-06	0.1	6.958406e-10	1.314438e-06	0.1	6.958406e-10	4.225129e-09	0.1	6.958406e-10	3.356397e-07	0.1	6.958406e-10	9.614606e-11	0.1
8.054019e-10	1.841112198786e-06	0.1	8.054019e-10	1.83051e-115	0.1	8.054019e-10	9.496934e-11	0.1	8.054019e-10	8.862751e-09	0.1	8.054019e-10	1.83051e-115	0.1	8.054019e-10	3.077218e-06	0.1	8.054019e-10	2.951046e-09	0.1	8.054019e-10	7.421254e-07	0.1	8.054019e-10	2.570292e-06	0.1	8.054019e-10	1.396232e-06	0.1	8.054019e-10	4.48809e-09	0.1	8.054019e-10	3.565237e-07	0.1	8.054019e-10	1.021111e-10	0.1
