Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
9.069609e-12	0.9891009257100001	0.1	9.069609e-12	3.976608e-06	0.1	9.069609e-12	2.591912e-07	0.1	9.069609e-12	1.798781e-06	0.1	9.069609e-12	5.620973e-08	0.1	9.069609e-12	9.373964e-06	0.1	9.069609e-12	4.134291e-07	0.1	9.069609e-12	6.932067e-06	0.1	9.069609e-12	2.126746e-06	0.1	9.069609e-12	0.0008878891	0.1	9.069609e-12	0.0006033007	0.1	9.069609e-12	0.003945902	0.1
1.044687e-11	0.98746260059	0.1	1.044687e-11	4.222635e-06	0.1	1.044687e-11	2.594203e-07	0.1	1.044687e-11	2.010211e-06	0.1	1.044687e-11	6.531134e-08	0.1	1.044687e-11	9.36912e-06	0.1	1.044687e-11	4.138052e-07	0.1	1.044687e-11	7.952206e-06	0.1	1.044687e-11	2.207655e-06	0.1	1.044687e-11	0.001021886	0.1	1.044687e-11	0.0006940844	0.1	1.044687e-11	0.004539468	0.1
1.215221e-11	0.9854396928	0.1	1.215221e-11	4.459196e-06	0.1	1.215221e-11	2.597293e-07	0.1	1.215221e-11	2.232192e-06	0.1	1.215221e-11	7.554632e-08	0.1	1.215221e-11	9.355478e-06	0.1	1.215221e-11	4.134945e-07	0.1	1.215221e-11	9.189765e-06	0.1	1.215221e-11	2.275356e-06	0.1	1.215221e-11	0.001187443	0.1	1.215221e-11	0.0008061915	0.1	1.215221e-11	0.005272387	0.1
1.407576e-11	0.98316525915	0.1	1.407576e-11	4.657831e-06	0.1	1.407576e-11	2.601327e-07	0.1	1.407576e-11	2.434878e-06	0.1	1.407576e-11	8.557166e-08	0.1	1.407576e-11	9.336717e-06	0.1	1.407576e-11	4.12767e-07	0.1	1.407576e-11	1.055215e-05	0.1	1.407576e-11	2.322986e-06	0.1	1.407576e-11	0.001373685	0.1	1.407576e-11	0.0009322431	0.1	1.407576e-11	0.00609639	0.1
1.624553e-11	0.98060909703	0.1	1.624553e-11	4.819476e-06	0.1	1.624553e-11	2.606752e-07	0.1	1.624553e-11	2.612242e-06	0.1	1.624553e-11	9.495323e-08	0.1	1.624553e-11	9.314246e-06	0.1	1.624553e-11	4.117968e-07	0.1	1.624553e-11	1.204715e-05	0.1	1.624553e-11	2.35394e-06	0.1	1.624553e-11	0.001583104	0.1	1.624553e-11	0.001073923	0.1	1.624553e-11	0.007022453	0.1
1.881833e-11	0.9775909712799999	0.1	1.881833e-11	4.952667e-06	0.1	1.881833e-11	2.614581e-07	0.1	1.881833e-11	2.767032e-06	0.1	1.881833e-11	1.036748e-07	0.1	1.881833e-11	9.287023e-06	0.1	1.881833e-11	4.105901e-07	0.1	1.881833e-11	1.376389e-05	0.1	1.881833e-11	2.372455e-06	0.1	1.881833e-11	0.001830476	0.1	1.881833e-11	0.001241226	0.1	1.881833e-11	0.008115861	0.1
2.192801e-11	0.9739614550700001	0.1	2.192801e-11	5.060185e-06	0.1	2.192801e-11	2.626311e-07	0.1	2.192801e-11	2.895845e-06	0.1	2.192801e-11	1.113521e-07	0.1	2.192801e-11	9.253811e-06	0.1	2.192801e-11	4.091126e-07	0.1	2.192801e-11	1.576037e-05	0.1	2.192801e-11	2.380859e-06	0.1	2.192801e-11	0.002128056	0.1	2.192801e-11	0.001442444	0.1	2.192801e-11	0.009430717	0.1
2.546356e-11	0.96985922664	0.1	2.546356e-11	5.142019e-06	0.1	2.546356e-11	2.642917e-07	0.1	2.546356e-11	2.991472e-06	0.1	2.546356e-11	1.172646e-07	0.1	2.546356e-11	9.215922e-06	0.1	2.546356e-11	4.074298e-07	0.1	2.546356e-11	1.79297e-05	0.1	2.546356e-11	2.381546e-06	0.1	2.546356e-11	0.002464472	0.1	2.546356e-11	0.0016699	0.1	2.546356e-11	0.01091677	0.1
2.943657e-11	0.9652802414699999	0.1	2.943657e-11	5.208946e-06	0.1	2.943657e-11	2.665948e-07	0.1	2.943657e-11	3.061288e-06	0.1	2.943657e-11	1.215588e-07	0.1	2.943657e-11	9.173395e-06	0.1	2.943657e-11	4.055446e-07	0.1	2.943657e-11	2.024521e-05	0.1	2.943657e-11	2.377482e-06	0.1	2.943657e-11	0.002840053	0.1	2.943657e-11	0.001923842	0.1	2.943657e-11	0.01257554	0.1
3.422353e-11	0.95980601587	0.1	3.422353e-11	5.277316e-06	0.1	3.422353e-11	2.700011e-07	0.1	3.422353e-11	3.119313e-06	0.1	3.422353e-11	1.248573e-07	0.1	3.422353e-11	9.122426e-06	0.1	3.422353e-11	4.03288e-07	0.1	3.422353e-11	2.287175e-05	0.1	3.422353e-11	2.369961e-06	0.1	3.422353e-11	0.003289108	0.1	3.422353e-11	0.0022275	0.1	3.422353e-11	0.01455861	0.1
3.963781e-11	0.95367018355	0.1	3.963781e-11	5.355487e-06	0.1	3.963781e-11	2.746918e-07	0.1	3.963781e-11	3.172738e-06	0.1	3.963781e-11	1.274523e-07	0.1	3.963781e-11	9.065293e-06	0.1	3.963781e-11	4.007603e-07	0.1	3.963781e-11	2.563963e-05	0.1	3.963781e-11	2.360234e-06	0.1	3.963781e-11	0.00379245	0.1	3.963781e-11	0.002567942	0.1	3.963781e-11	0.01678132	0.1
4.576179e-11	0.94680053669	0.1	4.576179e-11	5.455923e-06	0.1	4.576179e-11	2.810629e-07	0.1	4.576179e-11	3.233202e-06	0.1	4.576179e-11	1.29976e-07	0.1	4.576179e-11	9.00144e-06	0.1	4.576179e-11	3.979361e-07	0.1	4.576179e-11	2.852785e-05	0.1	4.576179e-11	2.348696e-06	0.1	4.576179e-11	0.004355989	0.1	4.576179e-11	0.002949209	0.1	4.576179e-11	0.01926984	0.1
5.305171e-11	0.9387190486999999	0.1	5.305171e-11	5.598589e-06	0.1	5.305171e-11	2.900975e-07	0.1	5.305171e-11	3.315437e-06	0.1	5.305171e-11	1.331533e-07	0.1	5.305171e-11	8.926555e-06	0.1	5.305171e-11	3.946242e-07	0.1	5.305171e-11	3.165574e-05	0.1	5.305171e-11	2.33467e-06	0.1	5.305171e-11	0.005018929	0.1	5.305171e-11	0.003397885	0.1	5.305171e-11	0.02219732	0.1
6.209875e-11	0.9288322821299999	0.1	6.209875e-11	5.813784e-06	0.1	6.209875e-11	3.03449e-07	0.1	6.209875e-11	3.439063e-06	0.1	6.209875e-11	1.378432e-07	0.1	6.209875e-11	8.835337e-06	0.1	6.209875e-11	3.905897e-07	0.1	6.209875e-11	3.511068e-05	0.1	6.209875e-11	2.317045e-06	0.1	6.209875e-11	0.005829936	0.1	6.209875e-11	0.003947013	0.1	6.209875e-11	0.02577871	0.1
