Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
9.842556e-10	9.833034702023e-06	0.1	9.842556e-10	1.183761e-09	0.1	9.842556e-10	4.361225e-11	0.1	9.842556e-10	2.384514e-08	0.1	9.842556e-10	9.470089e-08	0.1	9.842556e-10	4.672742e-08	0.1	9.842556e-10	3.573939e-10	0.1
2.97357e-09	9.504232204514e-06	0.1	2.97357e-09	3.516339e-09	0.1	2.97357e-09	1.295493e-10	0.1	2.97357e-09	7.083153e-08	0.1	2.97357e-09	2.8130713e-07	0.1	2.97357e-09	1.388029e-07	0.1	2.97357e-09	1.061632e-09	0.1
8.608243e-09	8.6313726012306e-06	0.1	8.608243e-09	9.708533e-09	0.1	8.608243e-09	3.576828e-10	0.1	8.608243e-09	1.955642e-07	0.1	8.608243e-09	7.766826e-07	0.1	8.608243e-09	3.832316e-07	0.1	8.608243e-09	2.931141e-09	0.1
1.63879e-08	7.5564272991396006e-06	0.1	1.63879e-08	1.733438e-08	0.1	1.63879e-08	6.386352e-10	0.1	1.63879e-08	3.491759e-07	0.1	1.63879e-08	1.3867510000000001e-06	0.1	1.63879e-08	6.84252e-07	0.1	1.63879e-08	5.233491e-09	0.1
2.584132e-08	6.428737210876e-06	0.1	2.584132e-08	2.533442e-08	0.1	2.584132e-08	9.333734e-10	0.1	2.584132e-08	5.103249e-07	0.1	2.584132e-08	2.0267537e-06	0.1	2.584132e-08	1.000043e-06	0.1	2.584132e-08	7.648813e-09	0.1
3.605308e-08	5.3988881750818e-06	0.1	3.605308e-08	3.264037e-08	0.1	3.605308e-08	1.20254e-09	0.1	3.605308e-08	6.574926e-07	0.1	3.605308e-08	2.6112299e-06	0.1	3.605308e-08	1.288436e-06	0.1	3.605308e-08	9.85458e-09	0.1
4.784229e-08	4.413375591618e-06	0.1	4.784229e-08	3.963181e-08	0.1	4.784229e-08	1.460119e-09	0.1	4.784229e-08	7.983249e-07	0.1	4.784229e-08	3.1705449000000002e-06	0.1	4.784229e-08	1.564413e-06	0.1	4.784229e-08	1.196539e-08	0.1
6.068314e-08	3.5434738860752e-06	0.1	6.068314e-08	4.580308e-08	0.1	6.068314e-08	1.687482e-09	0.1	6.068314e-08	9.226362e-07	0.1	6.068314e-08	3.6642463999999998e-06	0.1	6.068314e-08	1.808016e-06	0.1	6.068314e-08	1.382859e-08	0.1
7.352398e-08	2.8450363490465e-06	0.1	7.352398e-08	5.075796e-08	0.1	7.352398e-08	1.87003e-09	0.1	7.352398e-08	1.022445e-06	0.1	7.352398e-08	4.0606375e-06	0.1	7.352398e-08	2.003604e-06	0.1	7.352398e-08	1.532453e-08	0.1
8.636483e-08	2.2842645678014996e-06	0.1	8.636483e-08	5.473621e-08	0.1	8.636483e-08	2.016597e-09	0.1	8.636483e-08	1.102581e-06	0.1	8.636483e-08	4.378897e-06	0.1	8.636483e-08	2.16064e-06	0.1	8.636483e-08	1.652562e-08	0.1
1.002466e-07	1.8016743891033e-06	0.1	1.002466e-07	5.815983e-08	0.1	1.002466e-07	2.142731e-09	0.1	1.002466e-07	1.171545e-06	0.1	1.002466e-07	4.652786699999999e-06	0.1	1.002466e-07	2.295783e-06	0.1	1.002466e-07	1.755926e-08	0.1
1.156899e-07	1.3836062644448001e-06	0.1	1.156899e-07	6.112572e-08	0.1	1.156899e-07	2.252e-09	0.1	1.156899e-07	1.231288e-06	0.1	1.156899e-07	4.8900572e-06	0.1	1.156899e-07	2.412857e-06	0.1	1.156899e-07	1.84547e-08	0.1
