Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.0	0.9999999505019999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.157463e-10	0.999999946802	0.1	1.157463e-10	1.157463e-110	0.1	1.157463e-10	4.874693e-12	0.1	1.157463e-10	1.157463e-110	0.1	1.157463e-10	3.962896e-10	0.1	1.157463e-10	9.893501e-10	0.1	1.157463e-10	1.769837e-09	0.1	1.157463e-10	4.375125e-10	0.1	1.157463e-10	6.049836e-13	0.1	1.157463e-10	1.016832e-10	0.1	1.157463e-10	1.357608e-16	0.1
6.078095e-09	0.9999995600410001	0.1	6.078095e-09	6.078094e-109	0.1	6.078095e-09	2.493152e-10	0.1	6.078095e-09	6.078094e-109	0.1	6.078095e-09	2.039841e-08	0.1	6.078095e-09	5.092588e-08	0.1	6.078095e-09	9.109965e-08	0.1	6.078095e-09	2.252029e-08	0.1	6.078095e-09	3.215172e-11	0.1	6.078095e-09	5.233987e-09	0.1	6.078095e-09	6.988798e-15	0.1
2.255704e-08	0.999998681219	0.1	2.255704e-08	2.255702e-108	0.1	2.255704e-08	8.603771e-10	0.1	2.255704e-08	2.255702e-108	0.1	2.255704e-08	7.168063e-08	0.1	2.255704e-08	1.789611e-07	0.1	2.255704e-08	3.201257e-07	0.1	2.255704e-08	7.913673e-08	0.1	2.255704e-08	1.229071e-10	0.1	2.255704e-08	1.839238e-08	0.1	2.255704e-08	2.458697e-14	0.1
4.385622e-08	0.99999763605	0.1	4.385622e-08	4.385614e-108	0.1	4.385622e-08	1.523866e-09	0.1	4.385622e-08	4.385614e-108	0.1	4.385622e-08	1.300693e-07	0.1	4.385622e-08	3.24752e-07	0.1	4.385622e-08	5.808827e-07	0.1	4.385622e-08	1.435976e-07	0.1	4.385622e-08	2.46602e-10	0.1	4.385622e-08	3.337411e-08	0.1	4.385622e-08	4.476145e-14	0.1
7.055621e-08	0.999996454316	0.1	7.055621e-08	7.055601e-108	0.1	7.055621e-08	2.183651e-09	0.1	7.055621e-08	7.055601e-108	0.1	7.055621e-08	1.92376e-07	0.1	7.055621e-08	4.803469e-07	0.1	7.055621e-08	8.591201e-07	0.1	7.055621e-08	2.123806e-07	0.1	7.055621e-08	4.090567e-10	0.1	7.055621e-08	4.936093e-08	0.1	7.055621e-08	6.664653e-14	0.1
1.132762e-07	0.999995015941	0.1	1.132762e-07	1.132757e-107	0.1	1.132762e-07	2.920711e-09	0.1	1.132762e-07	1.132757e-107	0.1	1.132762e-07	2.714652e-07	0.1	1.132762e-07	6.779007e-07	0.1	1.132762e-07	1.21225e-06	0.1	1.132762e-07	2.996805e-07	0.1	1.132762e-07	6.787391e-10	0.1	1.132762e-07	6.965319e-08	0.1	1.132762e-07	9.553192e-14	0.1
1.729835e-07	0.999993482501	0.1	1.729835e-07	1.729826e-107	0.1	1.729835e-07	3.473985e-09	0.1	1.729835e-07	1.729826e-107	0.1	1.729835e-07	3.500392e-07	0.1	1.729835e-07	8.74262e-07	0.1	1.729835e-07	1.562952e-06	0.1	1.729835e-07	3.86387e-07	0.1	1.729835e-07	1.059823e-09	0.1	1.729835e-07	8.981158e-08	0.1	1.729835e-07	1.26925e-13	0.1
2.579201e-07	0.9999921369102001	0.1	2.579201e-07	2.579184e-107	0.1	2.579201e-07	3.668247e-09	0.1	2.579201e-07	2.579184e-107	0.1	2.579201e-07	4.192304e-07	0.1	2.579201e-07	1.047345e-06	0.1	2.579201e-07	1.871503e-06	0.1	2.579201e-07	4.626865e-07	0.1	2.579201e-07	1.580716e-09	0.1	2.579201e-07	1.075592e-07	0.1	2.579201e-07	1.603521e-13	0.1
3.589069e-07	0.9999913240847	0.1	3.589069e-07	3.589043e-107	0.1	3.589069e-07	3.439301e-09	0.1	3.589069e-07	3.589043e-107	0.1	3.589069e-07	4.635189e-07	0.1	3.589069e-07	1.158361e-06	0.1	3.589069e-07	2.068583e-06	0.1	3.589069e-07	5.114436e-07	0.1	3.589069e-07	2.137772e-09	0.1	3.589069e-07	1.189137e-07	0.1	3.589069e-07	1.90623e-13	0.1
4.639063e-07	0.9999910091801001	0.1	4.639063e-07	4.639027e-107	0.1	4.639063e-07	2.998276e-09	0.1	4.639063e-07	4.639027e-107	0.1	4.639063e-07	4.866244e-07	0.1	4.639063e-07	1.216508e-06	0.1	4.639063e-07	2.170919e-06	0.1	4.639063e-07	5.36787e-07	0.1	4.639063e-07	2.632124e-09	0.1	4.639063e-07	1.248311e-07	0.1	4.639063e-07	2.165977e-13	0.1
5.689057e-07	0.9999907031933001	0.1	5.689057e-07	5.689011e-107	0.1	5.689057e-07	2.519168e-09	0.1	5.689057e-07	5.689011e-107	0.1	5.689057e-07	4.980709e-07	0.1	5.689057e-07	1.245525e-06	0.1	5.689057e-07	2.221126e-06	0.1	5.689057e-07	5.492469e-07	0.1	5.689057e-07	3.042308e-09	0.1	5.689057e-07	1.277561e-07	0.1	5.689057e-07	2.398375e-13	0.1
6.969287e-07	0.99999064361766	0.1	6.969287e-07	6.969228e-107	0.1	6.969287e-07	1.983784e-09	0.1	6.969287e-07	6.969228e-107	0.1	6.969287e-07	5.045715e-07	0.1	6.969287e-07	1.262249e-06	0.1	6.969287e-07	2.249006e-06	0.1	6.969287e-07	5.562001e-07	0.1	6.969287e-07	3.44246e-09	0.1	6.969287e-07	1.294088e-07	0.1	6.969287e-07	2.664368e-13	0.1
8.356557e-07	0.9999906171743901	0.1	8.356557e-07	8.356484e-107	0.1	8.356557e-07	1.504714e-09	0.1	8.356557e-07	8.356484e-107	0.1	8.356557e-07	5.075358e-07	0.1	8.356557e-07	1.270138e-06	0.1	8.356557e-07	2.260974e-06	0.1	8.356557e-07	5.592262e-07	0.1	8.356557e-07	3.774421e-09	0.1	8.356557e-07	1.301527e-07	0.1	8.356557e-07	2.943036e-13	0.1
