Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.0	1.000000079455	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.052074e-09	1.000000075814	0.1	1.052074e-09	1.052074e-109	0.1	1.052074e-09	3.541218e-12	0.1	1.052074e-09	1.052074e-109	0.1	1.052074e-09	2.47806e-10	0.1	1.052074e-09	1.431391e-09	0.1	1.052074e-09	1.657698e-09	0.1	1.052074e-09	2.47806e-10	0.1	1.052074e-09	2.213355e-13	0.1	1.052074e-09	5.1994e-11	0.1	1.052074e-09	2.138601e-18	0.1
6.049051e-08	0.999999574088	0.1	6.049051e-08	6.049049e-108	0.1	6.049051e-08	1.982235e-10	0.1	6.049051e-08	6.049049e-108	0.1	6.049051e-08	1.397923e-08	0.1	6.049051e-08	8.074878e-08	0.1	6.049051e-08	9.3514e-08	0.1	6.049051e-08	1.397923e-08	0.1	6.049051e-08	1.287009e-11	0.1	6.049051e-08	2.933085e-09	0.1	6.049051e-08	1.208495e-16	0.1
2.245638e-07	0.999998555685	0.1	2.245638e-07	2.245636e-107	0.1	2.245638e-07	6.834887e-10	0.1	2.245638e-07	2.245636e-107	0.1	2.245638e-07	4.926691e-08	0.1	2.245638e-07	2.845935e-07	0.1	2.245638e-07	3.295692e-07	0.1	2.245638e-07	4.926675e-08	0.1	2.245638e-07	4.911879e-11	0.1	2.245638e-07	1.033705e-08	0.1	2.245638e-07	4.341126e-16	0.1
4.384804e-07	0.999997356997	0.1	4.384804e-07	4.384795e-107	0.1	4.384804e-07	1.212687e-09	0.1	4.384804e-07	4.384795e-107	0.1	4.384804e-07	9.002013e-08	0.1	4.384804e-07	5.200339e-07	0.1	4.384804e-07	6.021778e-07	0.1	4.384804e-07	9.001903e-08	0.1	4.384804e-07	9.875998e-11	0.1	4.384804e-07	1.888775e-08	0.1	4.384804e-07	8.369497e-16	0.1
7.129605e-07	0.9999961001769999	0.1	7.129605e-07	7.129583e-107	0.1	7.129605e-07	1.745236e-09	0.1	7.129605e-07	7.129583e-107	0.1	7.129605e-07	1.347322e-07	0.1	7.129605e-07	7.783809e-07	0.1	7.129605e-07	9.012462e-07	0.1	7.129605e-07	1.34728e-07	0.1	7.129605e-07	1.652034e-10	0.1	7.129605e-07	2.826902e-08	0.1	7.129605e-07	1.390811e-15	0.1
1.152129e-06	0.999994363161	0.1	1.152129e-06	1.152124e-106	0.1	1.152129e-06	2.324391e-09	0.1	1.152129e-06	1.152124e-106	0.1	1.152129e-06	1.91716e-07	0.1	1.152129e-06	1.107709e-06	0.1	1.152129e-06	1.282329e-06	0.1	1.152129e-06	1.917013e-07	0.1	1.152129e-06	2.747288e-10	0.1	1.152129e-06	4.022488e-08	0.1	1.152129e-06	2.450509e-15	0.1
1.764043e-06	0.999992728926	0.1	1.764043e-06	1.764033e-106	0.1	1.764043e-06	2.728973e-09	0.1	1.764043e-06	1.764033e-106	0.1	1.764043e-06	2.485231e-07	0.1	1.764043e-06	1.436144e-06	0.1	1.764043e-06	1.662061e-06	0.1	1.764043e-06	2.484819e-07	0.1	1.764043e-06	4.270862e-10	0.1	1.764043e-06	5.214315e-08	0.1	1.764043e-06	4.373521e-15	0.1
2.627776e-06	0.9999912917728	0.1	2.627776e-06	2.627757e-106	0.1	2.627776e-06	2.815883e-09	0.1	2.627776e-06	2.627757e-106	0.1	2.627776e-06	2.987464e-07	0.1	2.627776e-06	1.726718e-06	0.1	2.627776e-06	1.997422e-06	0.1	2.627776e-06	2.986473e-07	0.1	2.627776e-06	6.295496e-10	0.1	2.627776e-06	6.267899e-08	0.1	2.627776e-06	7.922073e-15	0.1
3.648393e-06	0.9999903142965001	0.1	3.648393e-06	3.648363e-106	0.1	3.648393e-06	2.56194e-09	0.1	3.648393e-06	3.648363e-106	0.1	3.648393e-06	3.313184e-07	0.1	3.648393e-06	1.915403e-06	0.1	3.648393e-06	2.21437e-06	0.1	3.648393e-06	3.311296e-07	0.1	3.648393e-06	8.386626e-10	0.1	3.648393e-06	6.951026e-08	0.1	3.648393e-06	1.304202e-14	0.1
4.708231e-06	0.9999897600541	0.1	4.708231e-06	4.70819e-106	0.1	4.708231e-06	2.158035e-09	0.1	4.708231e-06	4.70819e-106	0.1	4.708231e-06	3.48709e-07	0.1	4.708231e-06	2.016349e-06	0.1	4.708231e-06	2.329571e-06	0.1	4.708231e-06	3.484122e-07	0.1	4.708231e-06	1.017758e-09	0.1	4.708231e-06	7.315558e-08	0.1	4.708231e-06	1.900437e-14	0.1
