Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.003156814	0.9893048099999999	0.1	0.003156814	8.428691e-09	0.1	0.003156814	2.48621e-06	0.1	0.003156814	0.0009672645	0.1	0.003156814	7.560714e-07	0.1	0.003156814	0.004860428	0.1	0.003156814	1.383538e-06	0.1	0.003156814	8.927097e-08	0.1	0.003156814	8.237212e-12	0.1	0.003156814	2.428869e-08	0.1	0.003156814	1.352586e-15	0.1
0.003407747	0.9883871099999999	0.1	0.003407747	8.430244e-09	0.1	0.003407747	2.682911e-06	0.1	0.003407747	0.0009675133	0.1	0.003407747	7.555464e-07	0.1	0.003407747	0.005319098	0.1	0.003407747	1.382577e-06	0.1	0.003407747	8.920898e-08	0.1	0.003407747	9.274184e-12	0.1	0.003407747	2.427182e-08	0.1	0.003407747	1.351647e-15	0.1
0.003697789	0.98732741	0.1	0.003697789	8.432022e-09	0.1	0.003697789	2.909727e-06	0.1	0.003697789	0.0009672896	0.1	0.003697789	7.549401e-07	0.1	0.003697789	0.005848968	0.1	0.003697789	1.381467e-06	0.1	0.003697789	8.913739e-08	0.1	0.003697789	1.054162e-11	0.1	0.003697789	2.425234e-08	0.1	0.003697789	1.350562e-15	0.1
0.003987831	0.9862690199999999	0.1	0.003987831	8.433785e-09	0.1	0.003987831	3.13596e-06	0.1	0.003987831	0.0009667347	0.1	0.003987831	7.543345e-07	0.1	0.003987831	0.006378317	0.1	0.003987831	1.380359e-06	0.1	0.003987831	8.906588e-08	0.1	0.003987831	1.188248e-11	0.1	0.003987831	2.423289e-08	0.1	0.003987831	1.349479e-15	0.1
0.004339954	0.9849861	0.1	0.004339954	8.435904e-09	0.1	0.004339954	3.409832e-06	0.1	0.004339954	0.0009658082	0.1	0.004339954	7.536002e-07	0.1	0.004339954	0.007020082	0.1	0.004339954	1.379016e-06	0.1	0.004339954	8.897919e-08	0.1	0.004339954	1.36084e-11	0.1	0.004339954	2.42093e-08	0.1	0.004339954	1.348165e-15	0.1
0.004692078	0.9837055100000001	0.1	0.004692078	8.438003e-09	0.1	0.004692078	3.682844e-06	0.1	0.004692078	0.0009647307	0.1	0.004692078	7.528672e-07	0.1	0.004692078	0.00766075	0.1	0.004692078	1.377674e-06	0.1	0.004692078	8.889264e-08	0.1	0.004692078	1.544106e-11	0.1	0.004692078	2.418575e-08	0.1	0.004692078	1.346854e-15	0.1
0.005125566	0.98213242	0.1	0.005125566	8.440559e-09	0.1	0.005125566	4.017764e-06	0.1	0.005125566	0.0009633016	0.1	0.005125566	7.519666e-07	0.1	0.005125566	0.008447852	0.1	0.005125566	1.376026e-06	0.1	0.005125566	8.87863e-08	0.1	0.005125566	1.784249e-11	0.1	0.005125566	2.415682e-08	0.1	0.005125566	1.345243e-15	0.1
0.005579865	0.98048782	0.1	0.005579865	8.443206e-09	0.1	0.005579865	4.36737e-06	0.1	0.005579865	0.0009617486	0.1	0.005579865	7.510249e-07	0.1	0.005579865	0.009270781	0.1	0.005579865	1.374303e-06	0.1	0.005579865	8.867511e-08	0.1	0.005579865	2.052946e-11	0.1	0.005579865	2.412657e-08	0.1	0.005579865	1.343558e-15	0.1
0.006117407	0.97854708	0.1	0.006117407	8.446296e-09	0.1	0.006117407	4.779205e-06	0.1	0.006117407	0.0009598837	0.1	0.006117407	7.499135e-07	0.1	0.006117407	0.01024187	0.1	0.006117407	1.372269e-06	0.1	0.006117407	8.854388e-08	0.1	0.006117407	2.393088e-11	0.1	0.006117407	2.409086e-08	0.1	0.006117407	1.34157e-15	0.1
0.006756593	0.97624689	0.1	0.006756593	8.449912e-09	0.1	0.006756593	5.266342e-06	0.1	0.006756593	0.0009576572	0.1	0.006756593	7.485959e-07	0.1	0.006756593	0.01139287	0.1	0.006756593	1.369858e-06	0.1	0.006756593	8.838832e-08	0.1	0.006756593	2.828361e-11	0.1	0.006756593	2.404854e-08	0.1	0.006756593	1.339213e-15	0.1
