Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
9.678184e-12	9.730183392440001e-06	0.1	9.678184e-12	2.336377e-14	0.1	9.678184e-12	6.228342e-29	0.1	9.678184e-12	2.55087e-26	0.1	9.678184e-12	2.982541e-27	0.1	9.678184e-12	1.219678e-15	0.1	9.678184e-12	1.290249e-14	0.1	9.678184e-12	1.228187e-14	0.1	9.678184e-12	8.050182e-15	0.1	9.678184e-12	6.687765e-15	0.1	9.678184e-12	6.708965e-15	0.1	9.678184e-12	2.398488e-13	0.1	9.678184e-12	7.110538e-11	0.1	9.678184e-12	2.984111e-08	0.1	9.678184e-12	3.628037e-08	0.1	9.678184e-12	5.17213e-09	0.1	9.678184e-12	6.25152e-09	0.1	9.678184e-12	4.982001e-08	0.1	9.678184e-12	6.658658e-08	0.1	9.678184e-12	4.445456e-08	0.1	9.678184e-12	3.114699e-08	0.1
2.057241e-11	9.435694582334e-06	0.1	2.057241e-11	4.890383e-14	0.1	2.057241e-11	2.742928e-28	0.1	2.057241e-11	1.123466e-25	0.1	2.057241e-11	1.313936e-26	0.1	2.057241e-11	2.552725e-15	0.1	2.057241e-11	2.699794e-14	0.1	2.057241e-11	2.571582e-14	0.1	2.057241e-11	1.685354e-14	0.1	2.057241e-11	1.39985e-14	0.1	2.057241e-11	1.403951e-14	0.1	2.057241e-11	5.020275e-13	0.1	2.057241e-11	1.488234e-10	0.1	2.057241e-11	6.24489e-08	0.1	2.057241e-11	7.588737e-08	0.1	2.057241e-11	1.068741e-08	0.1	2.057241e-11	1.295292e-08	0.1	2.057241e-11	1.042761e-07	0.1	2.057241e-11	1.394627e-07	0.1	2.057241e-11	9.304523e-08	0.1	2.057241e-11	6.521252e-08	0.1
4.631237e-11	8.776007176346e-06	0.1	4.631237e-11	1.061928e-13	0.1	4.631237e-11	1.308797e-27	0.1	4.631237e-11	5.361479e-25	0.1	4.631237e-11	6.274374e-26	0.1	4.631237e-11	5.541902e-15	0.1	4.631237e-11	5.857889e-14	0.1	4.631237e-11	5.588294e-14	0.1	4.631237e-11	3.661421e-14	0.1	4.631237e-11	3.039732e-14	0.1	4.631237e-11	3.046885e-14	0.1	4.631237e-11	1.090076e-12	0.1	4.631237e-11	3.23112e-10	0.1	4.631237e-11	1.355409e-07	0.1	4.631237e-11	1.645349e-07	0.1	4.631237e-11	2.253378e-08	0.1	4.631237e-11	2.748356e-08	0.1	4.631237e-11	2.26428e-07	0.1	4.631237e-11	3.032754e-07	0.1	4.631237e-11	2.020209e-07	0.1	4.631237e-11	1.416875e-07	0.1
8.730016e-11	7.822245451962e-06	0.1	8.730016e-11	1.891948e-13	0.1	8.730016e-11	4.229887e-27	0.1	8.730016e-11	1.733164e-24	0.1	8.730016e-11	2.030234e-25	0.1	8.730016e-11	9.869977e-15	0.1	8.730016e-11	1.042313e-13	0.1	8.730016e-11	9.968464e-14	0.1	8.730016e-11	6.528351e-14	0.1	8.730016e-11	5.415667e-14	0.1	8.730016e-11	5.423309e-14	0.1	8.730016e-11	1.941942e-12	0.1	8.730016e-11	5.755238e-10	0.1	8.730016e-11	2.413078e-07	0.1	8.730016e-11	2.925162e-07	0.1	8.730016e-11	3.841609e-08	0.1	8.730016e-11	4.731365e-08	0.1	8.730016e-11	4.034909e-07	0.1	8.730016e-11	5.415118e-07	0.1	8.730016e-11	3.598622e-07	0.1	8.730016e-11	2.526232e-07	0.1
1.385846e-10	6.7772967513540006e-06	0.1	1.385846e-10	2.803405e-13	0.1	1.385846e-10	9.485397e-27	0.1	1.385846e-10	3.887555e-24	0.1	1.385846e-10	4.55921e-25	0.1	1.385846e-10	1.46182e-14	0.1	1.385846e-10	1.5419e-13	0.1	1.385846e-10	1.479449e-13	0.1	1.385846e-10	9.683332e-14	0.1	1.385846e-10	8.024769e-14	0.1	1.385846e-10	8.026301e-14	0.1	1.385846e-10	2.877224e-12	0.1	1.385846e-10	8.525576e-10	0.1	1.385846e-10	3.572582e-07	0.1	1.385846e-10	4.324942e-07	0.1	1.385846e-10	5.412639e-08	0.1	1.385846e-10	6.744058e-08	0.1	1.385846e-10	5.98241e-07	0.1	1.385846e-10	8.044756e-07	0.1	1.385846e-10	5.33125e-07	0.1	1.385846e-10	3.745825e-07	0.1
1.99596e-10	5.718360430504e-06	0.1	1.99596e-10	3.728817e-13	0.1	1.99596e-10	1.717446e-26	0.1	1.99596e-10	7.040704e-24	0.1	1.99596e-10	8.268063e-25	0.1	1.99596e-10	1.943292e-14	0.1	1.99596e-10	2.0467e-13	0.1	1.99596e-10	1.971736e-13	0.1	1.99596e-10	1.289634e-13	0.1	1.99596e-10	1.06739e-13	0.1	1.99596e-10	1.065982e-13	0.1	1.99596e-10	3.826634e-12	0.1	1.99596e-10	1.133673e-09	0.1	1.99596e-10	4.747489e-07	0.1	1.99596e-10	5.741112e-07	0.1	1.99596e-10	6.824812e-08	0.1	1.99596e-10	8.613628e-08	0.1	1.99596e-10	7.966478e-07	0.1	1.99596e-10	1.073112e-06	0.1	1.99596e-10	7.089652e-07	0.1	1.99596e-10	4.984599e-07	0.1
2.66191e-10	4.7538625608472e-06	0.1	2.66191e-10	4.572672e-13	0.1	2.66191e-10	2.642764e-26	0.1	2.66191e-10	1.083653e-23	0.1	2.66191e-10	1.274298e-24	0.1	2.66191e-10	2.38159e-14	0.1	2.66191e-10	2.50406e-13	0.1	2.66191e-10	2.423448e-13	0.1	2.66191e-10	1.583816e-13	0.1	2.66191e-10	1.308967e-13	0.1	2.66191e-10	1.304987e-13	0.1	2.66191e-10	4.692189e-12	0.1	2.66191e-10	1.389866e-09	0.1	2.66191e-10	5.816414e-07	0.1	2.66191e-10	7.029261e-07	0.1	2.66191e-10	7.954524e-08	0.1	2.66191e-10	1.01686e-07	0.1	2.66191e-10	9.786077e-07	0.1	2.66191e-10	1.319753e-06	0.1	2.66191e-10	8.692326e-07	0.1	2.66191e-10	6.113068e-07	0.1
3.551203e-10	3.7181438156364002e-06	0.1	3.551203e-10	5.479006e-13	0.1	3.551203e-10	3.898863e-26	0.1	3.551203e-10	1.599062e-23	0.1	3.551203e-10	1.883575e-24	0.1	3.551203e-10	2.851191e-14	0.1	3.551203e-10	2.990647e-13	0.1	3.551203e-10	2.913061e-13	0.1	3.551203e-10	1.901688e-13	0.1	3.551203e-10	1.56845e-13	0.1	3.551203e-10	1.559899e-13	0.1	3.551203e-10	5.621615e-12	0.1	3.551203e-10	1.664858e-09	0.1	3.551203e-10	6.961227e-07	0.1	3.551203e-10	8.41138e-07	0.1	3.551203e-10	9.003599e-08	0.1	3.551203e-10	1.16836e-07	0.1	3.551203e-10	1.175921e-06	0.1	3.551203e-10	1.586794e-06	0.1	3.551203e-10	1.041266e-06	0.1	3.551203e-10	7.320588e-07	0.1
4.440496e-10	2.9105395580445997e-06	0.1	4.440496e-10	6.184984e-13	0.1	4.440496e-10	5.086872e-26	0.1	4.440496e-10	2.086572e-23	0.1	4.440496e-10	2.461659e-24	0.1	4.440496e-10	3.215704e-14	0.1	4.440496e-10	3.364483e-13	0.1	4.440496e-10	3.299459e-13	0.1	4.440496e-10	2.151448e-13	0.1	4.440496e-10	1.770592e-13	0.1	4.440496e-10	1.756451e-13	0.1	4.440496e-10	6.345406e-12	0.1	4.440496e-10	1.878925e-09	0.1	4.440496e-10	7.84982e-07	0.1	4.440496e-10	9.489187e-07	0.1	4.440496e-10	9.705973e-08	0.1	4.440496e-10	1.2756e-07	0.1	4.440496e-10	1.331874e-06	0.1	4.440496e-10	1.796683e-06	0.1	4.440496e-10	1.175169e-06	0.1	4.440496e-10	8.2534e-07	0.1
5.329789e-10	2.2798322624427997e-06	0.1	5.329789e-10	6.735157e-13	0.1	5.329789e-10	6.155824e-26	0.1	5.329789e-10	2.525141e-23	0.1	5.329789e-10	2.983321e-24	0.1	5.329789e-10	3.49851e-14	0.1	5.329789e-10	3.650686e-13	0.1	5.329789e-10	3.605574e-13	0.1	5.329789e-10	2.34824e-13	0.1	5.329789e-10	1.928145e-13	0.1	5.329789e-10	1.907635e-13	0.1	5.329789e-10	6.909343e-12	0.1	5.329789e-10	2.045658e-09	0.1	5.329789e-10	8.539553e-07	0.1	5.329789e-10	1.033202e-06	0.1	5.329789e-10	1.018582e-07	0.1	5.329789e-10	1.352898e-07	0.1	5.329789e-10	1.455701e-06	0.1	5.329789e-10	1.961676e-06	0.1	5.329789e-10	1.279428e-06	0.1	5.329789e-10	8.970362e-07	0.1
