Batch	m_SP	7	W3	W4_L	R	P1	P2_L	P3	P4											
6.389752e-05	0.6492105	0.1	6.389752e-05	0.0002532844	0.1	6.389752e-05	8.545272e-05	0.1	6.389752e-05	0.1733983	0.1	6.389752e-05	0.00021642881	0.1	6.389752e-05	3.176073e-05	0.1	6.389752e-05	0.001475468	0.1
6.894506e-05	0.6295132	0.1	6.894506e-05	0.0002660427	0.1	6.894506e-05	9.105437e-05	0.1	6.894506e-05	0.18327	0.1	6.894506e-05	0.00021425174000000002	0.1	6.894506e-05	3.155294e-05	0.1	6.894506e-05	0.001444663	0.1
7.399261e-05	0.6106346	0.1	7.399261e-05	0.0002775977	0.1	7.399261e-05	9.627044e-05	0.1	7.399261e-05	0.1927325	0.1	7.399261e-05	0.00021184222999999998	0.1	7.399261e-05	3.128887e-05	0.1	7.399261e-05	0.001414897	0.1
8.023004e-05	0.5883667	0.1	8.023004e-05	0.0002903184	0.1	8.023004e-05	0.0001021856	0.1	8.023004e-05	0.2038951	0.1	8.023004e-05	0.00020869755	0.1	8.023004e-05	3.091466e-05	0.1	8.023004e-05	0.001379543	0.1
8.674517e-05	0.5662781	0.1	8.674517e-05	0.0003019043	0.1	8.674517e-05	0.0001077505	0.1	8.674517e-05	0.2149692	0.1	8.674517e-05	0.0002053367	0.1	8.674517e-05	3.049254e-05	0.1	8.674517e-05	0.001344239	0.1
9.437105e-05	0.5418324	0.1	9.437105e-05	0.0003134592	0.1	9.437105e-05	0.0001134975	0.1	9.437105e-05	0.2272266	0.1	9.437105e-05	0.00020140675000000001	0.1	9.437105e-05	2.998117e-05	0.1	9.437105e-05	0.001304903	0.1
0.000102937	0.5160423	0.1	0.000102937	0.0003241283	0.1	0.000102937	0.0001190219	0.1	0.000102937	0.2401599	0.1	0.000102937	0.0001970718	0.1	0.000102937	2.94034e-05	0.1	0.000102937	0.001263093	0.1
0.0001125097	0.4891297	0.1	0.0001125097	0.0003335072	0.1	0.0001125097	0.0001241187	0.1	0.0001125097	0.2536583	0.1	0.0001125097	0.00019237193999999998	0.1	0.0001125097	2.87671e-05	0.1	0.0001125097	0.001219095	0.1
0.0001236027	0.4602236	0.1	0.0001236027	0.0003414731	0.1	0.0001236027	0.0001287454	0.1	0.0001236027	0.2681591	0.1	0.0001236027	0.00018713516000000001	0.1	0.0001236027	2.805044e-05	0.1	0.0001236027	0.001171378	0.1
0.0001366208	0.4290963	0.1	0.0001366208	0.0003474609	0.1	0.0001366208	0.0001326477	0.1	0.0001366208	0.2837775	0.1	0.0001366208	0.000181269366	0.1	0.0001366208	2.724072e-05	0.1	0.0001366208	0.001119391	0.1
0.0001514463	0.3968965	0.1	0.0001514463	0.000350634	0.1	0.0001514463	0.0001354094	0.1	0.0001514463	0.2999378	0.1	0.0001514463	0.000174927364	0.1	0.0001514463	2.635764e-05	0.1	0.0001514463	0.001064863	0.1
0.000168261	0.3640317	0.1	0.000168261	0.0003504611	0.1	0.000168261	0.0001368079	0.1	0.000168261	0.3164362	0.1	0.000168261	0.000168124487	0.1	0.000168261	2.540069e-05	0.1	0.000168261	0.001008292	0.1
0.0001872938	0.3308763	0.1	0.0001872938	0.0003465011	0.1	0.0001872938	0.0001367054	0.1	0.0001872938	0.3330856	0.1	0.0001872938	0.00016086847799999998	0.1	0.0001872938	2.436762e-05	0.1	0.0001872938	0.0009501151	0.1
0.0002078056	0.2992565	0.1	0.0002078056	0.0003388691	0.1	0.0002078056	0.0001351619	0.1	0.0002078056	0.3489689	0.1	0.0002078056	0.000153520911	0.1	0.0002078056	2.330786e-05	0.1	0.0002078056	0.0008933974	0.1
0.0002311857	0.2676202	0.1	0.0002311857	0.0003271247	0.1	0.0002311857	0.0001321976	0.1	0.0002311857	0.3648661	0.1	0.0002311857	0.000145683624	0.1	0.0002311857	2.216294e-05	0.1	0.0002311857	0.0008351901	0.1
0.0002576694	0.2365362	0.1	0.0002576694	0.000311221	0.1	0.0002576694	0.0001279075	0.1	0.0002576694	0.3804916	0.1	0.0002576694	0.000137432044	0.1	0.0002576694	2.094331e-05	0.1	0.0002576694	0.0007762553	0.1
0.0002889186	0.2052153	0.1	0.0002889186	0.0002904255	0.1	0.0002889186	0.0001222097	0.1	0.0002889186	0.396243	0.1	0.0002889186	0.000128466067	0.1	0.0002889186	1.960507e-05	0.1	0.0002889186	0.0007146806	0.1
0.0003201677	0.1786419	0.1	0.0003201677	0.0002687132	0.1	0.0003201677	0.0001162847	0.1	0.0003201677	0.4096128	0.1	0.0003201677	0.000120248029	0.1	0.0003201677	1.837e-05	0.1	0.0003201677	0.0006602516	0.1
0.0003514168	0.1559559	0.1	0.0003514168	0.0002470052	0.1	0.0003514168	0.0001104084	0.1	0.0003514168	0.4210318	0.1	0.0003514168	0.00011269865900000001	0.1	0.0003514168	1.723087e-05	0.1	0.0003514168	0.0006117611	0.1
0.000382666	0.1364856	0.1	0.000382666	0.0002259048	0.1	0.000382666	0.0001047267	0.1	0.000382666	0.4308366	0.1	0.000382666	0.000105748594	0.1	0.000382666	1.617999e-05	0.1	0.000382666	0.0005682669	0.1
0.0004139151	0.1196988	0.1	0.0004139151	0.0002057916	0.1	0.0004139151	9.931128e-05	0.1	0.0004139151	0.4392936	0.1	0.0004139151	9.9336551e-05	0.1	0.0004139151	1.520965e-05	0.1	0.0004139151	0.000529023	0.1
0.0004451642	0.1051688	0.1	0.0004451642	0.0001868873	0.1	0.0004451642	9.419143e-05	0.1	0.0004451642	0.4466169	0.1	0.0004451642	9.3408859e-05	0.1	0.0004451642	1.431255e-05	0.1	0.0004451642	0.0004934304	0.1
0.0004764133	0.09254937	0.1	0.0004764133	0.0001693045	0.1	0.0004764133	8.937326e-05	0.1	0.0004764133	0.4529802	0.1	0.0004764133	8.7918417e-05	0.1	0.0004764133	1.348194e-05	0.1	0.0004764133	0.0004610029	0.1
0.0005076625	0.08155682	0.1	0.0005076625	0.0001530802	0.1	0.0005076625	8.485023e-05	0.1	0.0005076625	0.4585257	0.1	0.0005076625	8.282390800000001e-05	0.1	0.0005076625	1.27117e-05	0.1	0.0005076625	0.0004313409	0.1
0.0005389116	0.07195675	0.1	0.0005389116	0.0001382014	0.1	0.0005389116	8.060933e-05	0.1	0.0005389116	0.463371	0.1	0.0005389116	7.8089029e-05	0.1	0.0005389116	1.199634e-05	0.1	0.0005389116	0.0004041133	0.1
0.0005701607	0.06355389	0.1	0.0005701607	0.0001246219	0.1	0.0005701607	7.66346e-05	0.1	0.0005701607	0.4676141	0.1	0.0005701607	7.3681773e-05	0.1	0.0005701607	1.133098e-05	0.1	0.0005701607	0.0003790427	0.1
0.0006014099	0.05618446	0.1	0.0006014099	0.0001122754	0.1	0.0006014099	7.290906e-05	0.1	0.0006014099	0.4713373	0.1	0.0006014099	6.9573837e-05	0.1	0.0006014099	1.071126e-05	0.1	0.0006014099	0.000355895	0.1
0.000632659	0.04971017	0.1	0.000632659	0.0001010837	0.1	0.000632659	6.941582e-05	0.1	0.000632659	0.4746099	0.1	0.000632659	6.574013199999999e-05	0.1	0.000632659	1.013329e-05	0.1	0.000632659	0.0003344707	0.1
0.0006639081	0.04401364	0.1	0.0006639081	9.096323e-05	0.1	0.0006639081	6.613866e-05	0.1	0.0006639081	0.4774911	0.1	0.0006639081	6.2158281e-05	0.1	0.0006639081	9.593605e-06	0.1	0.0006639081	0.0003145991	0.1
0.0007014148	0.03806337	0.1	0.0007014148	8.011124e-05	0.1	0.0007014148	6.246907e-05	0.1	0.0007014148	0.4805025	0.1	0.0007014148	5.8163719e-05	0.1	0.0007014148	8.992076e-06	0.1	0.0007014148	0.0002925917	0.1
0.0007389214	0.03294365	0.1	0.0007389214	7.053667e-05	0.1	0.0007389214	5.906427e-05	0.1	0.0007389214	0.4830954	0.1	0.0007389214	5.4472573000000004e-05	0.1	0.0007389214	8.436516e-06	0.1	0.0007389214	0.00027239	0.1
0.0007764281	0.02853217	0.1	0.0007764281	6.210314e-05	0.1	0.0007764281	5.590197e-05	0.1	0.0007764281	0.4853315	0.1	0.0007764281	5.1057735e-05	0.1	0.0007764281	7.92274e-06	0.1	0.0007764281	0.000253807	0.1
0.0008139347	0.02472621	0.1	0.0008139347	5.468389e-05	0.1	0.0008139347	5.296197e-05	0.1	0.0008139347	0.4872622	0.1	0.0008139347	4.7895134e-05	0.1	0.0008139347	7.447047e-06	0.1	0.0008139347	0.0002366819	0.1
0.0008514413	0.02143909	0.1	0.0008514413	4.816293e-05	0.1	0.0008514413	5.022595e-05	0.1	0.0008514413	0.4889313	0.1	0.0008514413	4.4963366000000004e-05	0.1	0.0008514413	7.006147e-06	0.1	0.0008514413	0.0002208754	0.1
0.000888948	0.01859743	0.1	0.000888948	4.24352e-05	0.1	0.000888948	4.767737e-05	0.1	0.000888948	0.4903755	0.1	0.000888948	4.2243234e-05	0.1	0.000888948	6.597105e-06	0.1	0.000888948	0.0002062657	0.1
0.0009264546	0.01613886	0.1	0.0009264546	3.740641e-05	0.1	0.0009264546	4.530124e-05	0.1	0.0009264546	0.4916264	0.1	0.0009264546	3.9717526e-05	0.1	0.0009264546	6.217289e-06	0.1	0.0009264546	0.0001927459	0.1
0.0009639613	0.01401024	0.1	0.0009639613	3.299238e-05	0.1	0.0009639613	4.308396e-05	0.1	0.0009639613	0.4927105	0.1	0.0009639613	3.737069e-05	0.1	0.0009639613	5.864334e-06	0.1	0.0009639613	0.0001802217	0.1
0.001001468	0.01216616	0.1	0.001001468	2.911836e-05	0.1	0.001001468	4.101319e-05	0.1	0.001001468	0.4936509	0.1	0.001001468	3.5188684e-05	0.1	0.001001468	5.536103e-06	0.1	0.001001468	0.0001686089	0.1
0.001038975	0.01056772	0.1	0.001038975	2.571824e-05	0.1	0.001038975	3.907767e-05	0.1	0.001038975	0.494467	0.1	0.001038975	3.3158737e-05	0.1	0.001038975	5.230661e-06	0.1	0.001038975	0.0001578325	0.1
