Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
9.008042e-12	0.24806302609999997	0.1	9.008042e-12	0.029961243	0.1	9.008042e-12	0.0001186311	0.1	9.008042e-12	0.3598406	0.1	9.008042e-12	1.75066e-05	0.1
9.625771e-12	0.2289106191	0.1	9.625771e-12	0.030833593	0.1	9.625771e-12	0.000123604	0.1	9.625771e-12	0.369005	0.1	9.625771e-12	1.798729e-05	0.1
1.02435e-11	0.21144554820000003	0.1	1.02435e-11	0.031630886	0.1	1.02435e-11	0.0001283808	0.1	1.02435e-11	0.3773618	0.1	1.02435e-11	1.842646e-05	0.1
1.098874e-11	0.19236762980000002	0.1	1.098874e-11	0.032503775	0.1	1.098874e-11	0.0001339107	0.1	1.098874e-11	0.3864902	0.1	1.098874e-11	1.89071e-05	0.1
1.173398e-11	0.1752152613	0.1	1.173398e-11	0.033290374	0.1	1.173398e-11	0.0001392143	0.1	1.173398e-11	0.3946971	0.1	1.173398e-11	1.934008e-05	0.1
1.263901e-11	0.15664604794	0.1	1.263901e-11	0.034143948	0.1	1.263901e-11	0.0001453877	0.1	1.263901e-11	0.4035816	0.1	1.263901e-11	1.980974e-05	0.1
1.354404e-11	0.1402337003	0.1	1.354404e-11	0.034900243	0.1	1.354404e-11	0.0001513047	0.1	1.354404e-11	0.4114339	0.1	1.354404e-11	2.022568e-05	0.1
1.4637e-11	0.12288035754	0.1	1.4637e-11	0.035701941	0.1	1.4637e-11	0.0001581547	0.1	1.4637e-11	0.4197361	0.1	1.4637e-11	2.066639e-05	0.1
1.572997e-11	0.10783353236000001	0.1	1.572997e-11	0.036398986	0.1	1.572997e-11	0.0001647262	0.1	1.572997e-11	0.4269344	0.1	1.572997e-11	2.104934e-05	0.1
1.682294e-11	0.09474903728	0.1	1.682294e-11	0.037006778000000004	0.1	1.682294e-11	0.0001710582	0.1	1.682294e-11	0.4331937	0.1	1.682294e-11	2.138304e-05	0.1
1.791591e-11	0.08334271448	0.1	1.791591e-11	0.037538044	0.1	1.791591e-11	0.0001771827	0.1	1.791591e-11	0.4386498	0.1	1.791591e-11	2.167452e-05	0.1
1.900887e-11	0.07337798662000002	0.1	1.900887e-11	0.038003449999999994	0.1	1.900887e-11	0.0001831262	0.1	1.900887e-11	0.443416	0.1	1.900887e-11	2.192968e-05	0.1
2.010184e-11	0.06465648758	0.1	2.010184e-11	0.038411968000000005	0.1	2.010184e-11	0.0001889105	0.1	2.010184e-11	0.4475873	0.1	2.010184e-11	2.215346e-05	0.1
2.119481e-11	0.05701086064000001	0.1	2.119481e-11	0.038771156	0.1	2.119481e-11	0.0001945538	0.1	2.119481e-11	0.4512436	0.1	2.119481e-11	2.235003e-05	0.1
2.228778e-11	0.05029907044	0.1	2.228778e-11	0.039087483000000006	0.1	2.228778e-11	0.0002000712	0.1	2.228778e-11	0.4544531	0.1	2.228778e-11	2.252297e-05	0.1
2.338074e-11	0.044399961630000005	0.1	2.338074e-11	0.039366432	0.1	2.338074e-11	0.0002054754	0.1	2.338074e-11	0.4572738	0.1	2.338074e-11	2.267531e-05	0.1
2.447371e-11	0.03920974104	0.1	2.447371e-11	0.039612765	0.1	2.447371e-11	0.0002107771	0.1	2.447371e-11	0.4597551	0.1	2.447371e-11	2.280967e-05	0.1
2.556668e-11	0.03463909115	0.1	2.556668e-11	0.039830543999999996	0.1	2.556668e-11	0.0002159849	0.1	2.556668e-11	0.46194	0.1	2.556668e-11	2.292829e-05	0.1
2.665965e-11	0.030610922909999998	0.1	2.665965e-11	0.040023297	0.1	2.665965e-11	0.0002211066	0.1	2.665965e-11	0.4638653	0.1	2.665965e-11	2.303311e-05	0.1
2.775261e-11	0.027058451720000005	0.1	2.775261e-11	0.040194071	0.1	2.775261e-11	0.0002261482	0.1	2.775261e-11	0.465563	0.1	2.775261e-11	2.312583e-05	0.1
2.884558e-11	0.023923693649999998	0.1	2.884558e-11	0.040345532	0.1	2.884558e-11	0.0002311151	0.1	2.884558e-11	0.4670608	0.1	2.884558e-11	2.320791e-05	0.1
2.993855e-11	0.021156144730000003	0.1	2.993855e-11	0.04047999	0.1	2.993855e-11	0.0002360119	0.1	2.993855e-11	0.4683829	0.1	2.993855e-11	2.328063e-05	0.1
3.103152e-11	0.01871174242	0.1	3.103152e-11	0.040599485000000005	0.1	3.103152e-11	0.0002408423	0.1	3.103152e-11	0.4695504	0.1	3.103152e-11	2.334511e-05	0.1
3.212448e-11	0.016551970105	0.1	3.212448e-11	0.040705762	0.1	3.212448e-11	0.0002456094	0.1	3.212448e-11	0.4705817	0.1	3.212448e-11	2.340231e-05	0.1
3.321745e-11	0.014643082738	0.1	3.321745e-11	0.040800401	0.1	3.321745e-11	0.0002503161	0.1	3.321745e-11	0.4714929	0.1	3.321745e-11	2.345311e-05	0.1
3.444242e-11	0.012765378782999999	0.1	3.444242e-11	0.040894288	0.1	3.444242e-11	0.0002555223	0.1	3.444242e-11	0.472389	0.1	3.444242e-11	2.350334e-05	0.1
3.575539e-11	0.011020339563	0.1	3.575539e-11	0.040982473000000005	0.1	3.575539e-11	0.0002610245	0.1	3.575539e-11	0.4732214	0.1	3.575539e-11	2.355033e-05	0.1
