Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.124944e-09	0.99999998	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1	4.124944e-09	0.0	0.1
2.136265e-07	0.9999999900000001	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1	2.136265e-07	0.0	0.1
7.927763e-07	0.99999996	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1	7.927763e-07	0.0	0.1
1.540307e-06	1.00000004	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1	1.540307e-06	0.0	0.1
2.474136e-06	0.9999999900000001	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1	2.474136e-06	0.0	0.1
3.968261e-06	0.9999999700000001	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1	3.968261e-06	0.0	0.1
6.05742e-06	0.99999998	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1	6.05742e-06	0.0	0.1
9.032587e-06	0.99999996	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1	9.032587e-06	0.0	0.1
1.257343e-05	1.00000002	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1	1.257343e-05	0.0	0.1
1.625569e-05	1.00000002	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1	1.625569e-05	0.0	0.1
1.993795e-05	0.99999998	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1	1.993795e-05	0.0	0.1
2.443135e-05	1.00000003	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1	2.443135e-05	0.0	0.1
