Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.0006691823	9.849343520625701e-06	0.1	0.0006691823	3.32741e-09	0.1	0.0006691823	1.158402e-08	0.1	0.0006691823	1.509337e-08	0.1	0.0006691823	1.09708335e-07	0.1	0.0006691823	5.479294e-09	0.1	0.0006691823	5.357337e-09	0.1
0.001360104	9.696281096924e-06	0.1	0.001360104	6.710422e-09	0.1	0.001360104	2.336141e-08	0.1	0.001360104	3.043869e-08	0.1	0.001360104	2.21248156e-07	0.1	0.001360104	1.105016e-08	0.1	0.001360104	1.08041e-08	0.1
0.002569218	9.434122940669e-06	0.1	0.002569218	1.250473e-08	0.1	0.002569218	4.353316e-08	0.1	0.002569218	5.672142e-08	0.1	0.002569218	4.12288236e-07	0.1	0.002569218	2.059177e-08	0.1	0.002569218	2.013306e-08	0.1
0.00408079	9.116333454188299e-06	0.1	0.00408079	1.952861e-08	0.1	0.00408079	6.79855e-08	0.1	0.00408079	8.858153e-08	0.1	0.00408079	6.43868409e-07	0.1	0.00408079	3.215811e-08	0.1	0.00408079	3.144169e-08	0.1
0.00472943	8.9832689796472e-06	0.1	0.00472943	2.246966e-08	0.1	0.00472943	7.82242e-08	0.1	0.00472943	1.01922e-07	0.1	0.00472943	7.408357810000001e-07	0.1	0.00472943	3.700119e-08	0.1	0.00472943	3.617685e-08	0.1
0.006026711	8.7229361743337e-06	0.1	0.006026711	2.822357e-08	0.1	0.006026711	9.825543e-08	0.1	0.006026711	1.280216e-07	0.1	0.006026711	9.3054493e-07	0.1	0.006026711	4.647626e-08	0.1	0.006026711	4.544082e-08	0.1
0.00799204	8.3428458904726e-06	0.1	0.00799204	3.662446e-08	0.1	0.00799204	1.275016e-07	0.1	0.00799204	1.661279e-07	0.1	0.00799204	1.2075256e-06	0.1	0.00799204	6.031015e-08	0.1	0.00799204	5.896649e-08	0.1
0.009957369	7.979316640903e-06	0.1	0.009957369	4.465928e-08	0.1	0.009957369	1.554734e-07	0.1	0.009957369	2.025737e-07	0.1	0.009957369	1.47243757e-06	0.1	0.009957369	7.354125e-08	0.1	0.009957369	7.19028e-08	0.1
0.0104487	7.8909366749607e-06	0.1	0.0104487	4.661268e-08	0.1	0.0104487	1.622738e-07	0.1	0.0104487	2.114342e-07	0.1	0.0104487	1.5368422e-06	0.1	0.0104487	7.675794e-08	0.1	0.0104487	7.504782e-08	0.1
0.0113331	7.734312960580502e-06	0.1	0.0113331	5.007442e-08	0.1	0.0113331	1.743253e-07	0.1	0.0113331	2.271367e-07	0.1	0.0113331	1.65097748e-06	0.1	0.0113331	8.245846e-08	0.1	0.0113331	8.062134e-08	0.1
0.0131019	7.430330091918e-06	0.1	0.0131019	5.679315e-08	0.1	0.0131019	1.977153e-07	0.1	0.0131019	2.576127e-07	0.1	0.0131019	1.8724977299999999e-06	0.1	0.0131019	9.352231e-08	0.1	0.0131019	9.143869e-08	0.1
0.01663949	6.8577365914302e-06	0.1	0.01663949	6.944878e-08	0.1	0.01663949	2.417737e-07	0.1	0.01663949	3.150184e-07	0.1	0.01663949	2.28975996e-06	0.1	0.01663949	1.143626e-07	0.1	0.01663949	1.118146e-07	0.1
0.0222978	6.0321937707558e-06	0.1	0.0222978	8.769522e-08	0.1	0.0222978	3.052954e-07	0.1	0.0222978	3.977838e-07	0.1	0.0222978	2.89135288e-06	0.1	0.0222978	1.444093e-07	0.1	0.0222978	1.411919e-07	0.1
0.02502184	5.6709718737336e-06	0.1	0.02502184	9.567908e-08	0.1	0.02502184	3.330898e-07	0.1	0.02502184	4.339985e-07	0.1	0.02502184	3.15458486e-06	0.1	0.02502184	1.575565e-07	0.1	0.02502184	1.540462e-07	0.1
0.02774587	5.331381425921e-06	0.1	0.02774587	1.031849e-07	0.1	0.02774587	3.592199e-07	0.1	0.02774587	4.680445e-07	0.1	0.02774587	3.4020536000000002e-06	0.1	0.02774587	1.699164e-07	0.1	0.02774587	1.661307e-07	0.1
0.03182876	4.8600879857706e-06	0.1	0.03182876	1.136015e-07	0.1	0.03182876	3.954837e-07	0.1	0.03182876	5.152944e-07	0.1	0.03182876	3.74549703e-06	0.1	0.03182876	1.870697e-07	0.1	0.03182876	1.829019e-07	0.1
0.03616348	4.4052386825762e-06	0.1	0.03616348	1.236548e-07	0.1	0.03616348	4.304824e-07	0.1	0.03616348	5.608959e-07	0.1	0.03616348	4.07695768e-06	0.1	0.03616348	2.036246e-07	0.1	0.03616348	1.99088e-07	0.1
0.0374384	4.279747086793e-06	0.1	0.0374384	1.264285e-07	0.1	0.0374384	4.401385e-07	0.1	0.0374384	5.734772e-07	0.1	0.0374384	4.16840716e-06	0.1	0.0374384	2.081921e-07	0.1	0.0374384	2.035537e-07	0.1
0.0397058	4.065329425689e-06	0.1	0.0397058	1.311676e-07	0.1	0.0397058	4.566369e-07	0.1	0.0397058	5.949738e-07	0.1	0.0397058	4.32465947e-06	0.1	0.0397058	2.159961e-07	0.1	0.0397058	2.111838e-07	0.1
0.04424062	3.6681852427368e-06	0.1	0.04424062	1.399455e-07	0.1	0.04424062	4.871956e-07	0.1	0.04424062	6.347901e-07	0.1	0.04424062	4.61406996e-06	0.1	0.04424062	2.304508e-07	0.1	0.04424062	2.253165e-07	0.1
0.05058936	3.1764994458355997e-06	0.1	0.05058936	1.508129e-07	0.1	0.05058936	5.250287e-07	0.1	0.05058936	6.840846e-07	0.1	0.05058936	4.97237482e-06	0.1	0.05058936	2.483464e-07	0.1	0.05058936	2.428134e-07	0.1
0.05512417	2.8661854269271e-06	0.1	0.05512417	1.576717e-07	0.1	0.05512417	5.48906e-07	0.1	0.05512417	7.151956e-07	0.1	0.05512417	5.19850944e-06	0.1	0.05512417	2.596408e-07	0.1	0.05512417	2.538561e-07	0.1
0.05965898	2.5861863617292e-06	0.1	0.05965898	1.638603e-07	0.1	0.05965898	5.704508e-07	0.1	0.05965898	7.432673e-07	0.1	0.05965898	5.40255305e-06	0.1	0.05965898	2.698318e-07	0.1	0.05965898	2.638201e-07	0.1
0.0641938	2.3335409626623e-06	0.1	0.0641938	1.694444e-07	0.1	0.0641938	5.898909e-07	0.1	0.0641938	7.685967e-07	0.1	0.0641938	5.5866638399999995e-06	0.1	0.0641938	2.790272e-07	0.1	0.0641938	2.728106e-07	0.1
0.06872861	2.1055762574185e-06	0.1	0.06872861	1.744831e-07	0.1	0.06872861	6.074318e-07	0.1	0.06872861	7.914516e-07	0.1	0.06872861	5.75278834e-06	0.1	0.06872861	2.873244e-07	0.1	0.06872861	2.809229e-07	0.1
0.07326342	1.8998812714529e-06	0.1	0.07326342	1.790294e-07	0.1	0.07326342	6.232592e-07	0.1	0.07326342	8.120739e-07	0.1	0.07326342	5.9026844900000005e-06	0.1	0.07326342	2.94811e-07	0.1	0.07326342	2.882427e-07	0.1
0.07816443	1.7001094376815999e-06	0.1	0.07816443	1.834449e-07	0.1	0.07816443	6.386308e-07	0.1	0.07816443	8.321023e-07	0.1	0.07816443	6.04826318e-06	0.1	0.07816443	3.02082e-07	0.1	0.07816443	2.953517e-07	0.1
0.08391655	1.492273630917e-06	0.1	0.08391655	1.880386e-07	0.1	0.08391655	6.54623e-07	0.1	0.08391655	8.529392e-07	0.1	0.08391655	6.19972075e-06	0.1	0.08391655	3.096466e-07	0.1	0.08391655	3.027477e-07	0.1
0.09087597	1.274483078514e-06	0.1	0.09087597	1.928523e-07	0.1	0.09087597	6.713811e-07	0.1	0.09087597	8.747742e-07	0.1	0.09087597	6.35843023e-06	0.1	0.09087597	3.175734e-07	0.1	0.09087597	3.104979e-07	0.1
0.0978354	1.0884781690019e-06	0.1	0.0978354	1.969635e-07	0.1	0.0978354	6.856934e-07	0.1	0.0978354	8.934224e-07	0.1	0.0978354	6.49397766e-06	0.1	0.0978354	3.243433e-07	0.1	0.0978354	3.171171e-07	0.1
0.1047948	9.2962043135775e-07	0.1	0.1047948	2.004746e-07	0.1	0.1047948	6.97917e-07	0.1	0.1047948	9.09349e-07	0.1	0.1047948	6.60974327e-06	0.1	0.1047948	3.301252e-07	0.1	0.1047948	3.227701e-07	0.1
0.1117543	7.939468262899201e-07	0.1	0.1117543	2.034734e-07	0.1	0.1117543	7.083565e-07	0.1	0.1117543	9.229511e-07	0.1	0.1117543	6.70861282e-06	0.1	0.1117543	3.350633e-07	0.1	0.1117543	3.275982e-07	0.1
0.1187137	6.7807419787426e-07	0.1	0.1187137	2.060345e-07	0.1	0.1187137	7.172725e-07	0.1	0.1187137	9.345682e-07	0.1	0.1187137	6.79305259e-06	0.1	0.1187137	3.392807e-07	0.1	0.1187137	3.317216e-07	0.1
0.1259649	5.7529465957278e-07	0.1	0.1259649	2.083061e-07	0.1	0.1259649	7.251809e-07	0.1	0.1259649	9.448725e-07	0.1	0.1259649	6.86795152e-06	0.1	0.1259649	3.430215e-07	0.1	0.1259649	3.353791e-07	0.1
0.1343833	4.753490386365e-07	0.1	0.1343833	2.105152e-07	0.1	0.1343833	7.328714e-07	0.1	0.1343833	9.548927e-07	0.1	0.1343833	6.94078544e-06	0.1	0.1343833	3.466592e-07	0.1	0.1343833	3.389357e-07	0.1
0.1428018	3.9276686934719e-07	0.1	0.1428018	2.123405e-07	0.1	0.1428018	7.392258e-07	0.1	0.1428018	9.631722e-07	0.1	0.1428018	7.000964800000001e-06	0.1	0.1428018	3.496649e-07	0.1	0.1428018	3.418745e-07	0.1
0.1512202	3.245317583232e-07	0.1	0.1512202	2.138487e-07	0.1	0.1512202	7.444762e-07	0.1	0.1512202	9.700132e-07	0.1	0.1512202	7.05069038e-06	0.1	0.1512202	3.521485e-07	0.1	0.1512202	3.443027e-07	0.1
0.1596386	2.681510731938e-07	0.1	0.1596386	2.150948e-07	0.1	0.1596386	7.488145e-07	0.1	0.1596386	9.756657e-07	0.1	0.1596386	7.09177693e-06	0.1	0.1596386	3.542005e-07	0.1	0.1596386	3.46309e-07	0.1
0.168395	2.198743421906e-07	0.1	0.168395	2.161618e-07	0.1	0.168395	7.525292e-07	0.1	0.168395	9.805058e-07	0.1	0.168395	7.12695722e-06	0.1	0.168395	3.559576e-07	0.1	0.168395	3.48027e-07	0.1
