Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
17991360000000.0	9.883740161610001e-06	0.1	17991360000000.0	1.161395e-07	0.1	17991360000000.0	5.20058e-13	0.1	17991360000000.0	1.763862e-18	0.1
36668300000000.0	9.76458335319e-06	0.1	36668300000000.0	2.352985e-07	0.1	36668300000000.0	1.053579e-12	0.1	36668300000000.0	3.573268e-18	0.1
68685930000000.0	9.56364636258e-06	0.1	68685930000000.0	4.362386e-07	0.1	68685930000000.0	1.953265e-12	0.1	68685930000000.0	6.624503e-18	0.1
122048600000000.0	9.237898620090001e-06	0.1	122048600000000.0	7.619919e-07	0.1	122048600000000.0	3.411789e-12	0.1	122048600000000.0	1.1571e-17	0.1
228774000000000.0	8.61931180602e-06	0.1	228774000000000.0	1.38059e-06	0.1	228774000000000.0	6.181493e-12	0.1	228774000000000.0	2.096429e-17	0.1
420879800000000.0	7.60836791556e-06	0.1	420879800000000.0	2.391552e-06	0.1	420879800000000.0	1.070796e-11	0.1	420879800000000.0	3.631556e-17	0.1
660890000000000.0	6.51027689658e-06	0.1	660890000000000.0	3.489662e-06	0.1	660890000000000.0	1.562462e-11	0.1	660890000000000.0	5.299014e-17	0.1
940739300000000.0	5.42839371552e-06	0.1	940739300000000.0	4.571565e-06	0.1	940739300000000.0	2.046872e-11	0.1	940739300000000.0	6.941862e-17	0.1
1255653000000000.0	4.42439375562e-06	0.1	1255653000000000.0	5.575583e-06	0.1	1255653000000000.0	2.49641e-11	0.1	1255653000000000.0	8.466443e-17	0.1
1593943000000000.0	3.55175648208e-06	0.1	1593943000000000.0	6.448235e-06	0.1	1593943000000000.0	2.88713e-11	0.1	1593943000000000.0	9.791549e-17	0.1
1932232000000000.0	2.8512324873900003e-06	0.1	1932232000000000.0	7.148772e-06	0.1	1932232000000000.0	3.200788e-11	0.1	1932232000000000.0	1.08553e-16	0.1
2270522000000000.0	2.2888751110200004e-06	0.1	2270522000000000.0	7.711139e-06	0.1	2270522000000000.0	3.452581e-11	0.1	2270522000000000.0	1.170924e-16	0.1
2608812000000000.0	1.83743362548e-06	0.1	2608812000000000.0	8.162589e-06	0.1	2608812000000000.0	3.654713e-11	0.1	2608812000000000.0	1.239476e-16	0.1
2974165000000000.0	1.4493325065300002e-06	0.1	2974165000000000.0	8.550697e-06	0.1	2974165000000000.0	3.828484e-11	0.1	2974165000000000.0	1.29841e-16	0.1
3380114000000000.0	1.1134608652800001e-06	0.1	3380114000000000.0	8.886574e-06	0.1	3380114000000000.0	3.978869e-11	0.1	3380114000000000.0	1.349412e-16	0.1
3786063000000000.0	8.554253456610001e-07	0.1	3786063000000000.0	9.144615e-06	0.1	3786063000000000.0	4.094404e-11	0.1	3786063000000000.0	1.388595e-16	0.1
4192012000000000.0	6.57187328061e-07	0.1	4192012000000000.0	9.342856e-06	0.1	4192012000000000.0	4.183164e-11	0.1	4192012000000000.0	1.418697e-16	0.1
4597960000000000.0	5.04889351056e-07	0.1	4597960000000000.0	9.495157e-06	0.1	4597960000000000.0	4.251355e-11	0.1	4597960000000000.0	1.441824e-16	0.1
5088268000000000.0	3.6720692789400006e-07	0.1	5088268000000000.0	9.632842e-06	0.1	5088268000000000.0	4.313002e-11	0.1	5088268000000000.0	1.462731e-16	0.1
5578575000000000.0	2.6707032927e-07	0.1	5578575000000000.0	9.73298e-06	0.1	5578575000000000.0	4.357838e-11	0.1	5578575000000000.0	1.477937e-16	0.1
6068883000000000.0	1.9424075757300002e-07	0.1	6068883000000000.0	9.805811e-06	0.1	6068883000000000.0	4.390447e-11	0.1	6068883000000000.0	1.488996e-16	0.1
6599083000000000.0	1.37658723399e-07	0.1	6599083000000000.0	9.862394e-06	0.1	6599083000000000.0	4.415781e-11	0.1	6599083000000000.0	1.497588e-16	0.1
