Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.02327709	9.8227817889019e-06	0.1	0.02327709	1.931981e-09	0.1	0.02327709	3.786597e-08	0.1	0.02327709	3.163689e-08	0.1	0.02327709	1.018945272e-07	0.1	0.02327709	2.694899e-09	0.1	0.02327709	1.075346e-09	0.1
0.04098421	9.690165159307199e-06	0.1	0.04098421	3.378732e-09	0.1	0.04098421	6.622127e-08	0.1	0.04098421	5.532764e-08	0.1	0.04098421	1.78196582e-07	0.1	0.04098421	4.712964e-09	0.1	0.04098421	1.8806e-09	0.1
0.04983777	9.6245298287944e-06	0.1	0.04983777	4.094752e-09	0.1	0.04983777	8.025503e-08	0.1	0.04983777	6.70528e-08	0.1	0.04983777	2.1596029999999999e-07	0.1	0.04983777	5.71173e-09	0.1	0.04983777	2.279141e-09	0.1
0.06754489	9.4945892047239e-06	0.1	0.06754489	5.512284e-09	0.1	0.06754489	1.08038e-07	0.1	0.06754489	9.026541e-08	0.1	0.06754489	2.90722291e-07	0.1	0.06754489	7.689032e-09	0.1	0.06754489	3.068143e-09	0.1
0.1025178	9.2430799466415e-06	0.1	0.1025178	8.256041e-09	0.1	0.1025178	1.618143e-07	0.1	0.1025178	1.351953e-07	0.1	0.1025178	4.35430394e-07	0.1	0.1025178	1.151627e-08	0.1	0.1025178	4.595322e-09	0.1
0.156155	8.8702280875439e-06	0.1	0.156155	1.232353e-08	0.1	0.156155	2.415353e-07	0.1	0.156155	2.018019e-07	0.1	0.156155	6.49953526e-07	0.1	0.156155	1.718998e-08	0.1	0.156155	6.859297e-09	0.1
0.2097922	8.5124162136519e-06	0.1	0.2097922	1.622696e-08	0.1	0.2097922	3.180405e-07	0.1	0.2097922	2.657217e-07	0.1	0.2097922	8.55823279e-07	0.1	0.2097922	2.263483e-08	0.1	0.2097922	9.031946e-09	0.1
0.2634294	8.169039322656999e-06	0.1	0.2634294	1.997292e-08	0.1	0.2634294	3.914595e-07	0.1	0.2634294	3.270631e-07	0.1	0.2634294	1.053388886e-06	0.1	0.2634294	2.786003e-08	0.1	0.2634294	1.111695e-08	0.1
0.3170666	7.8395134124974e-06	0.1	0.3170666	2.356779e-08	0.1	0.3170666	4.619169e-07	0.1	0.3170666	3.8593e-07	0.1	0.3170666	1.242983718e-06	0.1	0.3170666	3.287449e-08	0.1	0.3170666	1.311786e-08	0.1
0.3707038	7.523279481291e-06	0.1	0.3707038	2.701764e-08	0.1	0.3707038	5.295322e-07	0.1	0.3707038	4.424224e-07	0.1	0.3707038	1.424932115e-06	0.1	0.3707038	3.768664e-08	0.1	0.3707038	1.503804e-08	0.1
0.424341	7.219802527322101e-06	0.1	0.424341	3.032834e-08	0.1	0.424341	5.9442e-07	0.1	0.424341	4.966359e-07	0.1	0.424341	1.59954018e-06	0.1	0.424341	4.230472e-08	0.1	0.424341	1.688078e-08	0.1
0.4779783	6.9285665490769e-06	0.1	0.4779783	3.350548e-08	0.1	0.4779783	6.566904e-07	0.1	0.4779783	5.486626e-07	0.1	0.4779783	1.76710486e-06	0.1	0.4779783	4.673647e-08	0.1	0.4779783	1.864917e-08	0.1
0.5406435	6.6031591008081e-06	0.1	0.5406435	3.705542e-08	0.1	0.5406435	7.262674e-07	0.1	0.5406435	6.067939e-07	0.1	0.5406435	1.95433176e-06	0.1	0.5406435	5.168825e-08	0.1	0.5406435	2.062507e-08	0.1
0.6394207	6.120979098918e-06	0.1	0.6394207	4.231561e-08	0.1	0.6394207	8.293646e-07	0.1	0.6394207	6.929313e-07	0.1	0.6394207	2.23175915e-06	0.1	0.6394207	5.902563e-08	0.1	0.6394207	2.355291e-08	0.1
0.8130543	5.3571524275712e-06	0.1	0.8130543	5.064833e-08	0.1	0.8130543	9.926821e-07	0.1	0.8130543	8.293825e-07	0.1	0.8130543	2.67123414e-06	0.1	0.8130543	7.064886e-08	0.1	0.8130543	2.819092e-08	0.1
1.039011	4.5040520953104005e-06	0.1	1.039011	5.995496e-08	0.1	1.039011	1.175088e-06	0.1	1.039011	9.817819e-07	0.1	1.039011	3.1620744999999996e-06	0.1	1.039011	8.363058e-08	0.1	1.039011	3.337101e-08	0.1
1.29985	3.6867511221324e-06	0.1	1.29985	6.887107e-08	0.1	1.29985	1.34984e-06	0.1	1.29985	1.127786e-06	0.1	1.29985	3.63231836e-06	0.1	1.29985	9.606757e-08	0.1	1.29985	3.833373e-08	0.1
1.613615	2.8976065636336e-06	0.1	1.613615	7.748002e-08	0.1	1.613615	1.518571e-06	0.1	1.613615	1.268761e-06	0.1	1.613615	4.08636131e-06	0.1	1.613615	1.080761e-07	0.1	1.613615	4.312549e-08	0.1
2.00677	2.1427322870928e-06	0.1	2.00677	8.571511e-08	0.1	2.00677	1.679975e-06	0.1	2.00677	1.403613e-06	0.1	2.00677	4.52068767e-06	0.1	2.00677	1.195631e-07	0.1	2.00677	4.770916e-08	0.1
2.399925	1.5845150734611e-06	0.1	2.399925	9.180482e-08	0.1	2.399925	1.799331e-06	0.1	2.399925	1.503335e-06	0.1	2.399925	4.84186423e-06	0.1	2.399925	1.280576e-07	0.1	2.399925	5.109871e-08	0.1
2.79308	1.1717239551732e-06	0.1	2.79308	9.630807e-08	0.1	2.79308	1.887592e-06	0.1	2.79308	1.577077e-06	0.1	2.79308	5.0793701900000005e-06	0.1	2.79308	1.343392e-07	0.1	2.79308	5.360522e-08	0.1
3.186235	8.664707694949e-07	0.1	3.186235	9.963814e-08	0.1	3.186235	1.95286e-06	0.1	3.186235	1.631608e-06	0.1	3.186235	5.25500112e-06	0.1	3.186235	1.389842e-07	0.1	3.186235	5.545875e-08	0.1
