Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.051093e-11	1.0	0.1	1.051093e-11	0.0	0.1	1.051093e-11	0.0	0.1	1.051093e-11	0.0	0.1
5.2433e-08	1.0	0.1	5.2433e-08	0.0	0.1	5.2433e-08	0.0	0.1	5.2433e-08	0.0	0.1
4.111994e-07	1.0	0.1	4.111994e-07	0.0	0.1	4.111994e-07	0.0	0.1	4.111994e-07	0.0	0.1
1.079794e-06	1.0	0.1	1.079794e-06	0.0	0.1	1.079794e-06	0.0	0.1	1.079794e-06	0.0	0.1
2.27419e-06	1.0	0.1	2.27419e-06	0.0	0.1	2.27419e-06	0.0	0.1	2.27419e-06	0.0	0.1
3.940174e-06	1.0	0.1	3.940174e-06	0.0	0.1	3.940174e-06	0.0	0.1	3.940174e-06	0.0	0.1
5.606158e-06	1.0	0.1	5.606158e-06	0.0	0.1	5.606158e-06	0.0	0.1	5.606158e-06	0.0	0.1
8.888609e-06	1.0	0.1	8.888609e-06	0.0	0.1	8.888609e-06	0.0	0.1	8.888609e-06	0.0	0.1
1.479702e-05	1.0	0.1	1.479702e-05	0.0	0.1	1.479702e-05	0.0	0.1	1.479702e-05	0.0	0.1
2.222857e-05	1.0	0.1	2.222857e-05	0.0	0.1	2.222857e-05	0.0	0.1	2.222857e-05	0.0	0.1
3.096011e-05	1.0	0.1	3.096011e-05	0.0	0.1	3.096011e-05	0.0	0.1	3.096011e-05	0.0	0.1
4.229539e-05	1.0	0.1	4.229539e-05	0.0	0.1	4.229539e-05	0.0	0.1	4.229539e-05	0.0	0.1
5.363067e-05	1.0	0.1	5.363067e-05	0.0	0.1	5.363067e-05	0.0	0.1	5.363067e-05	0.0	0.1
6.496596e-05	1.0	0.1	6.496596e-05	0.0	0.1	6.496596e-05	0.0	0.1	6.496596e-05	0.0	0.1
7.630124e-05	1.0	0.1	7.630124e-05	0.0	0.1	7.630124e-05	0.0	0.1	7.630124e-05	0.0	0.1
8.763652e-05	1.0	0.1	8.763652e-05	0.0	0.1	8.763652e-05	0.0	0.1	8.763652e-05	0.0	0.1
9.89718e-05	1.0	0.1	9.89718e-05	0.0	0.1	9.89718e-05	0.0	0.1	9.89718e-05	0.0	0.1
0.0001103071	1.0	0.1	0.0001103071	0.0	0.1	0.0001103071	0.0	0.1	0.0001103071	0.0	0.1
0.0001216424	1.0	0.1	0.0001216424	0.0	0.1	0.0001216424	0.0	0.1	0.0001216424	0.0	0.1
