Batch	m_SP	7	W1_L	R	W3	P1	P2_L	P3	P4											
1.681371e-08	0.9892853	0.1	1.681371e-08	0.0005072206	0.1	1.681371e-08	7.068026e-06	0.1	1.681371e-08	0.001628155	0.1	1.681371e-08	0.0026633233	0.1	1.681371e-08	0.0005446385	0.1	1.681371e-08	3.350982e-07	0.1
3.227889e-08	0.979727	0.1	3.227889e-08	0.000959509	0.1	3.227889e-08	1.337088e-05	0.1	3.227889e-08	0.003083828	0.1	3.227889e-08	0.0050382089000000005	0.1	3.227889e-08	0.001030292	0.1	3.227889e-08	6.339054e-07	0.1
5.04275e-08	0.9688601	0.1	5.04275e-08	0.001473553	0.1	5.04275e-08	2.053462e-05	0.1	5.04275e-08	0.004741935	0.1	5.04275e-08	0.0077373639	0.1	5.04275e-08	0.001582258	0.1	5.04275e-08	9.735121e-07	0.1
7.036505e-08	0.9573400999999999	0.1	7.036505e-08	0.002018322	0.1	7.036505e-08	2.812681e-05	0.1	7.036505e-08	0.00650267	0.1	7.036505e-08	0.010597851299999999	0.1	7.036505e-08	0.002167215	0.1	7.036505e-08	1.333417e-06	0.1
9.46495e-08	0.9438726	0.1	9.46495e-08	0.002655007	0.1	9.46495e-08	3.700028e-05	0.1	9.46495e-08	0.008564157	0.1	9.46495e-08	0.013940965699999999	0.1	9.46495e-08	0.002850868	0.1	9.46495e-08	1.754048e-06	0.1
1.254543e-07	0.9276323	0.1	1.254543e-07	0.003422599	0.1	1.254543e-07	4.769851e-05	0.1	1.254543e-07	0.01105353	0.1	1.254543e-07	0.017971451200000002	0.1	1.254543e-07	0.003675086	0.1	1.254543e-07	2.261163e-06	0.1
1.562591e-07	0.9122760999999999	0.1	1.562591e-07	0.004148255	0.1	1.562591e-07	5.781248e-05	0.1	1.562591e-07	0.01340987	0.1	1.562591e-07	0.021781742	0.1	1.562591e-07	0.004454274	0.1	1.562591e-07	2.740573e-06	0.1
1.870638e-07	0.8977461	0.1	1.870638e-07	0.004834789	0.1	1.870638e-07	6.738133e-05	0.1	1.870638e-07	0.01564107	0.1	1.870638e-07	0.025386611	0.1	1.870638e-07	0.005191453	0.1	1.870638e-07	3.194136e-06	0.1
2.178686e-07	0.8839881	0.1	2.178686e-07	0.005484778	0.1	2.178686e-07	7.644093e-05	0.1	2.178686e-07	0.01775472	0.1	2.178686e-07	0.028799583	0.1	2.178686e-07	0.005889393	0.1	2.178686e-07	3.623557e-06	0.1
2.486734e-07	0.8709528	0.1	2.486734e-07	0.006100591	0.1	2.486734e-07	8.502423e-05	0.1	2.486734e-07	0.01975801	0.1	2.486734e-07	0.032033113	0.1	2.486734e-07	0.006550635	0.1	2.486734e-07	4.030398e-06	0.1
2.820035e-07	0.8576101	0.1	2.820035e-07	0.006730907	0.1	2.820035e-07	9.380972e-05	0.1	2.820035e-07	0.02180903	0.1	2.820035e-07	0.035342782999999996	0.1	2.820035e-07	0.00722745	0.1	2.820035e-07	4.446821e-06	0.1
3.191217e-07	0.8436185	0.1	3.191217e-07	0.007391849	0.1	3.191217e-07	0.0001030221	0.1	3.191217e-07	0.02396011	0.1	3.191217e-07	0.038813271999999996	0.1	3.191217e-07	0.007937149	0.1	3.191217e-07	4.883477e-06	0.1
3.578025e-07	0.829941	0.1	3.578025e-07	0.008037943	0.1	3.578025e-07	0.0001120276	0.1	3.578025e-07	0.02606315	0.1	3.578025e-07	0.042205798999999995	0.1	3.578025e-07	0.008630906	0.1	3.578025e-07	5.310324e-06	0.1
4.027337e-07	0.8151205	0.1	4.027337e-07	0.00873802	0.1	4.027337e-07	0.0001217855	0.1	4.027337e-07	0.0283421	0.1	4.027337e-07	0.045881774	0.1	4.027337e-07	0.009382628	0.1	4.027337e-07	5.772835e-06	0.1
4.497253e-07	0.8007466	0.1	4.497253e-07	0.009416996	0.1	4.497253e-07	0.0001312493	0.1	4.497253e-07	0.03055248	0.1	4.497253e-07	0.04944696	0.1	4.497253e-07	0.01011169	0.1	4.497253e-07	6.221406e-06	0.1
