Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.916792e-12	9.740094220171e-06	0.1	2.916792e-12	2.2543e-08	0.1	2.916792e-12	7.650296e-08	0.1	2.916792e-12	3.744353e-10	0.1	2.916792e-12	1.071731e-07	0.1	2.916792e-12	3.759669e-08	0.1	2.916792e-12	1.870401e-10	0.1
6.394597e-12	9.455476049939601e-06	0.1	6.394597e-12	4.869977e-08	0.1	6.394597e-12	1.652673e-07	0.1	6.394597e-12	8.088752e-10	0.1	6.394597e-12	2.315156e-07	0.1	6.394597e-12	8.122051e-08	0.1	6.394597e-12	4.04056e-10	0.1
1.317681e-11	8.924159050989001e-06	0.1	1.317681e-11	9.753257e-08	0.1	1.317681e-11	3.309768e-07	0.1	1.317681e-11	1.619886e-09	0.1	1.317681e-11	4.636218e-07	0.1	1.317681e-11	1.626635e-07	0.1	1.317681e-11	8.091866e-10	0.1
2.523408e-11	8.052296898214002e-06	0.1	2.523408e-11	1.776752e-07	0.1	2.523408e-11	6.029122e-07	0.1	2.523408e-11	2.950724e-09	0.1	2.523408e-11	8.444521e-07	0.1	2.523408e-11	2.963265e-07	0.1	2.523408e-11	1.474006e-09	0.1
4.186773e-11	6.9876830627856e-06	0.1	4.186773e-11	2.755557e-07	0.1	4.186773e-11	9.349966e-07	0.1	4.186773e-11	4.575823e-09	0.1	4.186773e-11	1.309402e-06	0.1	4.186773e-11	4.595755e-07	0.1	4.186773e-11	2.28585e-09	0.1
6.474964e-11	5.749432359768001e-06	0.1	6.474964e-11	3.894304e-07	0.1	6.474964e-11	1.321288e-06	0.1	6.474964e-11	6.466045e-09	0.1	6.474964e-11	1.850072e-06	0.1	6.474964e-11	6.495044e-07	0.1	6.474964e-11	3.230174e-09	0.1
8.763154e-11	4.7307561363008e-06	0.1	8.763154e-11	4.831394e-07	0.1	8.763154e-11	1.639119e-06	0.1	8.763154e-11	8.021169e-09	0.1	8.763154e-11	2.294769e-06	0.1	8.763154e-11	8.05803e-07	0.1	8.763154e-11	4.007107e-09	0.1
1.220406e-10	3.5285284305025995e-06	0.1	1.220406e-10	5.937698e-07	0.1	1.220406e-10	2.014273e-06	0.1	1.220406e-10	9.856667e-09	0.1	1.220406e-10	2.819468e-06	0.1	1.220406e-10	9.903304e-07	0.1	1.220406e-10	4.924117e-09	0.1
1.564498e-10	2.6319810941484e-06	0.1	1.564498e-10	6.763015e-07	0.1	1.564498e-10	2.294084e-06	0.1	1.564498e-10	1.122566e-08	0.1	1.564498e-10	3.210659e-06	0.1	1.564498e-10	1.127994e-06	0.1	1.564498e-10	5.608037e-09	0.1
1.908589e-10	1.96334018601766e-06	0.1	1.908589e-10	7.378738e-07	0.1	1.908589e-10	2.502795e-06	0.1	1.908589e-10	1.224686e-08	0.1	1.908589e-10	3.502351e-06	0.1	1.908589e-10	1.2307e-06	0.1	1.908589e-10	6.118152e-09	0.1
2.25268e-10	1.46463581554335e-06	0.1	2.25268e-10	7.838112e-07	0.1	2.25268e-10	2.658482e-06	0.1	2.25268e-10	1.300872e-08	0.1	2.25268e-10	3.719881e-06	0.1	2.25268e-10	1.307328e-06	0.1	2.25268e-10	6.498654e-09	0.1
2.596771e-10	1.09265471076201e-06	0.1	2.596771e-10	8.180849e-07	0.1	2.596771e-10	2.774622e-06	0.1	2.596771e-10	1.357719e-08	0.1	2.596771e-10	3.882125e-06	0.1	2.596771e-10	1.364502e-06	0.1	2.596771e-10	6.782492e-09	0.1
2.940862e-10	8.1518018303008e-07	0.1	2.940862e-10	8.436573e-07	0.1	2.940862e-10	2.861264e-06	0.1	2.940862e-10	1.400144e-08	0.1	2.940862e-10	4.003152e-06	0.1	2.940862e-10	1.407161e-06	0.1	2.940862e-10	6.994234e-09	0.1
3.284953e-10	6.0819075567309e-07	0.1	3.284953e-10	8.627379e-07	0.1	3.284953e-10	2.925904e-06	0.1	3.284953e-10	1.431813e-08	0.1	3.284953e-10	4.093445e-06	0.1	3.284953e-10	1.438991e-06	0.1	3.284953e-10	7.152201e-09	0.1
3.629044e-10	4.537745553525e-07	0.1	3.629044e-10	8.76975e-07	0.1	3.629044e-10	2.974129e-06	0.1	3.629044e-10	1.455458e-08	0.1	3.629044e-10	4.16082e-06	0.1	3.629044e-10	1.462742e-06	0.1	3.629044e-10	7.270055e-09	0.1
4.028846e-10	3.2289519512717003e-07	0.1	4.028846e-10	8.890444e-07	0.1	4.028846e-10	3.015007e-06	0.1	4.028846e-10	1.475524e-08	0.1	4.028846e-10	4.217951e-06	0.1	4.028846e-10	1.482876e-06	0.1	4.028846e-10	7.369953e-09	0.1
4.442576e-10	2.2706557780324e-07	0.1	4.442576e-10	8.978833e-07	0.1	4.442576e-10	3.044941e-06	0.1	4.442576e-10	1.490244e-08	0.1	4.442576e-10	4.259813e-06	0.1	4.442576e-10	1.497622e-06	0.1	4.442576e-10	7.443106e-09	0.1
4.856306e-10	1.5968167592036e-07	0.1	4.856306e-10	9.040996e-07	0.1	4.856306e-10	3.06599e-06	0.1	4.856306e-10	1.500623e-08	0.1	4.856306e-10	4.289283e-06	0.1	4.856306e-10	1.507993e-06	0.1	4.856306e-10	7.494549e-09	0.1
5.319933e-10	1.07630127652432e-07	0.1	5.319933e-10	9.089021e-07	0.1	5.319933e-10	3.082252e-06	0.1	5.319933e-10	1.508672e-08	0.1	5.319933e-10	4.312089e-06	0.1	5.319933e-10	1.516005e-06	0.1	5.319933e-10	7.534292e-09	0.1
