Batch	m_SP	5	N7a_L	C5H5	T1a_L	T4a_L	N1a_L							
2.849199e-11	9.736143173242001e-06	0.1	2.849199e-11	1.279691e-10	0.1	2.849199e-11	3.852906e-11	0.1	2.849199e-11	2.60478298e-07	0.1	2.849199e-11	3.2277792399999995e-16	0.1
6.090598e-11	9.444776700688001e-06	0.1	6.090598e-11	2.695404e-10	0.1	6.090598e-11	8.124675300000001e-11	0.1	6.090598e-11	5.4833488e-07	0.1	6.090598e-11	1.45994986e-15	0.1
1.362331e-10	8.801411568247999e-06	0.1	1.362331e-10	5.827445e-10	0.1	1.362331e-10	1.7613187699999998e-10	0.1	1.362331e-10	1.18395317e-06	0.1	1.362331e-10	7.134446500000001e-15	0.1
2.71822e-10	7.753260131696e-06	0.1	2.71822e-10	1.09499e-09	0.1	2.71822e-10	3.3262364e-10	0.1	2.71822e-10	2.2195028100000003e-06	0.1	2.71822e-10	2.72443834e-14	0.1
4.015713e-10	6.8687583520853995e-06	0.1	4.015713e-10	1.529506e-09	0.1	4.015713e-10	4.66936159e-10	0.1	4.015713e-10	3.09339589e-06	0.1	4.015713e-10	5.7186639e-14	0.1
4.999629e-10	6.266694053612199e-06	0.1	4.999629e-10	1.826684e-09	0.1	4.999629e-10	5.5983129e-10	0.1	4.999629e-10	3.688256e-06	0.1	4.999629e-10	8.610638499999999e-14	0.1
6.356693e-10	5.5227631825272004e-06	0.1	6.356693e-10	2.195791e-09	0.1	6.356693e-10	6.766687600000001e-10	0.1	6.356693e-10	4.4233133e-06	0.1	6.356693e-10	1.33830542e-13	0.1
8.272059e-10	4.6218031220888e-06	0.1	8.272059e-10	2.646335e-09	0.1	8.272059e-10	8.2210138e-10	0.1	8.272059e-10	5.3135799e-06	0.1	8.272059e-10	2.1471069700000002e-13	0.1
1.088495e-09	3.6264609593302e-06	0.1	1.088495e-09	3.150259e-09	0.1	1.088495e-09	9.8993383e-10	0.1	1.088495e-09	6.2972148e-06	0.1	1.088495e-09	3.46254596e-13	0.1
1.349783e-09	2.8465899070631996e-06	0.1	1.349783e-09	3.551873e-09	0.1	1.349783e-09	1.12957636e-09	0.1	1.349783e-09	7.0680344e-06	0.1	1.349783e-09	4.973118000000001e-13	0.1
1.611072e-09	2.2351221626626797e-06	0.1	1.611072e-09	3.873335e-09	0.1	1.611072e-09	1.24718841e-09	0.1	1.611072e-09	7.672537e-06	0.1	1.611072e-09	6.635371899999999e-13	0.1
1.872361e-09	1.7554297127035597e-06	0.1	1.872361e-09	4.131947e-09	0.1	1.872361e-09	1.34757295e-09	0.1	1.872361e-09	8.1468916e-06	0.1	1.872361e-09	8.4152021e-13	0.1
2.13365e-09	1.3789514704189999e-06	0.1	2.13365e-09	4.341239e-09	0.1	2.13365e-09	1.4344799e-09	0.1	2.13365e-09	8.519309300000001e-06	0.1	2.13365e-09	1.02858141e-12	0.1
2.394938e-09	1.0833791219842e-06	0.1	2.394938e-09	4.511806e-09	0.1	2.394938e-09	1.5108409e-09	0.1	2.394938e-09	8.8118266e-06	0.1	2.394938e-09	1.2226134700000001e-12	0.1
2.688631e-09	8.2619184983252e-07	0.1	2.688631e-09	4.667546e-09	0.1	2.688631e-09	1.5869128100000002e-09	0.1	2.688631e-09	9.0665084e-06	0.1	2.688631e-09	1.4469810200000001e-12	0.1
3.003926e-09	6.17704003972834e-07	0.1	3.003926e-09	4.802263e-09	0.1	3.003926e-09	1.6598125499999999e-09	0.1	3.003926e-09	9.2731443e-06	0.1	3.003926e-09	1.6932529e-12	0.1
3.319221e-09	4.61875443706372e-07	0.1	3.319221e-09	4.91163e-09	0.1	3.319221e-09	1.72590944e-09	0.1	3.319221e-09	9.4277698e-06	0.1	3.319221e-09	1.94344064e-12	0.1
3.634516e-09	3.45385575550332e-07	0.1	3.634516e-09	5.002013e-09	0.1	3.634516e-09	1.78694517e-09	0.1	3.634516e-09	9.543545299999999e-06	0.1	3.634516e-09	2.19625166e-12	0.1
3.989873e-09	2.48930744885528e-07	0.1	3.989873e-09	5.087016e-09	0.1	3.989873e-09	1.8512742099999999e-09	0.1	3.989873e-09	9.6396218e-06	0.1	3.989873e-09	2.48311744e-12	0.1
4.371939e-09	1.7506313823720862e-07	0.1	4.371939e-09	5.163899e-09	0.1	4.371939e-09	1.9166329599999998e-09	0.1	4.371939e-09	9.7134487e-06	0.1	4.371939e-09	2.79270163e-12	0.1
4.754004e-09	1.231227691153676e-07	0.1	4.754004e-09	5.230052e-09	0.1	4.754004e-09	1.97920325e-09	0.1	4.754004e-09	9.7656139e-06	0.1	4.754004e-09	3.1025806799999997e-12	0.1
