Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.9999999699	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.703504e-14	0.999999696298	0.1	3.703504e-14	4.730108e-11	0.1	3.703504e-14	1.326874e-11	0.1	3.703504e-14	2.041058e-11	0.1	3.703504e-14	2.916604e-13	0.1	3.703504e-14	8.611073e-09	0.1	3.703504e-14	1.983049e-10	0.1	3.703504e-14	5.572686e-10	0.1	3.703504e-14	1.518901e-10	0.1	3.703504e-14	3.456485e-10	0.1	3.703504e-14	1.582901e-08	0.1	3.703504e-14	1.085818e-07	0.1
2.110296e-13	0.999998518842	0.1	2.110296e-13	2.703103e-10	0.1	2.110296e-13	7.461408e-11	0.1	2.110296e-13	1.163386e-10	0.1	2.110296e-13	1.793374e-12	0.1	2.110296e-13	4.369798e-08	0.1	2.110296e-13	9.671064e-10	0.1	2.110296e-13	3.280395e-09	0.1	2.110296e-13	8.331726e-10	0.1	2.110296e-13	1.969558e-09	0.1	2.110296e-13	9.019581e-08	0.1	2.110296e-13	6.187104e-07	0.1
4.404058e-13	0.999996955569	0.1	4.404058e-13	5.662198e-10	0.1	4.404058e-13	1.530388e-10	0.1	4.404058e-13	2.428938e-10	0.1	4.404058e-13	4.104009e-12	0.1	4.404058e-13	7.882931e-08	0.1	4.404058e-13	1.669415e-09	0.1	4.404058e-13	7.086753e-09	0.1	4.404058e-13	1.648846e-09	0.1	4.404058e-13	4.110387e-09	0.1	4.404058e-13	1.88234e-07	0.1	4.404058e-13	1.291209e-06	0.1
9.302961e-13	0.999993563228	0.1	9.302961e-13	1.205086e-09	0.1	9.302961e-13	3.116298e-10	0.1	9.302961e-13	5.135497e-10	0.1	9.302961e-13	1.029669e-11	0.1	9.302961e-13	1.253073e-07	0.1	9.302961e-13	2.480871e-09	0.1	9.302961e-13	1.57655e-08	0.1	9.302961e-13	3.088398e-09	0.1	9.302961e-13	8.682793e-09	0.1	9.302961e-13	3.976209e-07	0.1	9.302961e-13	2.727493e-06	0.1
1.486915e-12	0.999989776344	0.1	1.486915e-12	1.941391e-09	0.1	1.486915e-12	4.780234e-10	0.1	1.486915e-12	8.216944e-10	0.1	1.486915e-12	1.94062e-11	0.1	1.486915e-12	1.511873e-07	0.1	1.486915e-12	2.862882e-09	0.1	1.486915e-12	2.613301e-08	0.1	1.486915e-12	4.287992e-09	0.1	1.486915e-12	1.387821e-08	0.1	1.486915e-12	6.355301e-07	0.1	1.486915e-12	4.359408e-06	0.1
2.310448e-12	0.9999842521219999	0.1	2.310448e-12	3.048609e-09	0.1	2.310448e-12	6.997169e-10	0.1	2.310448e-12	1.278868e-09	0.1	2.310448e-12	3.691296e-11	0.1	2.310448e-12	1.66434e-07	0.1	2.310448e-12	3.057162e-09	0.1	2.310448e-12	4.188016e-08	0.1	2.310448e-12	5.430063e-09	0.1	2.310448e-12	2.156533e-08	0.1	2.310448e-12	9.875254e-07	0.1	2.310448e-12	6.773855e-06	0.1
3.305479e-12	0.9999774335039999	0.1	3.305479e-12	4.41028e-09	0.1	3.305479e-12	9.330056e-10	0.1	3.305479e-12	1.833345e-09	0.1	3.305479e-12	6.444754e-11	0.1	3.305479e-12	1.718141e-07	0.1	3.305479e-12	3.118131e-09	0.1	3.305479e-12	6.10942e-08	0.1	3.305479e-12	6.173411e-09	0.1	3.305479e-12	3.085386e-08	0.1	3.305479e-12	1.412829e-06	0.1	3.305479e-12	9.691079e-06	0.1
4.343386e-12	0.999970422245	0.1	4.343386e-12	5.852928e-09	0.1	4.343386e-12	1.141478e-09	0.1	4.343386e-12	2.414251e-09	0.1	4.343386e-12	1.005665e-10	0.1	4.343386e-12	1.731764e-07	0.1	4.343386e-12	3.132456e-09	0.1	4.343386e-12	8.114232e-08	0.1	4.343386e-12	6.549823e-09	0.1	4.343386e-12	4.054333e-08	0.1	4.343386e-12	1.856472e-06	0.1	4.343386e-12	1.273397e-05	0.1
5.902773e-12	0.999959893197	0.1	5.902773e-12	8.051958e-09	0.1	5.902773e-12	1.398881e-09	0.1	5.902773e-12	3.29203e-09	0.1	5.902773e-12	1.689308e-10	0.1	5.902773e-12	1.735115e-07	0.1	5.902773e-12	3.135645e-09	0.1	5.902773e-12	1.111523e-07	0.1	5.902773e-12	6.776146e-09	0.1	5.902773e-12	5.510261e-08	0.1	5.902773e-12	2.523057e-06	0.1	5.902773e-12	1.730567e-05	0.1
7.698093e-12	0.999947801058	0.1	7.698093e-12	1.061399e-08	0.1	7.698093e-12	1.628729e-09	0.1	7.698093e-12	4.31014e-09	0.1	7.698093e-12	2.684202e-10	0.1	7.698093e-12	1.735107e-07	0.1	7.698093e-12	3.135402e-09	0.1	7.698093e-12	1.454993e-07	0.1	7.698093e-12	6.853505e-09	0.1	7.698093e-12	7.186699e-08	0.1	7.698093e-12	3.290573e-06	0.1	7.698093e-12	2.256898e-05	0.1
9.752523e-12	0.999933903966	0.1	9.752523e-12	1.356466e-08	0.1	9.752523e-12	1.825335e-09	0.1	9.752523e-12	5.484966e-09	0.1	9.752523e-12	4.092671e-10	0.1	9.752523e-12	1.734766e-07	0.1	9.752523e-12	3.134865e-09	0.1	9.752523e-12	1.84532e-07	0.1	9.752523e-12	6.875738e-09	0.1	9.752523e-12	9.105416e-08	0.1	9.752523e-12	4.168984e-06	0.1	9.752523e-12	2.859182e-05	0.1
1.221424e-11	0.999917259949	0.1	1.221424e-11	1.710173e-08	0.1	1.221424e-11	1.993044e-09	0.1	1.221424e-11	6.905925e-09	0.1	1.221424e-11	6.155085e-10	0.1	1.221424e-11	1.734465e-07	0.1	1.221424e-11	3.134401e-09	0.1	1.221424e-11	2.30926e-07	0.1	1.221424e-11	6.881733e-09	0.1	1.221424e-11	1.1405e-07	0.1	1.221424e-11	5.221732e-06	0.1	1.221424e-11	3.580852e-05	0.1
1.498749e-11	0.9998985062819999	0.1	1.498749e-11	2.106194e-08	0.1	1.498749e-11	2.120629e-09	0.1	1.498749e-11	8.522796e-09	0.1	1.498749e-11	8.960441e-10	0.1	1.498749e-11	1.73423e-07	0.1	1.498749e-11	3.134032e-09	0.1	1.498749e-11	2.827056e-07	0.1	1.498749e-11	6.883843e-09	0.1	1.498749e-11	1.399628e-07	0.1	1.498749e-11	6.407975e-06	0.1	1.498749e-11	4.39383e-05	0.1
1.809033e-11	0.9998775431660001	0.1	1.809033e-11	2.543744e-08	0.1	1.809033e-11	2.21282e-09	0.1	1.809033e-11	1.034993e-08	0.1	1.809033e-11	1.269347e-09	0.1	1.809033e-11	1.734037e-07	0.1	1.809033e-11	3.133721e-09	0.1	1.809033e-11	3.400371e-07	0.1	1.809033e-11	6.885494e-09	0.1	1.809033e-11	1.689642e-07	0.1	1.809033e-11	7.735543e-06	0.1	1.809033e-11	5.303401e-05	0.1
2.168074e-11	0.999853333063	0.1	2.168074e-11	3.040543e-08	0.1	2.168074e-11	2.27816e-09	0.1	2.168074e-11	1.24846e-08	0.1	2.168074e-11	1.777917e-09	0.1	2.168074e-11	1.733859e-07	0.1	2.168074e-11	3.133428e-09	0.1	2.168074e-11	4.055949e-07	0.1	2.168074e-11	6.887366e-09	0.1	2.168074e-11	2.025356e-07	0.1	2.168074e-11	9.272194e-06	0.1	2.168074e-11	6.35587e-05	0.1
2.594133e-11	0.9998244976630001	0.1	2.594133e-11	3.614967e-08	0.1	2.594133e-11	2.322509e-09	0.1	2.594133e-11	1.504036e-08	0.1	2.594133e-11	2.485117e-09	0.1	2.594133e-11	1.733682e-07	0.1	2.594133e-11	3.133133e-09	0.1	2.594133e-11	4.823153e-07	0.1	2.594133e-11	6.889619e-09	0.1	2.594133e-11	2.423919e-07	0.1	2.594133e-11	1.109632e-05	0.1	2.594133e-11	7.604742e-05	0.1
3.089579e-11	0.999791024725	0.1	3.089579e-11	4.261106e-08	0.1	3.089579e-11	2.350247e-09	0.1	3.089579e-11	1.803432e-08	0.1	3.089579e-11	3.444093e-09	0.1	3.089579e-11	1.733505e-07	0.1	3.089579e-11	3.132834e-09	0.1	3.089579e-11	5.700871e-07	0.1	3.089579e-11	6.892257e-09	0.1	3.089579e-11	2.887663e-07	0.1	3.089579e-11	1.321841e-05	0.1	3.089579e-11	9.056937e-05	0.1
3.663973e-11	0.9997521924149999	0.1	3.663973e-11	4.980578e-08	0.1	3.663973e-11	2.367256e-09	0.1	3.663973e-11	2.152183e-08	0.1	3.663973e-11	4.731557e-09	0.1	3.663973e-11	1.733329e-07	0.1	3.663973e-11	3.13253e-09	0.1	3.663973e-11	6.699381e-07	0.1	3.663973e-11	6.895317e-09	0.1	3.663973e-11	3.425694e-07	0.1	3.663973e-11	1.567983e-05	0.1	3.663973e-11	0.0001074045	0.1
4.466859e-11	0.999698010469	0.1	4.466859e-11	5.934461e-08	0.1	4.466859e-11	2.38022e-09	0.1	4.466859e-11	2.640009e-08	0.1	4.466859e-11	6.827949e-09	0.1	4.466859e-11	1.733122e-07	0.1	4.466859e-11	3.132164e-09	0.1	4.466859e-11	8.061548e-07	0.1	4.466859e-11	6.899577e-09	0.1	4.466859e-11	4.178499e-07	0.1	4.466859e-11	1.912251e-05	0.1	4.466859e-11	0.000130935	0.1
5.502561e-11	0.9996279686580001	0.1	5.502561e-11	7.081071e-08	0.1	5.502561e-11	2.39121e-09	0.1	5.502561e-11	3.265027e-08	0.1	5.502561e-11	9.998839e-09	0.1	5.502561e-11	1.73291e-07	0.1	5.502561e-11	3.131774e-09	0.1	5.502561e-11	9.762595e-07	0.1	5.502561e-11	6.90501e-09	0.1	5.502561e-11	5.150984e-07	0.1	5.502561e-11	2.356705e-05	0.1	5.502561e-11	0.000161286	0.1
6.693475e-11	0.999547526	0.1	6.693475e-11	8.292646e-08	0.1	6.693475e-11	2.402123e-09	0.1	6.693475e-11	3.971123e-08	0.1	6.693475e-11	1.421581e-08	0.1	6.693475e-11	1.732722e-07	0.1	6.693475e-11	3.131412e-09	0.1	6.693475e-11	1.164321e-06	0.1	6.693475e-11	6.911136e-09	0.1	6.693475e-11	6.271268e-07	0.1	6.693475e-11	2.868248e-05	0.1	6.693475e-11	0.0001961815	0.1
7.884389e-11	0.999467073538	0.1	7.884389e-11	9.401179e-08	0.1	7.884389e-11	2.412755e-09	0.1	7.884389e-11	4.657884e-08	0.1	7.884389e-11	1.894967e-08	0.1	7.884389e-11	1.73258e-07	0.1	7.884389e-11	3.131116e-09	0.1	7.884389e-11	1.344643e-06	0.1	7.884389e-11	6.917104e-09	0.1	7.884389e-11	7.393887e-07	0.1	7.884389e-11	3.380292e-05	0.1	7.884389e-11	0.0002310728	0.1
9.075303e-11	0.999386654211	0.1	9.075303e-11	1.041725e-07	0.1	9.075303e-11	2.423338e-09	0.1	9.075303e-11	5.321109e-08	0.1	9.075303e-11	2.410659e-08	0.1	9.075303e-11	1.732469e-07	0.1	9.075303e-11	3.130869e-09	0.1	9.075303e-11	1.517549e-06	0.1	9.075303e-11	6.922892e-09	0.1	9.075303e-11	8.518939e-07	0.1	9.075303e-11	3.892816e-05	0.1	9.075303e-11	0.0002659598	0.1
1.031669e-10	0.999302763967	0.1	1.031669e-10	1.138805e-07	0.1	1.031669e-10	2.434296e-09	0.1	1.031669e-10	5.984512e-08	0.1	1.031669e-10	2.98381e-08	0.1	1.031669e-10	1.732378e-07	0.1	1.031669e-10	3.130647e-09	0.1	1.031669e-10	1.69022e-06	0.1	1.031669e-10	6.928721e-09	0.1	1.031669e-10	9.694338e-07	0.1	1.031669e-10	4.427556e-05	0.1	1.031669e-10	0.000302321	0.1
1.175999e-10	0.999205313764	0.1	1.175999e-10	1.241559e-07	0.1	1.175999e-10	2.446873e-09	0.1	1.175999e-10	6.717786e-08	0.1	1.175999e-10	3.684106e-08	0.1	1.175999e-10	1.732292e-07	0.1	1.175999e-10	3.13042e-09	0.1	1.175999e-10	1.881703e-06	0.1	1.175999e-10	6.935224e-09	0.1	1.175999e-10	1.106438e-06	0.1	1.175999e-10	5.049871e-05	0.1	1.175999e-10	0.0003445904	0.1
