Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
0.2687631	9.8756352550765e-06	0.1	0.2687631	4.060051e-09	0.1	0.2687631	2.706693e-09	0.1	0.2687631	9.079413e-09	0.1	0.2687631	9.5090608e-08	0.1	0.2687631	5.516192e-09	0.1	0.2687631	7.811721e-09	0.1
0.7009212	9.6790543047138e-06	0.1	0.7009212	1.048294e-08	0.1	0.7009212	6.988577e-09	0.1	0.7009212	2.344269e-08	0.1	0.7009212	2.45520338e-07	0.1	0.7009212	1.424267e-08	0.1	0.7009212	2.016956e-08	0.1
0.8737845	9.6015211431416e-06	0.1	0.8737845	1.301613e-08	0.1	0.8737845	8.677369e-09	0.1	0.8737845	2.910763e-08	0.1	0.8737845	3.04850475e-07	0.1	0.8737845	1.768439e-08	0.1	0.8737845	2.504355e-08	0.1
1.068256	9.5150400425544e-06	0.1	1.068256	1.584174e-08	0.1	1.068256	1.05611e-08	0.1	1.068256	3.542646e-08	0.1	1.068256	3.71028907e-07	0.1	1.068256	2.152341e-08	0.1	1.068256	3.048013e-08	0.1
1.457198	9.3444049482576e-06	0.1	1.457198	2.141683e-08	0.1	1.457198	1.42778e-08	0.1	1.457198	4.789389e-08	0.1	1.457198	5.016030169999999e-07	0.1	1.457198	2.909802e-08	0.1	1.457198	4.120682e-08	0.1
2.078202	9.0782829534852e-06	0.1	2.078202	3.011178e-08	0.1	2.078202	2.00744e-08	0.1	2.078202	6.733819e-08	0.1	2.078202	7.0524728e-07	0.1	2.078202	4.091143e-08	0.1	2.078202	5.793626e-08	0.1
2.467217	8.91545192895e-06	0.1	2.467217	3.543195e-08	0.1	2.467217	2.362116e-08	0.1	2.467217	7.923553e-08	0.1	2.467217	8.2985068e-07	0.1	2.467217	4.81397e-08	0.1	2.467217	6.817246e-08	0.1
2.791824	8.781816520754599e-06	0.1	2.791824	3.979817e-08	0.1	2.791824	2.653196e-08	0.1	2.791824	8.899961e-08	0.1	2.791824	9.3211195e-07	0.1	2.791824	5.407188e-08	0.1	2.791824	7.657325e-08	0.1
3.338431	8.5613002562139e-06	0.1	3.338431	4.700308e-08	0.1	3.338431	3.13352e-08	0.1	3.338431	1.051118e-07	0.1	3.338431	1.10085771e-06	0.1	3.338431	6.386085e-08	0.1	3.338431	9.043578e-08	0.1
4.119308	8.2558432311076e-06	0.1	4.119308	5.698323e-08	0.1	4.119308	3.79886e-08	0.1	4.119308	1.274301e-07	0.1	4.119308	1.3346032300000002e-06	0.1	4.119308	7.74204e-08	0.1	4.119308	1.09638e-07	0.1
4.993767	7.9266966711871e-06	0.1	4.993767	6.773737e-08	0.1	4.993767	4.515798e-08	0.1	4.993767	1.514793e-07	0.1	4.993767	1.58647563e-06	0.1	4.993767	9.203154e-08	0.1	4.993767	1.303294e-07	0.1
