Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
30766.28	0.9892167	0.1	30766.28	1.355247e-12	0.1	30766.28	0.000217750883	0.1	30766.28	0.003950188	0.1	30766.28	1.9490779448e-09	0.1	30766.28	1.445588e-12	0.1	30766.28	6.995284e-13	0.1
35344.67	0.9874095	0.1	35344.67	1.55488e-12	0.1	35344.67	0.000249831277	0.1	35344.67	0.004751426	0.1	35344.67	2.2361963745e-09	0.1	35344.67	1.658529e-12	0.1	35344.67	8.025698e-13	0.1
40086.13	0.9855109	0.1	40086.13	1.761011e-12	0.1	40086.13	0.000282956038	0.1	40086.13	0.005611297	0.1	40086.13	2.5326648925e-09	0.1	40086.13	1.878402e-12	0.1	40086.13	9.089659e-13	0.1
44827.58	0.9835908	0.1	44827.58	1.966516e-12	0.1	44827.58	0.00031597995299999996	0.1	44827.58	0.006495763	0.1	44827.58	2.8282333056e-09	0.1	44827.58	2.097606e-12	0.1	44827.58	1.015038e-12	0.1
49569.03	0.9816543	0.1	49569.03	2.17139e-12	0.1	49569.03	0.000348902518	0.1	49569.03	0.007399816	0.1	49569.03	3.122895613e-09	0.1	49569.03	2.316137e-12	0.1	49569.03	1.120785e-12	0.1
54310.48	0.9797055	0.1	54310.48	2.375631e-12	0.1	54310.48	0.000381723531	0.1	54310.48	0.008319359	0.1	54310.48	3.4166498145e-09	0.1	54310.48	2.533994e-12	0.1	54310.48	1.226206e-12	0.1
59820.49	0.9774298	0.1	59820.49	2.612184e-12	0.1	59820.49	0.000419736822	0.1	59820.49	0.009403005	0.1	59820.49	3.7568794268e-09	0.1	59820.49	2.786317e-12	0.1	59820.49	1.348304e-12	0.1
65522.64	0.9750665	0.1	65522.64	2.856089e-12	0.1	65522.64	0.00045893152499999995	0.1	65522.64	0.0105372	0.1	65522.64	4.1076822701e-09	0.1	65522.64	3.046481e-12	0.1	65522.64	1.474197e-12	0.1
71224.79	0.9726985	0.1	71224.79	3.099084e-12	0.1	71224.79	0.000497980034	0.1	71224.79	0.01168072	0.1	71224.79	4.457177961100001e-09	0.1	71224.79	3.305674e-12	0.1	71224.79	1.59962e-12	0.1
76926.93	0.9703286	0.1	76926.93	3.341173e-12	0.1	76926.93	0.000536883154	0.1	76926.93	0.01283065	0.1	76926.93	4.8053735005e-09	0.1	76926.93	3.563903e-12	0.1	76926.93	1.724576e-12	0.1
83091.27	0.9677671	0.1	83091.27	3.601873e-12	0.1	83091.27	0.000578776803	0.1	83091.27	0.01407836	0.1	83091.27	5.1803361564e-09	0.1	83091.27	3.841982e-12	0.1	83091.27	1.859138e-12	0.1
89948.88	0.9649209	0.1	89948.88	3.890665e-12	0.1	89948.88	0.0006251848509999999	0.1	89948.88	0.01546935	0.1	89948.88	5.5957045164e-09	0.1	89948.88	4.150026e-12	0.1	89948.88	2.008199e-12	0.1
96806.5	0.9620802	0.1	96806.5	4.178174e-12	0.1	96806.5	0.000671386479	0.1	96806.5	0.01686119	0.1	96806.5	6.0092266615e-09	0.1	96806.5	4.4567e-12	0.1	96806.5	2.156599e-12	0.1
103664.1	0.9592468	0.1	103664.1	4.464408e-12	0.1	103664.1	0.0007173834970000001	0.1	103664.1	0.01825215	0.1	103664.1	6.4209165932e-09	0.1	103664.1	4.762016e-12	0.1	103664.1	2.30434e-12	0.1
111355.9	0.956079	0.1	111355.9	4.783957e-12	0.1	111355.9	0.000768734167	0.1	111355.9	0.01980966	0.1	111355.9	6.880524103799999e-09	0.1	111355.9	5.102868e-12	0.1	111355.9	2.469277e-12	0.1
119603.8	0.9526955	0.1	119603.8	5.124858e-12	0.1	119603.8	0.000823515858	0.1	119603.8	0.02147521	0.1	119603.8	7.3708421898e-09	0.1	119603.8	5.466494e-12	0.1	119603.8	2.645235e-12	0.1
127851.8	0.949327	0.1	127851.8	5.463962e-12	0.1	127851.8	0.0008780087809999999	0.1	127851.8	0.02313493	0.1	127851.8	7.8585739748e-09	0.1	127851.8	5.828204e-12	0.1	127851.8	2.820266e-12	0.1
136763.3	0.945705	0.1	136763.3	5.828347e-12	0.1	136763.3	0.0009365643510000001	0.1	136763.3	0.0249207	0.1	136763.3	8.3826699934e-09	0.1	136763.3	6.21688e-12	0.1	136763.3	3.008345e-12	0.1
146670.3	0.9417005	0.1	146670.3	6.231016e-12	0.1	146670.3	0.001001272008	0.1	146670.3	0.02689603	0.1	146670.3	8.961828423e-09	0.1	146670.3	6.646392e-12	0.1	146670.3	3.216185e-12	0.1
156577.3	0.9377197	0.1	156577.3	6.631162e-12	0.1	156577.3	0.0010655742650000001	0.1	156577.3	0.02886035	0.1	156577.3	9.53735943e-09	0.1	156577.3	7.073213e-12	0.1	156577.3	3.422723e-12	0.1
167714.4	0.9332733	0.1	167714.4	7.078008e-12	0.1	167714.4	0.001137381047	0.1	167714.4	0.03105497	0.1	167714.4	1.0180055256999999e-08	0.1	167714.4	7.549848e-12	0.1	167714.4	3.653365e-12	0.1
179671.5	0.9285333	0.1	179671.5	7.554278e-12	0.1	179671.5	0.00121391629	0.1	179671.5	0.0333949	0.1	179671.5	1.0865075010999999e-08	0.1	179671.5	8.057868e-12	0.1	179671.5	3.899195e-12	0.1
192136.9	0.923629	0.1	192136.9	8.047005e-12	0.1	192136.9	0.0012930959840000002	0.1	192136.9	0.03581621	0.1	192136.9	1.1573767521999999e-08	0.1	192136.9	8.583442e-12	0.1	192136.9	4.153519e-12	0.1
206635.7	0.9179722	0.1	206635.7	8.615294e-12	0.1	206635.7	0.001384418173	0.1	206635.7	0.03860923	0.1	206635.7	1.2391142685e-08	0.1	206635.7	9.189614e-12	0.1	206635.7	4.446844e-12	0.1
221769.4	0.9121216	0.1	221769.4	9.203024e-12	0.1	221769.4	0.001478864617	0.1	221769.4	0.04149806	0.1	221769.4	1.3236471104e-08	0.1	221769.4	9.816524e-12	0.1	221769.4	4.750204e-12	0.1
239443.3	0.9053581	0.1	239443.3	9.882454e-12	0.1	239443.3	0.00158804703	0.1	239443.3	0.04483778	0.1	239443.3	1.4213694879e-08	0.1	239443.3	1.054125e-11	0.1	239443.3	5.100897e-12	0.1
258685.0	0.8980778	0.1	258685.0	1.061378e-11	0.1	258685.0	0.0017055688	0.1	258685.0	0.0484327	0.1	258685.0	1.5265567344e-08	0.1	258685.0	1.132133e-11	0.1	258685.0	5.478375e-12	0.1
280278.5	0.8900094	0.1	280278.5	1.142427e-11	0.1	280278.5	0.0018358121070000003	0.1	280278.5	0.05241681	0.1	280278.5	1.6431293066e-08	0.1	280278.5	1.218585e-11	0.1	280278.5	5.896714e-12	0.1
306516.9	0.8803474	0.1	306516.9	1.239484e-11	0.1	306516.9	0.00199177931	0.1	306516.9	0.05718785	0.1	306516.9	1.7827265593e-08	0.1	306516.9	1.322112e-11	0.1	306516.9	6.397678e-12	0.1
336795.6	0.8693869	0.1	336795.6	1.349584e-11	0.1	336795.6	0.00216870637	0.1	336795.6	0.06260007	0.1	336795.6	1.9410829963e-08	0.1	336795.6	1.439551e-11	0.1	336795.6	6.965965e-12	0.1
371969.4	0.8569025	0.1	371969.4	1.474992e-11	0.1	371969.4	0.00237023302	0.1	371969.4	0.0687648	0.1	371969.4	2.1214579966000002e-08	0.1	371969.4	1.573319e-11	0.1	371969.4	7.613267e-12	0.1
415949.7	0.8416559	0.1	415949.7	1.628147e-11	0.1	415949.7	0.00261634864	0.1	415949.7	0.0762935	0.1	415949.7	2.3417406434e-08	0.1	415949.7	1.736684e-11	0.1	415949.7	8.403785e-12	0.1
475350.1	0.8216804	0.1	475350.1	1.828804e-11	0.1	475350.1	0.00293879852	0.1	475350.1	0.08615728	0.1	475350.1	2.6303462446999998e-08	0.1	475350.1	1.950718e-11	0.1	475350.1	9.439489e-12	0.1
559763.5	0.7944509	0.1	559763.5	2.102329e-11	0.1	559763.5	0.0033783448499999998	0.1	559763.5	0.09960304	0.1	559763.5	3.0237580480999995e-08	0.1	559763.5	2.242477e-11	0.1	559763.5	1.08513e-11	0.1
694261.3	0.7536696	0.1	694261.3	2.511984e-11	0.1	694261.3	0.004036649349999999	0.1	694261.3	0.1197406	0.1	694261.3	3.6129666475e-08	0.1	694261.3	2.679442e-11	0.1	694261.3	1.296577e-11	0.1
902148.5	0.6962669	0.1	902148.5	3.088604e-11	0.1	902148.5	0.0049632599	0.1	902148.5	0.1480858	0.1	902148.5	4.4423192061e-08	0.1	902148.5	3.294501e-11	0.1	902148.5	1.594202e-11	0.1
1249866.0	0.6131369	0.1	1249866.0	3.92366e-11	0.1	1249866.0	0.006305169199999999	0.1	1249866.0	0.1891349	0.1	1249866.0	5.6433810414e-08	0.1	1249866.0	4.185224e-11	0.1	1249866.0	2.025221e-11	0.1
