Batch	m_SP	2	P2_L	W4_L	
2.67238e-12	9.802612963519001e-06	0.1	2.67238e-12	2.648983e-08	0.1
5.800922e-12	9.5776075706194e-06	0.1	5.800922e-12	5.703943e-08	0.1
1.188893e-11	9.157099359867199e-06	0.1	1.188893e-11	1.150865e-07	0.1
2.271207e-11	8.462355286807e-06	0.1	2.271207e-11	2.138551e-07	0.1
3.734201e-11	7.6198974066608e-06	0.1	3.734201e-11	3.388045e-07	0.1
5.637605e-11	6.6673323151736995e-06	0.1	5.637605e-11	4.876652e-07	0.1
7.54101e-11	5.8514569985661e-06	0.1	7.54101e-11	6.223117e-07	0.1
1.036864e-10	4.8441411911328e-06	0.1	1.036864e-10	7.988157e-07	0.1
1.319626e-10	4.0312026362556e-06	0.1	1.319626e-10	9.505329e-07	0.1
1.602389e-10	3.3696150944949e-06	0.1	1.602389e-10	1.080778e-06	0.1
1.885151e-10	2.8271617882665597e-06	0.1	1.885151e-10	1.19245e-06	0.1
2.167914e-10	2.3794672081621203e-06	0.1	2.167914e-10	1.288082e-06	0.1
2.450677e-10	2.0078782930087297e-06	0.1	2.450677e-10	1.369878e-06	0.1
2.733439e-10	1.6979641725624002e-06	0.1	2.733439e-10	1.439753e-06	0.1
3.074852e-10	1.3900501846690901e-06	0.1	3.074852e-10	1.510586e-06	0.1
3.416265e-10	1.1403106107822e-06	0.1	3.416265e-10	1.568948e-06	0.1
3.772045e-10	9.2928632272448e-07	0.1	3.772045e-10	1.618753e-06	0.1
4.185295e-10	7.339843882767001e-07	0.1	4.185295e-10	1.665051e-06	0.1
4.598544e-10	5.80616832598e-07	0.1	4.598544e-10	1.701328e-06	0.1
5.080285e-10	4.4251214207412e-07	0.1	5.080285e-10	1.733654e-06	0.1
5.579148e-10	3.3457729849252003e-07	0.1	5.579148e-10	1.758371e-06	0.1
6.14002e-10	2.4483756884124e-07	0.1	6.14002e-10	1.778149e-06	0.1
6.742232e-10	1.7558882337528e-07	0.1	6.742232e-10	1.792441e-06	0.1
7.344443e-10	1.263980607552e-07	0.1	7.344443e-10	1.801556e-06	0.1
