Batch	m_SP	13	W4	W1	W2	W3	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.928072e-09	0.9857862	0.1	1.928072e-09	0.002077964	0.1	1.928072e-09	9.936046e-13	0.1	1.928072e-09	4.576889e-13	0.1	1.928072e-09	0.01213584	0.1	1.928072e-09	2.419254e-09	0.1	1.928072e-09	5.656332e-11	0.1	1.928072e-09	5.888367e-10	0.1	1.928072e-09	9.142345e-10	0.1	1.928072e-09	5.850188e-11	0.1	1.928072e-09	1.881496e-17	0.1	1.928072e-09	1.042165e-11	0.1	1.928072e-09	2.576807e-19	0.1
3.102272e-09	0.977347	0.1	3.102272e-09	0.003249197	0.1	3.102272e-09	1.60292e-12	0.1	3.102272e-09	7.389165e-13	0.1	3.102272e-09	0.01940378	0.1	3.102272e-09	3.901107e-09	0.1	3.102272e-09	9.125723e-11	0.1	3.102272e-09	9.499676e-10	0.1	3.102272e-09	1.47492e-09	0.1	3.102272e-09	9.438623e-11	0.1	3.102272e-09	3.036073e-17	0.1	3.102272e-09	1.681398e-11	0.1	3.102272e-09	4.157761e-19	0.1
4.779701e-09	0.9655648	0.1	4.779701e-09	0.004807222	0.1	4.779701e-09	2.478505e-12	0.1	4.779701e-09	1.143723e-12	0.1	4.779701e-09	0.02962794	0.1	4.779701e-09	6.028357e-09	0.1	4.779701e-09	1.411217e-10	0.1	4.779701e-09	1.468958e-09	0.1	4.779701e-09	2.280686e-09	0.1	4.779701e-09	1.459635e-10	0.1	4.779701e-09	4.696168e-17	0.1	4.779701e-09	2.600156e-11	0.1	4.779701e-09	6.430546e-19	0.1
7.013193e-09	0.9503562	0.1	7.013193e-09	0.006686891	0.1	7.013193e-09	3.653015e-12	0.1	7.013193e-09	1.687895e-12	0.1	7.013193e-09	0.04295686	0.1	7.013193e-09	8.878056e-09	0.1	7.013193e-09	2.080273e-10	0.1	7.013193e-09	2.16522e-09	0.1	7.013193e-09	3.361661e-09	0.1	7.013193e-09	2.151703e-10	0.1	7.013193e-09	6.924712e-17	0.1	7.013193e-09	3.832915e-11	0.1	7.013193e-09	9.480946e-19	0.1
9.657604e-09	0.9330209	0.1	9.657604e-09	0.008651707	0.1	9.657604e-09	5.055183e-12	0.1	9.657604e-09	2.339124e-12	0.1	9.657604e-09	0.05832741	0.1	9.657604e-09	1.227481e-08	0.1	9.657604e-09	2.879271e-10	0.1	9.657604e-09	2.996575e-09	0.1	9.657604e-09	4.652359e-09	0.1	9.657604e-09	2.978225e-10	0.1	9.657604e-09	9.587579e-17	0.1	9.657604e-09	5.305122e-11	0.1	9.657604e-09	1.312498e-18	0.1
1.257596e-08	0.9146841	0.1	1.257596e-08	0.01052847	0.1	1.257596e-08	6.615506e-12	0.1	1.257596e-08	3.065607e-12	0.1	1.257596e-08	0.07478743	0.1	1.257596e-08	1.604842e-08	0.1	1.257596e-08	3.768716e-10	0.1	1.257596e-08	3.921878e-09	0.1	1.257596e-08	6.088906e-09	0.1	1.257596e-08	3.898364e-10	0.1	1.257596e-08	1.255358e-16	0.1	1.257596e-08	6.944021e-11	0.1	1.257596e-08	1.718287e-18	0.1
1.549432e-08	0.8971283	0.1	1.549432e-08	0.01213627	0.1	1.549432e-08	8.187677e-12	0.1	1.549432e-08	3.799306e-12	0.1	1.549432e-08	0.09073541	0.1	1.549432e-08	1.984452e-08	0.1	1.549432e-08	4.665259e-10	0.1	1.549432e-08	4.854399e-09	0.1	1.549432e-08	7.536662e-09	0.1	1.549432e-08	4.825896e-10	0.1	1.549432e-08	1.554485e-16	0.1	1.549432e-08	8.596037e-11	0.1	1.549432e-08	2.127438e-18	0.1
1.841268e-08	0.8803042	0.1	1.841268e-08	0.01350877	0.1	1.841268e-08	9.770161e-12	0.1	1.841268e-08	4.539352e-12	0.1	1.841268e-08	0.106187	0.1	1.841268e-08	2.365973e-08	0.1	1.841268e-08	5.568026e-10	0.1	1.841268e-08	5.793237e-09	0.1	1.841268e-08	8.994236e-09	0.1	1.841268e-08	5.759918e-10	0.1	1.841268e-08	1.855829e-16	0.1	1.841268e-08	1.025957e-10	0.1	1.841268e-08	2.53954e-18	0.1
2.144785e-08	0.8635349	0.1	2.144785e-08	0.01471835	0.1	2.144785e-08	1.142548e-11	0.1	2.144785e-08	5.314933e-12	0.1	2.144785e-08	0.1217467	0.1	2.144785e-08	2.764479e-08	0.1	2.144785e-08	6.512711e-10	0.1	2.144785e-08	6.775504e-09	0.1	2.144785e-08	1.051925e-08	0.1	2.144785e-08	6.737357e-10	0.1	2.144785e-08	2.1713e-16	0.1	2.144785e-08	1.200038e-10	0.1	2.144785e-08	2.97088e-18	0.1
2.495029e-08	0.845048	0.1	2.495029e-08	0.01587547	0.1	2.495029e-08	1.334596e-11	0.1	2.495029e-08	6.216441e-12	0.1	2.495029e-08	0.1390765	0.1	2.495029e-08	3.226136e-08	0.1	2.495029e-08	7.609186e-10	0.1	2.495029e-08	7.915401e-09	0.1	2.495029e-08	1.228903e-08	0.1	2.495029e-08	7.871909e-10	0.1	2.495029e-08	2.537611e-16	0.1	2.495029e-08	1.402097e-10	0.1	2.495029e-08	3.47164e-18	0.1
