Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
9.469533e-14	9.7736509930706e-06	0.1	9.469533e-14	1.295042e-12	0.1	9.469533e-14	1.83958789e-07	0.1	9.469533e-14	6.059006e-15	0.1	9.469533e-14	1.386006e-11	0.1	9.469533e-14	1.942805e-12	0.1	9.469533e-14	1.250957e-19	0.1
2.252317e-13	9.5249835165196e-06	0.1	2.252317e-13	3.041081e-12	0.1	2.252317e-13	4.3197177999999997e-07	0.1	2.252317e-13	1.417692e-14	0.1	2.252317e-13	3.233713e-11	0.1	2.252317e-13	4.562201e-12	0.1	2.252317e-13	2.93732e-19	0.1
4.991283e-13	9.0236177040364e-06	0.1	4.991283e-13	6.5619e-12	0.1	4.991283e-13	9.320466700000001e-07	0.1	4.991283e-13	3.036534e-14	0.1	4.991283e-13	6.885296e-11	0.1	4.991283e-13	9.844134e-12	0.1	4.991283e-13	6.336958e-19	0.1
9.953431e-13	8.181632974067798e-06	0.1	9.953431e-13	1.247606e-11	0.1	9.953431e-13	1.7719542500000002e-06	0.1	9.953431e-13	5.700013e-14	0.1	9.953431e-13	1.279025e-10	0.1	9.953431e-13	1.871664e-11	0.1	9.953431e-13	1.204495e-18	0.1
1.735336e-12	7.0698344404832e-06	0.1	1.735336e-12	2.028811e-11	0.1	1.735336e-12	2.8811876000000004e-06	0.1	1.735336e-12	9.106581e-14	0.1	1.735336e-12	2.013228e-10	0.1	1.735336e-12	3.043657e-11	0.1	1.735336e-12	1.957946e-18	0.1
2.599788e-12	5.96105477652e-06	0.1	2.599788e-12	2.80822e-11	0.1	2.599788e-12	3.9876243e-06	0.1	2.599788e-12	1.237136e-13	0.1	2.599788e-12	2.690802e-10	0.1	2.599788e-12	4.212976e-11	0.1	2.599788e-12	2.709038e-18	0.1
3.511212e-12	4.979950498998e-06	0.1	3.511212e-12	3.498172e-11	0.1	3.511212e-12	4.9668491e-06	0.1	3.511212e-12	1.514192e-13	0.1	3.511212e-12	3.241596e-10	0.1	3.511212e-12	5.248104e-11	0.1	3.511212e-12	3.373363e-18	0.1
4.610526e-12	4.00906956000514e-06	0.1	4.610526e-12	4.181223e-11	0.1	4.610526e-12	5.936059300000001e-06	0.1	4.610526e-12	1.776533e-13	0.1	4.610526e-12	3.737897e-10	0.1	4.610526e-12	6.272897e-11	0.1	4.610526e-12	4.030486e-18	0.1
5.70984e-12	3.2275906378961795e-06	0.1	5.70984e-12	4.731251e-11	0.1	5.70984e-12	6.716346700000001e-06	0.1	5.70984e-12	1.978391e-13	0.1	5.70984e-12	4.099021e-10	0.1	5.70984e-12	7.098128e-11	0.1	5.70984e-12	4.559197e-18	0.1
6.809155e-12	2.59852977936498e-06	0.1	6.809155e-12	5.174165e-11	0.1	6.809155e-12	7.344554e-06	0.1	6.809155e-12	2.134277e-13	0.1	6.809155e-12	4.362498e-10	0.1	6.809155e-12	7.762662e-11	0.1	6.809155e-12	4.984633e-18	0.1
7.908469e-12	2.09213326949774e-06	0.1	7.908469e-12	5.530826e-11	0.1	7.908469e-12	7.8503391e-06	0.1	7.908469e-12	2.255082e-13	0.1	7.908469e-12	4.555288e-10	0.1	7.908469e-12	8.297793e-11	0.1	7.908469e-12	5.326999e-18	0.1
9.189215e-12	1.6252813037238e-06	0.1	9.189215e-12	5.859737e-11	0.1	9.189215e-12	8.3166946e-06	0.1	9.189215e-12	2.362384e-13	0.1	9.189215e-12	4.71625e-10	0.1	9.189215e-12	8.791292e-11	0.1	9.189215e-12	5.642535e-18	0.1
1.051532e-11	1.25140398841966e-06	0.1	1.051532e-11	6.12322e-11	0.1	1.051532e-11	8.6902241e-06	0.1	1.051532e-11	2.445203e-13	0.1	1.051532e-11	4.832324e-10	0.1	1.051532e-11	9.186628e-11	0.1	1.051532e-11	5.895157e-18	0.1
1.184142e-11	9.6356017641104e-07	0.1	1.184142e-11	6.326124e-11	0.1	1.184142e-11	8.9778347e-06	0.1	1.184142e-11	2.506865e-13	0.1	1.184142e-11	4.913031e-10	0.1	1.184142e-11	9.491075e-11	0.1	1.184142e-11	6.089599e-18	0.1
1.316752e-11	7.419425214527879e-07	0.1	1.316752e-11	6.482379e-11	0.1	1.316752e-11	9.199295600000001e-06	0.1	1.316752e-11	2.552952e-13	0.1	1.316752e-11	4.969449e-10	0.1	1.316752e-11	9.725528e-11	0.1	1.316752e-11	6.239271e-18	0.1
1.460231e-11	5.59202533125652e-07	0.1	1.460231e-11	6.611247e-11	0.1	1.460231e-11	9.3819225e-06	0.1	1.460231e-11	2.589939e-13	0.1	1.460231e-11	5.011785e-10	0.1	1.460231e-11	9.918891e-11	0.1	1.460231e-11	6.362663e-18	0.1
