Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
1.863152e-09	9.869109307920002e-06	0.1	1.863152e-09	8.5827352e-08	0.1	1.863152e-09	3.778208e-11	0.1	1.863152e-09	2.340233e-08	0.1	1.863152e-09	1.96410443e-08	0.1	1.863152e-09	1.883465e-09	0.1	1.863152e-09	4.201142e-14	0.1
5.139363e-09	9.6432576021145e-06	0.1	5.139363e-09	2.3403457699999997e-07	0.1	5.139363e-09	1.030244e-10	0.1	5.139363e-09	6.381363e-08	0.1	5.139363e-09	5.3557317e-08	0.1	5.139363e-09	5.135844e-09	0.1	5.139363e-09	1.14557e-13	0.1
1.053788e-08	9.282320319367e-06	0.1	1.053788e-08	4.7088693e-07	0.1	1.053788e-08	2.072893e-10	0.1	1.053788e-08	1.283956e-07	0.1	1.053788e-08	1.07759538e-07	0.1	1.053788e-08	1.033353e-08	0.1	1.053788e-08	2.304933e-13	0.1
1.95354e-08	8.710529409552e-06	0.1	1.95354e-08	8.4610525e-07	0.1	1.95354e-08	3.724642e-10	0.1	1.95354e-08	2.307054e-07	0.1	1.95354e-08	1.93625775e-07	0.1	1.95354e-08	1.856762e-08	0.1	1.95354e-08	4.141579e-13	0.1
3.718484e-08	7.6891999557436e-06	0.1	3.718484e-08	1.5163173300000002e-06	0.1	3.718484e-08	6.674984e-10	0.1	3.718484e-08	4.134505e-07	0.1	3.718484e-08	3.4699947700000003e-07	0.1	3.718484e-08	3.327529e-08	0.1	3.718484e-08	7.422184e-13	0.1
6.028691e-08	6.5310738511536e-06	0.1	6.028691e-08	2.27629903e-06	0.1	6.028691e-08	1.00205e-09	0.1	6.028691e-08	6.206729e-07	0.1	6.028691e-08	5.209162600000001e-07	0.1	6.028691e-08	4.995293e-08	0.1	6.028691e-08	1.11422e-12	0.1
8.702408e-08	5.4067032815144e-06	0.1	8.702408e-08	3.0141301999999995e-06	0.1	8.702408e-08	1.326851e-09	0.1	8.702408e-08	8.218556e-07	0.1	8.702408e-08	6.8976385e-07	0.1	8.702408e-08	6.614445e-08	0.1	8.702408e-08	1.475379e-12	0.1
1.193026e-07	4.30402835104e-06	0.1	1.193026e-07	3.7377249e-06	0.1	1.193026e-07	1.645385e-09	0.1	1.193026e-07	1.019157e-06	0.1	1.193026e-07	8.5535321e-07	0.1	1.193026e-07	8.202354e-08	0.1	1.193026e-07	1.829569e-12	0.1
1.598931e-07	3.2307972607049002e-06	0.1	1.598931e-07	4.4419992e-06	0.1	1.598931e-07	1.955413e-09	0.1	1.598931e-07	1.21119e-06	0.1	1.598931e-07	1.0165205899999999e-06	0.1	1.598931e-07	9.747858e-08	0.1	1.598931e-07	2.174303e-12	0.1
2.004836e-07	2.4251814423288e-06	0.1	2.004836e-07	4.9706607e-06	0.1	2.004836e-07	2.188135e-09	0.1	2.004836e-07	1.355339e-06	0.1	2.004836e-07	1.13749995e-06	0.1	2.004836e-07	1.090798e-07	0.1	2.004836e-07	2.433075e-12	0.1
