Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
1.300531e-11	9.73261367289e-06	0.1	1.300531e-11	8.300176e-09	0.1	1.300531e-11	2.0509386e-07	0.1	1.300531e-11	1.095832e-10	0.1	1.300531e-11	1.719974e-08	0.1	1.300531e-11	3.6523378000000004e-08	0.1	1.300531e-11	4.078422e-12	0.1
2.78211e-11	9.4368116872393e-06	0.1	2.78211e-11	1.748583e-08	0.1	2.78211e-11	4.320674e-07	0.1	2.78211e-11	2.308568e-10	0.1	2.78211e-11	3.623436e-08	0.1	2.78211e-11	7.6943128e-08	0.1	2.78211e-11	8.591937e-12	0.1
6.216709e-11	8.7852022685609e-06	0.1	6.216709e-11	3.772058e-08	0.1	6.216709e-11	9.320595e-07	0.1	6.216709e-11	4.980065e-10	0.1	6.216709e-11	7.816509e-08	0.1	6.216709e-11	1.6598236e-07	0.1	6.216709e-11	1.85346e-11	0.1
1.239899e-10	7.7235932185456e-06	0.1	1.239899e-10	7.068723e-08	0.1	1.239899e-10	1.7466516999999999e-06	0.1	1.239899e-10	9.332495e-10	0.1	1.239899e-10	1.46479e-07	0.1	1.239899e-10	3.1104602999999997e-07	0.1	1.239899e-10	3.473329e-11	0.1
2.013715e-10	6.573711290076299e-06	0.1	2.013715e-10	1.063951e-07	0.1	2.013715e-10	2.628977e-06	0.1	2.013715e-10	1.404683e-09	0.1	2.013715e-10	2.204733e-07	0.1	2.013715e-10	4.6817177e-07	0.1	2.013715e-10	5.227891e-11	0.1
2.845462e-10	5.527907509164001e-06	0.1	2.845462e-10	1.388709e-07	0.1	2.845462e-10	3.4314419999999998e-06	0.1	2.845462e-10	1.833447e-09	0.1	2.845462e-10	2.877702e-07	0.1	2.845462e-10	6.1107574e-07	0.1	2.845462e-10	6.823645e-11	0.1
3.812471e-10	4.5193235466045e-06	0.1	3.812471e-10	1.70191e-07	0.1	3.812471e-10	4.2053470000000004e-06	0.1	3.812471e-10	2.246952e-09	0.1	3.812471e-10	3.526721e-07	0.1	3.812471e-10	7.4889382e-07	0.1	3.812471e-10	8.362606e-11	0.1
4.869656e-10	3.6260005639866004e-06	0.1	4.869656e-10	1.979318e-07	0.1	4.869656e-10	4.890812e-06	0.1	4.869656e-10	2.613203e-09	0.1	4.869656e-10	4.10157e-07	0.1	4.869656e-10	8.709621300000001e-07	0.1	4.869656e-10	9.725697e-11	0.1
5.92684e-10	2.9092578706077e-06	0.1	5.92684e-10	2.201892e-07	0.1	5.92684e-10	5.440781e-06	0.1	5.92684e-10	2.907058e-09	0.1	5.92684e-10	4.56279e-07	0.1	5.92684e-10	9.689014999999999e-07	0.1	5.92684e-10	1.081935e-10	0.1
6.984024e-10	2.3341920238781e-06	0.1	6.984024e-10	2.38047e-07	0.1	6.984024e-10	5.88204e-06	0.1	6.984024e-10	3.142829e-09	0.1	6.984024e-10	4.932842e-07	0.1	6.984024e-10	1.0474815299999998e-06	0.1	6.984024e-10	1.169682e-10	0.1
