Batch	m_SP	7	W4_L	W3	R	P1	P2_L	P3	P4											
2.157809e-07	0.9876847	0.1	2.157809e-07	3.051932e-06	0.1	2.157809e-07	0.000150794	0.1	2.157809e-07	0.003165849	0.1	2.157809e-07	0.0019917005799999997	0.1	2.157809e-07	0.0001506806	0.1	2.157809e-07	2.827126e-08	0.1
3.622493e-07	0.9803776	0.1	3.622493e-07	5.093127e-06	0.1	3.622493e-07	0.0002527757	0.1	3.622493e-07	0.005294014	0.1	3.622493e-07	0.00331516128	0.1	3.622493e-07	0.0002515969	0.1	3.622493e-07	5.748618e-08	0.1
4.53792e-07	0.975852	0.1	4.53792e-07	6.357933e-06	0.1	4.53792e-07	0.0003166844	0.1	4.53792e-07	0.006618425	0.1	4.53792e-07	0.00412771411	0.1	4.53792e-07	0.0003141268	0.1	4.53792e-07	8.297585e-08	0.1
5.774717e-07	0.9697876	0.1	5.774717e-07	8.054812e-06	0.1	5.774717e-07	0.0004035333	0.1	5.774717e-07	0.008403418	0.1	5.774717e-07	0.00520502206	0.1	5.774717e-07	0.0003979551	0.1	5.774717e-07	1.29092e-07	0.1
7.29924e-07	0.9623907	0.1	7.29924e-07	1.012968e-05	0.1	7.29924e-07	0.0005118281	0.1	7.29924e-07	0.01060065	0.1	7.29924e-07	0.00649661613	0.1	7.29924e-07	0.0005002543	0.1	7.29924e-07	2.086559e-07	0.1
9.13484e-07	0.9535976	0.1	9.13484e-07	1.260692e-05	0.1	9.13484e-07	0.000644779	0.1	9.13484e-07	0.01324825	0.1	9.13484e-07	0.0079920806	0.1	9.13484e-07	0.000621892	0.1	9.13484e-07	3.448092e-07	0.1
1.097044e-06	0.9449263	0.1	1.097044e-06	1.506512e-05	0.1	1.097044e-06	0.0007813235	0.1	1.097044e-06	0.01590504	0.1	1.097044e-06	0.0094155812	0.1	1.097044e-06	0.0007417749	0.1	1.097044e-06	5.326478e-07	0.1
1.280604e-06	0.9363748	0.1	1.280604e-06	1.750778e-05	0.1	1.280604e-06	0.0009221647	0.1	1.280604e-06	0.01857716	0.1	1.280604e-06	0.0107613996	0.1	1.280604e-06	0.0008597674	0.1	1.280604e-06	7.788282e-07	0.1
1.464164e-06	0.9279409	0.1	1.464164e-06	1.993774e-05	0.1	1.464164e-06	0.001067853	0.1	1.464164e-06	0.02126945	0.1	1.464164e-06	0.0120253572	0.1	1.464164e-06	0.0009756817	0.1	1.464164e-06	1.088515e-06	0.1
1.655207e-06	0.9192861	0.1	1.655207e-06	2.245561e-05	0.1	1.655207e-06	0.001225053	0.1	1.655207e-06	0.02409668	0.1	1.655207e-06	0.0132510606	0.1	1.655207e-06	0.001093865	0.1	1.655207e-06	1.482226e-06	0.1
1.876185e-06	0.9094283	0.1	1.876185e-06	2.535604e-05	0.1	1.876185e-06	0.001414329	0.1	1.876185e-06	0.02740218	0.1	1.876185e-06	0.0145529241	0.1	1.876185e-06	0.001227052	0.1	1.876185e-06	2.031657e-06	0.1
2.106185e-06	0.8993388	0.1	2.106185e-06	2.836284e-05	0.1	2.106185e-06	0.001619974	0.1	2.106185e-06	0.03088452	0.1	2.106185e-06	0.0157764401	0.1	2.106185e-06	0.001361163	0.1	2.106185e-06	2.711981e-06	0.1
2.372275e-06	0.8878779	0.1	2.372275e-06	3.182682e-05	0.1	2.372275e-06	0.001868742	0.1	2.372275e-06	0.034966	0.1	2.372275e-06	0.0170287824	0.1	2.372275e-06	0.001509844	0.1	2.372275e-06	3.635475e-06	0.1
2.689852e-06	0.8744884	0.1	2.689852e-06	3.59394e-05	0.1	2.689852e-06	0.002180098	0.1	2.689852e-06	0.03990581	0.1	2.689852e-06	0.0183058372	0.1	2.689852e-06	0.001677129	0.1	2.689852e-06	4.921459e-06	0.1
3.0203e-06	0.8608791	0.1	3.0203e-06	4.018981e-05	0.1	3.0203e-06	0.002519144	0.1	3.0203e-06	0.04511356	0.1	3.0203e-06	0.019403087200000002	0.1	3.0203e-06	0.001838297	0.1	3.0203e-06	6.456379e-06	0.1
3.350748e-06	0.8475875	0.1	3.350748e-06	4.440484e-05	0.1	3.350748e-06	0.0028713	0.1	3.350748e-06	0.05037442	0.1	3.350748e-06	0.0202891064	0.1	3.350748e-06	0.001985435	0.1	3.350748e-06	8.170917e-06	0.1
3.681196e-06	0.8346021	0.1	3.681196e-06	4.857751e-05	0.1	3.681196e-06	0.003234003	0.1	3.681196e-06	0.05567061	0.1	3.681196e-06	0.020990428	0.1	3.681196e-06	0.002118098	0.1	3.681196e-06	1.004152e-05	0.1
4.011644e-06	0.821912	0.1	4.011644e-06	5.270072e-05	0.1	4.011644e-06	0.003604601	0.1	4.011644e-06	0.06098426	0.1	4.011644e-06	0.021533066099999998	0.1	4.011644e-06	0.002236271	0.1	4.011644e-06	1.204426e-05	0.1
4.342092e-06	0.8095067	0.1	4.342092e-06	5.676773e-05	0.1	4.342092e-06	0.003980505	0.1	4.342092e-06	0.06629852	0.1	4.342092e-06	0.021941350000000002	0.1	4.342092e-06	0.002340315	0.1	4.342092e-06	1.415617e-05	0.1
4.67254e-06	0.7973765	0.1	4.67254e-06	6.077256e-05	0.1	4.67254e-06	0.004359284	0.1	4.67254e-06	0.07159814	0.1	4.67254e-06	0.0222372744	0.1	4.67254e-06	0.002430882	0.1	4.67254e-06	1.635601e-05	0.1
